name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,12,29.140714249706,29.140714249706,,2,0.04918789863586426,0.017683029174804688,0.0,101001100011,+-+--++---++,0,True,"[[0.000182, 40.54893686], [0.007187, 39.67389112], [0.007351, 29.57119286], [0.017683, 29.14071425]]",0,quantum,3,
precond_pen=1.100,12,-3.124777349591997,29.140714249706,1.1,2,0.013230085372924805,0.0052640438079833984,0.0,010110011100,-+-++--+++--,0,True,"[[0.000142, 40.54893686], [0.004354, 35.8954921], [0.004677, 35.2333157], [0.005077, 31.9742864], [0.005264, 29.14071425]]",0,quantum,3,
precond_pen=1.200,12,-6.997938657976003,29.140714249706,1.2,2,0.010894060134887695,0.004182100296020508,0.0,101001100011,+-+--++---++,0,True,"[[0.000125, 40.54893686], [0.003885, 30.45696112], [0.004182, 29.14071425]]",0,quantum,3,
precond_pen=1.300,12,-1.7096788842900024,29.140714249706,1.3,2,0.014532089233398438,0.004395008087158203,0.0,010110011100,-+-++--+++--,0,True,"[[0.000145, 40.54893686], [0.003931, 34.52935587], [0.004266, 31.9742864], [0.004395, 29.14071425]]",0,quantum,3,
precond_pen=1.400,12,-2.397881676139998,29.140714249706,1.4,2,0.022533893585205078,0.004541873931884766,0.0,010110011100,-+-++--+++--,0,True,"[[0.0001, 40.54893686], [0.003965, 36.72750107], [0.004244, 36.86684962], [0.00442, 31.9742864], [0.004542, 29.14071425]]",0,quantum,3,
precond_pen=1.500,12,-5.11277108715,29.140714249706,1.5,2,0.011867046356201172,0.003648042678833008,0.0,010110011100,-+-++--+++--,0,True,"[[9.6e-05, 40.54893686], [0.003304, 33.68230924], [0.003557, 30.96296871], [0.003648, 29.14071425]]",0,quantum,3,
precond_pen=1.600,12,-6.487577693741999,29.140714249706,1.6,2,0.01120901107788086,0.003442049026489258,0.0,010110011100,-+-++--+++--,0,True,"[[0.000106, 40.54893686], [0.003283, 30.96296871], [0.003442, 29.14071425]]",0,quantum,3,
precond_pen=1.700,12,-10.633136734932002,29.140714249706,1.7,2,0.008485078811645508,0.003359079360961914,0.0,010110011100,-+-++--+++--,0,True,"[[0.000105, 40.54893686], [0.003164, 29.60916778], [0.003359, 29.14071425]]",0,quantum,3,
precond_pen=1.800,12,-10.372421040227998,29.140714249706,1.8,2,0.008574962615966797,0.003660917282104492,0.0,010110011100,-+-++--+++--,0,True,"[[0.000104, 40.54893686], [0.003107, 33.37836624], [0.003509, 30.96296871], [0.003661, 29.14071425]]",0,quantum,3,
precond_pen=1.900,12,-9.499553603846,29.140714249706,1.9,2,0.009523868560791016,0.0043070316314697266,0.0,101001100011,+-+--++---++,0,True,"[[0.000141, 40.54893686], [0.004033, 30.0034055], [0.004307, 29.14071425]]",0,quantum,3,
precond_pen=2.000,12,-9.359895535599998,29.140714249706,2.0,2,0.00789189338684082,0.003314971923828125,0.0,010110011100,-+-++--+++--,0,True,"[[0.000105, 40.54893686], [0.003097, 30.96296871], [0.003315, 29.14071425]]",0,quantum,3,
baseline,12,30.928934237627995,30.928934237628017,,2,0.047441959381103516,0.0037310123443603516,0.0,111010001001,+++-+---+--+,0,True,"[[0.000103, 38.00991951], [0.003017, 36.19647818], [0.003465, 35.58160603], [0.003731, 30.92893424]]",1,quantum,3,
precond_pen=1.100,12,-2.609014359598003,30.928934237628017,1.1,2,0.013125181198120117,0.0034880638122558594,0.0,000101110110,---+-+++-++-,0,True,"[[0.000119, 38.00991951], [0.003346, 37.50448254], [0.003488, 30.92893424]]",1,quantum,3,
precond_pen=1.200,12,-2.578438077592997,30.928934237628017,1.2,2,0.01341700553894043,0.003548145294189453,0.0,111010001001,+++-+---+--+,0,True,"[[0.000123, 38.00991951], [0.003057, 36.78209095], [0.00325, 35.58160603], [0.00344, 35.10634664], [0.003548, 30.92893424]]",1,quantum,3,
precond_pen=1.300,12,-2.013857858187003,30.928934237628017,1.3,2,0.013849020004272461,0.0035338401794433594,0.0,000101110110,---+-+++-++-,0,True,"[[0.000104, 38.00991951], [0.00326, 32.79516949], [0.003534, 30.92893424]]",1,quantum,3,
precond_pen=1.400,12,-1.9452090699799989,30.928934237628017,1.4,2,0.012204170227050781,0.0033321380615234375,0.0,000101110110,---+-+++-++-,0,True,"[[9.7e-05, 38.00991951], [0.003162, 36.96668295], [0.003332, 30.92893424]]",1,quantum,3,
precond_pen=1.500,12,-1.481000342508998,30.928934237628017,1.5,2,0.013993024826049805,0.0036950111389160156,0.0,000101110110,---+-+++-++-,0,True,"[[9.6e-05, 38.00991951], [0.003211, 36.97040327], [0.00344, 35.58160603], [0.003695, 30.92893424]]",1,quantum,3,
precond_pen=1.600,12,-1.4002642129370004,30.928934237628017,1.6,2,0.016071081161499023,0.0035860538482666016,0.0,000101110110,---+-+++-++-,0,True,"[[0.000102, 38.00991951], [0.003448, 37.66657305], [0.003586, 30.92893424]]",1,quantum,3,
precond_pen=1.700,12,-1.3214060126680014,30.928934237628017,1.7,2,0.01351618766784668,0.0033130645751953125,0.0,000101110110,---+-+++-++-,0,True,"[[0.000103, 38.00991951], [0.003202, 37.66657305], [0.003313, 30.92893424]]",1,quantum,3,
precond_pen=1.800,12,-1.2469013332230032,30.928934237628017,1.8,2,0.014081954956054688,0.0031790733337402344,0.0,111010001001,+++-+---+--+,0,True,"[[9.3e-05, 38.00991951], [0.00287, 34.93994909], [0.003029, 33.8186346], [0.003179, 30.92893424]]",1,quantum,3,
precond_pen=1.900,12,-1.0193110531299983,30.928934237628017,1.9,2,0.03647494316101074,0.0029349327087402344,0.0,000101110110,---+-+++-++-,0,True,"[[9e-05, 38.00991951], [0.002613, 36.46938256], [0.002769, 35.58160603], [0.002935, 30.92893424]]",1,quantum,3,
precond_pen=2.000,12,-1.0692696973790037,30.928934237628017,2.0,2,0.039324045181274414,0.003938198089599609,0.0,111010001001,+++-+---+--+,0,True,"[[0.000107, 38.00991951], [0.003756, 36.06264795], [0.003938, 30.92893424]]",1,quantum,3,
baseline,12,28.302801267891017,28.302801267891013,,2,0.03727006912231445,0.003860950469970703,0.0,100101100011,+--+-++---++,0,True,"[[0.000113, 35.73407755], [0.003518, 32.95554982], [0.003861, 28.30280127]]",2,quantum,3,
precond_pen=1.100,12,-2.9924008861600004,28.302801267891013,1.1,2,0.011427879333496094,0.0037729740142822266,0.0,100101100011,+--+-++---++,0,True,"[[0.000107, 35.73407755], [0.003611, 35.34434603], [0.003773, 28.30280127]]",2,quantum,3,
precond_pen=1.200,12,-2.2025456210180003,28.302801267891013,1.2,2,0.010978937149047852,0.0033349990844726562,0.0,011010011100,-++-+--+++--,0,True,"[[0.0001, 35.73407755], [0.003335, 28.30280127]]",2,quantum,3,
precond_pen=1.300,12,-1.8164629036229973,28.302801267891013,1.3,2,0.012660980224609375,0.003504037857055664,0.0,100101100011,+--+-++---++,0,True,"[[9.9e-05, 35.73407755], [0.00336, 34.96980769], [0.003504, 28.30280127]]",2,quantum,3,
precond_pen=1.400,12,-1.676471530818005,28.302801267891013,1.4,2,0.012169122695922852,0.004119157791137695,0.0,100101100011,+--+-++---++,0,True,"[[0.000101, 35.73407755], [0.003762, 33.94888523], [0.004119, 28.30280127]]",2,quantum,3,
precond_pen=1.500,12,-8.052248413297999,28.302801267891013,1.5,2,0.008543014526367188,0.003278970718383789,0.0,100101100011,+--+-++---++,0,True,"[[0.000116, 35.73407755], [0.003113, 34.9731151], [0.003279, 28.30280127]]",2,quantum,3,
precond_pen=1.600,12,-20.655111705007,28.302801267891013,1.6,2,0.007825136184692383,0.0029370784759521484,0.0,100101100011,+--+-++---++,0,True,"[[9.9e-05, 35.73407755], [0.002631, 35.62928032], [0.002846, 32.77444313], [0.002937, 28.30280127]]",2,quantum,3,
precond_pen=1.700,12,-9.629314976589999,28.302801267891013,1.7,2,0.009329080581665039,0.0032460689544677734,0.0,011010011100,-++-+--+++--,0,True,"[[9.8e-05, 35.73407755], [0.003028, 33.35712608], [0.003246, 28.30280127]]",2,quantum,3,
precond_pen=1.800,12,-22.199913005005996,28.302801267891013,1.8,2,0.008359909057617188,0.002920866012573242,0.0,100101100011,+--+-++---++,0,True,"[[0.000112, 35.73407755], [0.002812, 37.80512054], [0.002921, 28.30280127]]",2,quantum,3,
precond_pen=1.900,12,-21.593882682498002,28.302801267891013,1.9,2,0.007011890411376953,0.002725839614868164,0.0,100101100011,+--+-++---++,0,True,"[[9.5e-05, 35.73407755], [0.002539, 31.6318821], [0.002726, 28.30280127]]",2,quantum,3,
precond_pen=2.000,12,-12.762568904208997,28.302801267891013,2.0,2,0.008015871047973633,0.003351926803588867,0.0,011010011100,-++-+--+++--,0,True,"[[9.3e-05, 35.73407755], [0.002707, 34.9731151], [0.002909, 35.05903942], [0.003204, 33.43684469], [0.003352, 28.30280127]]",2,quantum,3,
baseline,12,29.554639591988007,29.554639591987986,,2,0.03562593460083008,0.002808094024658203,0.0,101100010101,+-++---+-+-+,0,True,"[[9.2e-05, 38.4387221], [0.002506, 34.80301828], [0.002687, 31.98136565], [0.002808, 29.55463959]]",3,quantum,3,
precond_pen=1.100,12,-2.976618160878999,29.554639591987986,1.1,2,0.010008811950683594,0.0034079551696777344,0.0,101100010101,+-++---+-+-+,0,True,"[[0.0001, 38.4387221], [0.002873, 34.39883252], [0.003126, 34.51347621], [0.003297, 34.04308533], [0.003408, 29.55463959]]",3,quantum,3,
