seed,layers,sweeps,preconditioner_family,name,penalty,presolve,event_idx,time_sec,orig_obj,running_best_orig_obj
0,1,,quantum,baseline,,True,0,0.000145,274.21960198,274.21960198
0,1,,quantum,baseline,,True,1,0.010026,271.39444753,271.39444753
0,1,,quantum,baseline,,True,2,0.010537,269.87684717,269.87684717
0,1,,quantum,baseline,,True,3,0.011441,243.78373506,243.78373506
0,1,,quantum,baseline,,True,4,0.114728,241.81990558,241.81990558
0,1,,quantum,baseline,,True,5,0.519073,241.58353394,241.58353394
0,1,,quantum,baseline,,True,6,0.830876,241.13807092,241.13807092
0,1,,quantum,baseline,,True,7,0.8313,240.63633596,240.63633596
0,1,,quantum,baseline,,True,8,0.902904,240.15122819,240.15122819
0,1,,quantum,baseline,,True,9,6.736985,239.86709789,239.86709789
0,1,,quantum,baseline,,True,10,7.30189,239.69424567,239.69424567
0,1,,quantum,baseline,,True,11,9.538362,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.100,1.1,True,0,0.000116,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.100,1.1,True,1,0.010633,271.2039478,271.2039478
0,1,,quantum,precond_pen=1.100,1.1,True,2,0.011216,240.83146291,240.83146291
0,1,,quantum,precond_pen=1.100,1.1,True,3,0.044267,240.15122819,240.15122819
0,1,,quantum,precond_pen=1.100,1.1,True,4,4.751858,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.100,1.1,True,5,9.832354,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.200,1.2,True,0,0.000108,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.200,1.2,True,1,0.010073,273.07844456,273.07844456
0,1,,quantum,precond_pen=1.200,1.2,True,2,0.010718,242.51738172,242.51738172
0,1,,quantum,precond_pen=1.200,1.2,True,3,0.049532,240.15122819,240.15122819
0,1,,quantum,precond_pen=1.200,1.2,True,4,2.141405,240.15374019,240.15122819
0,1,,quantum,precond_pen=1.200,1.2,True,5,4.813425,239.86709789,239.86709789
0,1,,quantum,precond_pen=1.200,1.2,True,6,6.047157,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.200,1.2,True,7,8.612424,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.300,1.3,True,0,0.000108,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.300,1.3,True,1,0.01017,272.95117437,272.95117437
0,1,,quantum,precond_pen=1.300,1.3,True,2,0.010829,242.51738172,242.51738172
0,1,,quantum,precond_pen=1.300,1.3,True,3,2.010935,242.15951662,242.15951662
0,1,,quantum,precond_pen=1.300,1.3,True,4,3.202503,242.03200732,242.03200732
0,1,,quantum,precond_pen=1.300,1.3,True,5,3.29645,241.77412581,241.77412581
0,1,,quantum,precond_pen=1.300,1.3,True,6,3.354193,241.37741087,241.37741087
0,1,,quantum,precond_pen=1.300,1.3,True,7,3.698407,239.86709789,239.86709789
0,1,,quantum,precond_pen=1.300,1.3,True,8,4.157132,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.300,1.3,True,9,9.358757,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.400,1.4,True,0,0.000112,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.400,1.4,True,1,0.012136,271.89271388,271.89271388
0,1,,quantum,precond_pen=1.400,1.4,True,2,0.013112,242.51738172,242.51738172
0,1,,quantum,precond_pen=1.400,1.4,True,3,2.000191,241.71062748,241.71062748
0,1,,quantum,precond_pen=1.400,1.4,True,4,3.563871,241.45885228,241.45885228
0,1,,quantum,precond_pen=1.400,1.4,True,5,3.564185,240.60773357,240.60773357
0,1,,quantum,precond_pen=1.400,1.4,True,6,3.623408,240.15374019,240.15374019
0,1,,quantum,precond_pen=1.400,1.4,True,7,3.623693,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.400,1.4,True,8,9.736406,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.500,1.5,True,0,0.000117,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.500,1.5,True,1,0.012705,274.18740459,274.18740459
0,1,,quantum,precond_pen=1.500,1.5,True,2,0.013719,242.53638899,242.53638899
0,1,,quantum,precond_pen=1.500,1.5,True,3,2.027709,241.58353394,241.58353394
0,1,,quantum,precond_pen=1.500,1.5,True,4,2.448674,241.04043285,241.04043285
0,1,,quantum,precond_pen=1.500,1.5,True,5,3.03645,240.97907551,240.97907551
0,1,,quantum,precond_pen=1.500,1.5,True,6,3.490278,240.44610763,240.44610763
0,1,,quantum,precond_pen=1.500,1.5,True,7,4.131246,240.15374019,240.15374019
0,1,,quantum,precond_pen=1.500,1.5,True,8,8.161507,239.86709789,239.86709789
0,1,,quantum,precond_pen=1.500,1.5,True,9,9.106155,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.500,1.5,True,10,9.440019,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.600,1.6,True,0,0.000111,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.600,1.6,True,1,0.009814,274.18740459,274.18740459
0,1,,quantum,precond_pen=1.600,1.6,True,2,0.010484,242.53638899,242.53638899
0,1,,quantum,precond_pen=1.600,1.6,True,3,0.038248,240.44610763,240.44610763
0,1,,quantum,precond_pen=1.600,1.6,True,4,3.037093,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.700,1.7,True,0,0.00011,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.700,1.7,True,1,0.012641,268.68699648,268.68699648
0,1,,quantum,precond_pen=1.700,1.7,True,2,0.013465,244.29596099,244.29596099
0,1,,quantum,precond_pen=1.700,1.7,True,3,0.053139,242.53638899,242.53638899
0,1,,quantum,precond_pen=1.700,1.7,True,4,0.056039,240.44610763,240.44610763
0,1,,quantum,precond_pen=1.700,1.7,True,5,2.580097,240.15122819,240.15122819
0,1,,quantum,precond_pen=1.700,1.7,True,6,4.866657,240.15374019,240.15122819
0,1,,quantum,precond_pen=1.700,1.7,True,7,5.072044,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.700,1.7,True,8,11.993593,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.800,1.8,True,0,0.00011,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.800,1.8,True,1,0.00943,273.87869999,273.87869999
0,1,,quantum,precond_pen=1.800,1.8,True,2,0.010073,242.53638899,242.53638899
0,1,,quantum,precond_pen=1.800,1.8,True,3,0.055808,240.44610763,240.44610763
0,1,,quantum,precond_pen=1.800,1.8,True,4,1.990579,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.800,1.8,True,5,10.907174,239.69424567,239.69424567
0,1,,quantum,precond_pen=1.900,1.9,True,0,0.000113,274.21960198,274.21960198
0,1,,quantum,precond_pen=1.900,1.9,True,1,0.009887,273.87869999,273.87869999
0,1,,quantum,precond_pen=1.900,1.9,True,2,0.010542,242.53638899,242.53638899
