name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,24,130.1153685081999,130.11536850820013,,2,1.5534780025482178,0.021436214447021484,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[0.000324, 151.31257109], [0.018963, 147.53358726], [0.020609, 142.88581991], [0.021436, 130.11536851]]",0,quantum,2,
precond_pen=1.100,24,-3.1203172109199926,130.11536850820013,1.1,2,0.6456491947174072,0.012330055236816406,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[0.00017, 151.31257109], [0.011137, 148.46451397], [0.011582, 142.88581991], [0.01233, 130.11536851]]",0,quantum,2,
precond_pen=1.200,24,-2.749044006248006,130.11536850820013,1.2,2,1.1452860832214355,0.013773918151855469,0.0,000110100001101010111110,---++-+----++-+-+-+++++-,0,True,"[[0.000186, 151.31257109], [0.013774, 130.11536851]]",0,quantum,2,
precond_pen=1.300,24,-2.473970889357,130.11536850820013,1.3,2,0.6294698715209961,0.011507987976074219,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[0.000213, 151.31257109], [0.011007, 150.60342369], [0.011508, 130.11536851]]",0,quantum,2,
precond_pen=1.400,24,-2.2611538164260008,130.11536850820013,1.4,2,0.5886540412902832,0.010626077651977539,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[0.000134, 151.31257109], [0.009718, 149.82088173], [0.010626, 130.11536851]]",0,quantum,2,
precond_pen=1.500,24,-2.091186852173001,130.11536850820013,1.5,2,0.6264231204986572,0.010164976119995117,0.0,000110100001101010111110,---++-+----++-+-+-+++++-,0,True,"[[0.000138, 151.31257109], [0.010165, 130.11536851]]",0,quantum,2,
precond_pen=1.600,24,-2.0697640199999956,130.11536850820013,1.6,2,0.7218899726867676,0.012103796005249023,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[0.000214, 151.31257109], [0.011618, 150.50099552], [0.012104, 130.11536851]]",0,quantum,2,
precond_pen=1.700,24,-7.525188584005001,131.29920933990624,1.7,2,0.07996797561645508,0.014188051223754883,0.0,000110000101101010111110,---++----+-++-+-+-+++++-,0,True,"[[0.000172, 151.31257109], [0.01159, 139.80276632], [0.013459, 134.89136232], [0.014188, 131.29920934]]",0,quantum,2,
precond_pen=1.800,24,-4.381015024620995,130.37768239028426,1.8,2,0.5256781578063965,0.012553215026855469,0.0,000110001101101010111010,---++---++-++-+-+-+++-+-,0,True,"[[0.000178, 151.31257109], [0.011802, 149.78469022], [0.012553, 130.11536851], [0.523, 130.37768239], [0.523922, 130.37768239]]",0,quantum,2,
precond_pen=1.900,24,-8.120820028303001,131.29920933990624,1.9,2,0.35065221786499023,0.013346195220947266,0.0,111001111010010101000001,+++--++++-+--+-+-+-----+,0,True,"[[0.00016, 151.31257109], [0.011044, 147.77061452], [0.01243, 142.88581991], [0.013346, 131.29920934]]",0,quantum,2,
