name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,28,176.9127493817959,176.91274938179572,,2,20.69927215576172,0.009100198745727539,0.0,0001110000111110010101100110,---+++----+++++--+-+-++--++-,0,False,"[[0.000132, 216.86669539], [0.006915, 209.50001618], [0.007973, 208.20871177], [0.008438, 202.70027902], [0.0091, 176.91274938]]",0,quantum,2,
precond_pen=1.100,28,-3.6638403249589953,176.91274938179572,1.1,2,0.7639257907867432,0.006824970245361328,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.000117, 216.86669539], [0.006358, 198.77856309], [0.006825, 176.91274938]]",0,quantum,2,
precond_pen=1.200,28,-3.219739814484994,176.91274938179572,1.2,2,1.1638548374176025,0.006620883941650391,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.00011, 216.86669539], [0.006207, 201.44335867], [0.006621, 176.91274938]]",0,quantum,2,
precond_pen=1.300,28,-2.888862567819004,176.91274938179572,1.3,2,1.413316011428833,0.006448030471801758,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.000108, 216.86669539], [0.005909, 197.00172397], [0.006448, 176.91274938]]",0,quantum,2,
precond_pen=1.400,28,-2.6320463215579935,176.91274938179572,1.4,2,1.5113379955291748,0.006843090057373047,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.000223, 216.86669539], [0.006359, 205.34236877], [0.006843, 176.91274938]]",0,quantum,2,
precond_pen=1.500,28,-2.4265329425090094,176.91274938179572,1.5,2,1.7039730548858643,0.006536006927490234,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.000124, 216.86669539], [0.00606, 205.34236877], [0.006536, 176.91274938]]",0,quantum,2,
precond_pen=1.600,28,-2.388295266144006,176.91274938179572,1.6,2,1.668828010559082,0.0065801143646240234,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.000108, 216.86669539], [0.006104, 198.46189511], [0.00658, 176.91274938]]",0,quantum,2,
precond_pen=1.700,28,-2.8108773106209926,177.5428095635158,1.7,2,0.5539491176605225,0.006597995758056641,0.0,1010001111100001101010011001,+-+---+++++----++-+-+--++--+,0,False,"[[0.000109, 216.86669539], [0.004938, 208.96796155], [0.00604, 211.18063491], [0.006598, 177.54280956]]",0,quantum,2,
precond_pen=1.800,28,-5.229162992250007,176.91274938179572,1.8,2,0.4174919128417969,0.008152961730957031,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.000124, 216.86669539], [0.006506, 210.79512656], [0.007037, 208.20871177], [0.007494, 205.83388779], [0.008153, 176.91274938]]",0,quantum,2,
precond_pen=1.900,28,-2.7154697002389945,177.5428095635158,1.9,2,0.45723700523376465,0.005486965179443359,0.0,1010001111100001101010011001,+-+---+++++----++-+-+--++--+,0,False,"[[0.000131, 216.86669539], [0.004831, 214.99725577], [0.005487, 177.54280956]]",0,quantum,2,
precond_pen=2.000,28,-1.8055462161289935,176.91274938179572,2.0,2,1.519484043121338,0.009118080139160156,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.000121, 216.86669539], [0.008421, 196.35948219], [0.009118, 176.91274938]]",0,quantum,2,
baseline,28,164.34075451243604,164.3407545124361,,2,17.786311149597168,0.11420297622680664,0.0,1010001101000111011001001011,+-+---++-+---+++-++--+--+-++,0,False,"[[0.000117, 189.51579027], [0.004518, 188.53795766], [0.004927, 165.80522431], [0.113792, 165.52263042], [0.114203, 164.34075451]]",1,quantum,2,
precond_pen=1.100,28,-2.886361257395004,164.3407545124361,1.1,2,2.5331411361694336,2.345395088195801,0.0,0101110010111000100110110100,-+-+++--+-+++---+--++-++-+--,0,False,"[[0.000114, 189.51579027], [0.006962, 179.92801043], [0.008223, 166.62384478], [0.035851, 166.56110986], [0.036511, 164.80784601], [2.345395, 164.34075451], [2.53228, 164.34075451]]",1,quantum,2,
precond_pen=1.200,28,-2.5820629856320103,164.3407545124361,1.2,2,3.236694097518921,1.6702148914337158,0.0,0101110010111000100110110100,-+-+++--+-+++---+--++-++-+--,0,False,"[[0.000117, 189.51579027], [0.00652, 185.29380728], [0.007192, 165.77754011], [0.494994, 165.62753395], [0.495238, 165.02502681], [1.327099, 164.95918572], [1.670215, 164.34075451], [3.235791, 164.34075451]]",1,quantum,2,
precond_pen=1.300,28,-2.3486145342859928,164.3407545124361,1.3,2,3.4178731441497803,0.02980494499206543,0.0,0101110010111000100110110100,-+-+++--+-+++---+--++-++-+--,0,False,"[[0.000113, 189.51579027], [0.006567, 184.05019797], [0.007102, 165.77754011], [0.029805, 164.34075451]]",1,quantum,2,
precond_pen=1.400,28,-2.16345661517299,164.3407545124361,1.4,2,4.159569978713989,1.551759958267212,0.0,0101110010111000100110110100,-+-+++--+-+++---+--++-++-+--,0,False,"[[0.000111, 189.51579027], [0.007015, 189.15009071], [0.0074, 166.60795418], [0.02785, 165.77754011], [1.55176, 164.34075451], [4.158672, 164.34075451]]",1,quantum,2,
precond_pen=1.500,28,-2.0127685653110063,164.3407545124361,1.5,2,3.776662826538086,1.1932079792022705,0.0,1010001101000111011001001011,+-+---++-+---+++-++--+--+-++,0,False,"[[0.000119, 189.51579027], [0.006763, 165.80522431], [0.026226, 165.02502681], [1.193208, 164.34075451], [3.774808, 164.34075451]]",1,quantum,2,
precond_pen=1.600,28,-1.9821440035329871,164.3407545124361,1.6,2,4.408236026763916,2.115164041519165,0.0,0101110010111000100110110100,-+-+++--+-+++---+--++-++-+--,0,False,"[[0.000112, 189.51579027], [0.006362, 165.80522431], [0.025334, 165.02502681], [2.115164, 164.34075451]]",1,quantum,2,
precond_pen=1.700,28,-1.7818425002649878,164.3407545124361,1.7,2,4.445653915405273,3.2441248893737793,0.0,0101110010111000100110110100,-+-+++--+-+++---+--++-++-+--,0,False,"[[0.000108, 189.51579027], [0.005921, 189.52649862], [0.00641, 166.51968146], [0.02621, 165.02502681], [1.365578, 164.95918572], [1.975673, 164.80784601], [3.244125, 164.34075451], [4.441911, 164.34075451]]",1,quantum,2,
