seed,layers,sweeps,preconditioner_family,name,penalty,presolve,event_idx,time_sec,orig_obj,running_best_orig_obj
0,1,,quantum,baseline,,False,0,0.000304,151.31257109,151.31257109
0,1,,quantum,baseline,,False,1,0.013259,147.53358726,147.53358726
0,1,,quantum,baseline,,False,2,0.014801,142.88581991,142.88581991
0,1,,quantum,baseline,,False,3,0.015557,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.100,1.1,False,0,0.000179,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.100,1.1,False,1,0.00907,150.80040218,150.80040218
0,1,,quantum,precond_pen=1.100,1.1,False,2,0.009775,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.200,1.2,False,0,0.000163,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.200,1.2,False,1,0.009255,150.94596985,150.94596985
0,1,,quantum,precond_pen=1.200,1.2,False,2,0.009924,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.300,1.3,False,0,0.000182,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.300,1.3,False,1,0.008206,150.29009794,150.29009794
0,1,,quantum,precond_pen=1.300,1.3,False,2,0.008723,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.400,1.4,False,0,0.000149,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.400,1.4,False,1,0.008177,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.500,1.5,False,0,0.000204,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.500,1.5,False,1,0.008097,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.600,1.6,False,0,0.000164,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.600,1.6,False,1,0.007674,150.29009794,150.29009794
0,1,,quantum,precond_pen=1.600,1.6,False,2,0.008178,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.700,1.7,False,0,0.000147,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.700,1.7,False,1,0.006093,151.36205841,151.31257109
0,1,,quantum,precond_pen=1.700,1.7,False,2,0.006557,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.800,1.8,False,0,0.000172,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.800,1.8,False,1,0.009758,130.11536851,130.11536851
0,1,,quantum,precond_pen=1.900,1.9,False,0,0.000161,151.31257109,151.31257109
0,1,,quantum,precond_pen=1.900,1.9,False,1,0.006723,149.7385134,149.7385134
0,1,,quantum,precond_pen=1.900,1.9,False,2,0.007363,130.11536851,130.11536851
0,1,,quantum,precond_pen=2.000,2.0,False,0,0.000223,151.31257109,151.31257109
0,1,,quantum,precond_pen=2.000,2.0,False,1,0.007764,130.11536851,130.11536851
1,1,,quantum,baseline,,False,0,0.000184,151.85993202,151.85993202
1,1,,quantum,baseline,,False,1,0.007264,148.32766763,148.32766763
1,1,,quantum,baseline,,False,2,0.007716,121.02014177,121.02014177
