name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,mip_gap,x_bits,z_bits,sum_z,seed,layers,data_root
precond_pen=0.400,24,-6.5788037341119985,121.40060679440091,0.4,2,0.1502840518951416,0.0,000100100110111011100011,---+--+--++-+++-+++---++,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-3.8811988099739985,121.40060679440091,0.5,2,0.5313088893890381,0.0,000100100110111011100011,---+--+--++-+++-+++---++,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.7669035284179895,121.3115990235448,0.6,2,0.5979809761047363,0.0,000101110010101011100011,---+-+++--+-+-+-+++---++,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.8574776711920027,121.3115990235448,0.8,2,1.0900189876556396,0.0,000101110010101011100011,---+-+++--+-+-+-+++---++,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,129.879929766075,129.8799297660751,,2,6.7552409172058105,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,0.3907466280550125,132.2765572950848,0.0,2,1.1828498840332031,0.0,100011001100010110101011,+---++--++---+-++-+-+-++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-8.823386737022982,129.8799297660751,0.2,2,0.49248504638671875,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-11.003542296804007,130.71153141870693,0.3,2,0.2813591957092285,0.0,100001011100010110101011,+----+-+++---+-++-+-+-++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-6.701573423013996,129.8799297660751,0.4,2,0.29855799674987793,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-3.880292956031008,129.8799297660751,0.5,2,0.5464098453521729,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.727598639223002,129.8799297660751,0.6,2,0.7254559993743896,0.0,011110000110101011010100,-++++----++-+-+-++-+-+--,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.8123361801380007,129.8799297660751,0.8,2,1.236104965209961,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,118.76675420807803,118.76675420807787,,2,2.331901788711548,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-0.872309151588027,118.76675420807787,0.0,2,0.9405269622802734,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-11.930811019541991,118.76675420807787,0.2,2,0.26518702507019043,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.721962693866995,118.76675420807787,0.3,2,0.11930608749389648,0.0,100111010010111000001011,+--+++-+--+-+++-----+-++,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.058050967074999,118.76675420807787,0.4,2,0.236785888671875,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.108938553654003,118.76675420807787,0.5,2,0.49547910690307617,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.923281920160994,118.76675420807787,0.6,2,0.5593369007110596,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.9544199566740144,118.76675420807787,0.8,2,0.9194080829620361,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,114.27743181760898,114.27743181760884,,2,2.625393867492676,0.0,100101101100001101111000,+--+-++-++----++-++++---,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-1.4143963297530604,114.27743181760884,0.0,2,0.9792420864105225,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-11.961320270922005,114.27743181760884,0.2,2,0.23899102210998535,0.0,100101101100001101111000,+--+-++-++----++-++++---,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.381823113256997,114.27743181760884,0.3,2,0.21060776710510254,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.017337708817999,114.27743181760884,0.4,2,0.18897199630737305,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.1464448035089845,114.27743181760884,0.5,2,0.4518890380859375,0.0,100101101100001101111000,+--+-++-++----++-++++---,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.9635914601580087,114.27743181760884,0.6,2,0.5214450359344482,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.9863338395320014,114.27743181760884,0.8,2,0.9813320636749268,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,125.40906973635609,125.40906973635619,,2,2.4660580158233643,0.0,001010110001110111001100,--+-+-++---+++-+++--++--,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-1.0773473485440377,125.40906973635619,0.0,2,1.070662021636963,0.0,001010110001110111001100,--+-+-++---+++-+++--++--,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-10.547478818694998,125.78179349800014,0.2,2,0.5143280029296875,0.0,110101001110001000011011,++-+-+--+++---+----++-++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.027560384093999,125.40906973635619,0.3,2,0.23667001724243164,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.600647085475995,125.40906973635619,0.4,2,0.30233287811279297,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.406633660865996,125.40906973635619,0.5,2,0.45807385444641113,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-3.065289755314991,125.40906973635619,0.6,2,0.6235730648040771,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-2.0032647110710027,125.40906973635619,0.8,2,0.7844488620758057,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,128.04737140866698,128.04737140866703,,2,5.157848119735718,0.0,111100010110000110011100,++++---+-++----++--+++--,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-0.09823434767207573,128.78968095329108,0.0,2,0.8972969055175781,0.0,001011001100011001101011,--+-++--++---++--++-+-++,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-10.070932120865002,128.04737140866703,0.2,2,0.325977087020874,0.0,111100010110000110011100,++++---+-++----++--+++--,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.007815312564993,128.04737140866703,0.3,2,0.19051194190979004,4.854997078578791e-05,000011101001111001100011,----+++-+--++++--++---++,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.113417690885006,128.30646462186297,0.4,2,0.1912059783935547,0.0,110100110010001110010110,++-+--++--+---+++--+-++-,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.0427964291009975,128.04737140866703,0.5,2,0.46861791610717773,0.0,000011101001111001100011,----+++-+--++++--++---++,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.834842333522003,128.04737140866703,0.6,2,0.7072319984436035,0.0,000011101001111001100011,----+++-+--++++--++---++,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.8779211519300016,128.04737140866703,0.8,2,1.0067501068115234,0.0,000011101001111001100011,----+++-+--++++--++---++,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,116.52272224785007,116.52272224785003,,2,3.066309928894043,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-2.997572866107035,116.52272224785003,0.0,2,0.41782498359680176,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-15.289202017110998,116.52272224785003,0.2,2,0.2728860378265381,0.0,010101100110111001100010,-+-+-++--++-+++--++---+-,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-16.154858784142,116.52272224785003,0.3,2,0.18581104278564453,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-9.013581275357001,116.52272224785003,0.4,2,0.24902701377868652,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-5.058859369996002,116.52272224785003,0.5,2,0.4273979663848877,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-3.5043612423059916,116.52272224785003,0.6,2,0.30771899223327637,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
