name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,mip_gap,x_bits,z_bits,sum_z,seed,layers,data_root
precond_pen=0.200,32,-17.239854415369955,226.73319925922095,0.2,2,1.7566728591918945,0.0,10111000110100110110010011101000,+-+++---++-+--++-++--+--+++-+---,0,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-19.27503404144901,226.38497989956102,0.3,2,0.5887031555175781,0.0,10111000110100110110110011001000,+-+++---++-+--++-++-++--++--+---,0,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-10.419148979666993,224.82307815668526,0.4,2,0.8166289329528809,0.0,01000101001011001001001101110111,-+---+-+--+-++--+--+--++-+++-+++,0,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,220.99348814032524,220.9934881403253,,2,277.2739498615265,0.0,10011101110000011001110000011110,+--+++-+++-----++--+++-----++++-,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-14.555860606058985,220.9934881403253,0.2,2,2.4085419178009033,0.0,10011101110000011001110000011110,+--+++-+++-----++--+++-----++++-,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-15.783835649588006,220.9934881403253,0.3,2,0.7538659572601318,0.0,01100010001111100110001111100001,-++---+---+++++--++---+++++----+,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.370437928536994,220.9934881403253,0.4,2,1.5921640396118164,0.0,10011101110000011001110000011110,+--+++-+++-----++--+++-----++++-,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,226.2383316673757,226.23833166737592,,2,195.62907314300537,0.0,11100100100001111110001111100000,+++--+--+----++++++---+++++-----,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-13.422778735202048,226.23833166737592,0.2,2,3.561582088470459,0.0,11100100100001111110001111100000,+++--+--+----++++++---+++++-----,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-15.142420635204001,226.23833166737592,0.3,2,1.0156309604644775,0.0,00011011011110000001110000011111,---++-++-++++------+++-----+++++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.353315616786,226.23833166737592,0.4,2,1.8967390060424805,0.0,11100100100001111110001111100000,+++--+--+----++++++---+++++-----,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,224.05006510244516,224.0500651024449,,2,242.0976541042328,0.0,10000001100111111010100011011001,+------++--++++++-+-+---++-++--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-14.730915630261972,224.38703768242303,0.2,2,2.5641531944274902,0.0,00111111011000010100010100100111,--++++++-++----+-+---+-+--+--+++,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-16.025298299639996,224.0500651024449,0.3,2,0.8857011795043945,0.0,10000001100111111010100011011001,+------++--++++++-+-+---++-++--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.794350126377006,224.0500651024449,0.4,2,1.6864430904388428,0.0,10000001100111111010100011011001,+------++--++++++-+-+---++-++--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,212.05453963505803,212.05453963505803,,2,224.33563709259033,0.0,01001101000001111100010101101110,-+--++-+-----+++++---+-+-++-+++-,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-15.786729646597022,212.05453963505803,0.2,2,1.348351001739502,0.0,01001101000001111100010101101110,-+--++-+-----+++++---+-+-++-+++-,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-16.032386142011003,212.05453963505803,0.3,2,0.8324391841888428,0.0,10110010111110000011101010010001,+-++--+-+++++-----+++-+-+--+---+,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.51527023376801,212.05453963505803,0.4,2,1.3800621032714844,0.0,01001101000001111100010101101110,-+--++-+-----+++++---+-+-++-+++-,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,223.31585055531195,223.3158505553118,,2,318.3787031173706,0.0,00010101000111100100001111110110,---+-+-+---++++--+----++++++-++-,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-14.608983531597993,223.3158505553118,0.2,2,1.8565590381622314,0.0,11101010111000011011110000001001,+++-+-+-+++----++-++++------+--+,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-16.168343591976008,223.3158505553118,0.3,2,0.9855058193206787,0.0,00010101000111100100001111110110,---+-+-+---++++--+----++++++-++-,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-9.278937766146,223.3158505553118,0.4,2,1.9205231666564941,0.0,11101010111000011011110000001001,+++-+-+-+++----++-++++------+--+,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,222.111801945396,222.11180194539585,,2,229.96784687042236,0.0,11111011001000010000110111001100,+++++-++--+----+----++-+++--++--,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-13.953342177038998,223.43260016116992,0.2,2,2.8739938735961914,0.0,01111011001101101011010001100000,-++++-++--++-++-+-++-+---++-----,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-15.032450258956993,223.43260016116992,0.3,2,1.0479388236999512,0.0,10000100110010010100101110011111,+----+--++--+--+-+--+-+++--+++++,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.170352921738989,222.11180194539585,0.4,2,2.284364938735962,0.0,11111011001000010000110111001100,+++++-++--+----+----++-+++--++--,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,219.23387587756704,219.23387587756724,,2,243.8176028728485,0.0,10010011100100100110011110011001,+--+--+++--+--+--++--++++--++--+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-14.952476129536002,219.23387587756724,0.2,2,1.8087818622589111,0.0,10010011100100100110011110011001,+--+--+++--+--+--++--++++--++--+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-16.498973755977,219.23387587756724,0.3,2,0.6195359230041504,0.0,10010011100100100110011110011001,+--+--+++--+--+--++--++++--++--+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.994339398154,219.23387587756724,0.4,2,1.3083570003509521,0.0,01101100011011011001100001100110,-++-++---++-++-++--++----++--++-,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,230.2741586051479,230.27415860514785,,2,257.4912910461426,0.0,00011111101010111010010011000100,---++++++-+-+-+++-+--+--++---+--,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-15.599930306464984,230.27415860514785,0.2,2,2.5961790084838867,0.0,00011111101010111010010011000100,---++++++-+-+-+++-+--+--++---+--,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-18.351376812690003,230.27415860514785,0.3,2,0.5978879928588867,0.0,11100000010101000101101100111011,+++------+-+-+---+-++-++--+++-++,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-9.964608845490988,230.27415860514785,0.4,2,0.7808699607849121,0.0,00011111101010111010010011000100,---++++++-+-+-+++-+--+--++---+--,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,224.79768513964828,224.79768513964794,,2,213.16115188598633,0.0,11000000111001010100110111010101,++------+++--+-+-+--++-+++-+-+-+,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-13.959245208409019,224.79768513964794,0.2,2,5.064970970153809,0.0,00111111000110101011001000101010,--++++++---++-+-+-++--+---+-+-+-,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-15.918710918518986,224.79768513964794,0.3,2,0.9414160251617432,0.0,11000000111001010100110111010101,++------+++--+-+-+--++-+++-+-+-+,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-9.210362018033988,224.79768513964794,0.4,2,1.7845559120178223,0.0,11000000111001010100110111010101,++------+++--+-+-+--++-+++-+-+-+,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,216.95867349345102,216.95867349345104,,2,265.4215340614319,0.0,00011100001100100110101110011011,---+++----++--+--++-+-+++--++-++,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-14.711855025871998,217.13537495678918,0.2,2,2.5152499675750732,0.0,11011100101100100010101110010010,++-+++--+-++--+---+-+-+++--+--+-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-15.900852540793,217.13537495678918,0.3,2,0.7478718757629395,0.0,00100011010011011101010001101101,--+---++-+--++-+++-+-+---++-++-+,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.42022428315001,217.13537495678918,0.4,2,1.771765947341919,0.0,11011100101100100010101110010010,++-+++--+-++--+---+-+-+++--+--+-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,214.08596753475936,214.0859675347592,,2,157.36425399780273,0.0,00011000111110001101011010110001,---++---+++++---++-+-++-+-++---+,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-17.902581020567,214.0859675347592,0.2,2,1.0820798873901367,0.0,00011000111110001101011010110001,---++---+++++---++-+-++-+-++---+,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-19.137745549598996,214.0859675347592,0.3,2,0.6439640522003174,0.0,11100111000001110010100101001110,+++--+++-----+++--+-+--+-+--+++-,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-10.25248566715499,214.0859675347592,0.4,2,0.8091161251068115,0.0,00011000111110001101011010110001,---++---+++++---++-+-++-+-++---+,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,222.70822406659792,222.70822406659806,,2,312.8876769542694,0.0,10110100000110101010001011011011,+-++-+-----++-+-+-+---+-++-++-++,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-15.852839515917974,222.84115151729583,0.2,2,2.164508819580078,0.0,00111100001110101010001010011011,--++++----+++-+-+-+---+-+--++-++,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-17.337510989257,222.84115151729583,0.3,2,0.713641881942749,0.0,00111100001110101010001010011011,--++++----+++-+-+-+---+-+--++-++,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-9.511360908518995,222.70822406659806,0.4,2,1.1311769485473633,0.0,10110100000110101010001011011011,+-++-+-----++-+-+-+---+-++-++-++,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,219.147041156328,219.14704115632802,,2,153.26433205604553,0.0,10101100101100101000111110000101,+-+-++--+-++--+-+---+++++----+-+,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-16.01276074445302,219.14704115632802,0.2,2,2.2495501041412354,0.0,01010011010011010111000001111010,-+-+--++-+--++-+-+++-----++++-+-,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-17.187355346980986,219.14704115632802,0.3,2,0.6767470836639404,0.0,10101100101100101000111110000101,+-+-++--+-++--+-+---+++++----+-+,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-9.19369822321,219.14704115632802,0.4,2,1.020984172821045,0.0,01010011010011010111000001111010,-+-+--++-+--++-+-+++-----++++-+-,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,220.6380724455622,220.6380724455623,,2,224.70166683197021,0.0,00111011101100001010001011100110,--+++-+++-++----+-+---+-+++--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-15.194910372588005,220.72306672807818,0.2,2,2.0534000396728516,0.0,11010100010001101101110100011001,++-+-+---+---++-++-+++-+---++--+,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-16.247940404841003,220.72306672807818,0.3,2,0.802901029586792,0.0,00101011101110010010001011100110,--+-+-+++-+++--+--+---+-+++--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.959622865352,220.75710790009006,0.4,2,1.2447631359100342,0.0,11111000010001001011010101011010,+++++----+---+--+-++-+-+-+-++-+-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,207.93514750570594,207.93514750570606,,2,116.55811905860901,0.0,10111001111001000101100001011001,+-+++--++++--+---+-++----+-++--+,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-18.61991321496498,207.93514750570606,0.2,2,0.8790879249572754,0.0,10111001111001000101100001011001,+-+++--++++--+---+-++----+-++--+,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-18.62922827132,207.93514750570606,0.3,2,0.5387678146362305,0.0,10111001111001000101100001011001,+-+++--++++--+---+-++----+-++--+,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-9.52640912472999,207.93514750570606,0.4,2,0.677603006362915,0.0,01000110000110111010011110100110,-+---++----++-+++-+--++++-+--++-,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,230.33200920515398,230.33200920515375,,2,210.4248330593109,0.0,00010001100101011010111010101011,---+---++--+-+-++-+-+++-+-+-+-++,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-15.072781082906019,230.33200920515375,0.2,2,4.530874013900757,0.0,00010001100101011010111010101011,---+---++--+-+-++-+-+++-+-+-+-++,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-17.412003527678998,230.33200920515375,0.3,2,0.7099499702453613,0.0,11101110011010100101000101010100,+++-+++--++-+-+--+-+---+-+-+-+--,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-9.542939310709002,230.33200920515375,0.4,2,1.1848828792572021,0.0,00010001100101011010111010101011,---+---++--+-+-++-+-+++-+-+-+-++,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,216.06075821509197,216.06075821509174,,2,393.3746829032898,0.0,10110001110001110001011100100011,+-++---+++---+++---+-+++--+---++,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-14.811594502984011,216.06075821509174,0.2,2,2.3754708766937256,0.0,01001110001110001110100011011100,-+--+++---+++---+++-+---++-+++--,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-15.687942624179012,216.06075821509174,0.3,2,0.9109399318695068,0.0,01001110001110001110100011011100,-+--+++---+++---+++-+---++-+++--,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-8.229019454442993,216.06075821509174,0.4,2,1.7178170680999756,0.0,01001110001110001110100011011100,-+--+++---+++---+++-+---++-+++--,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,222.67131601550025,222.6713160155002,,2,323.3128170967102,0.0,00011110010001000001111011101101,---++++--+---+-----++++-+++-++-+,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-17.008563794803013,222.6713160155002,0.2,2,2.8356220722198486,0.0,00011110010001000001111011101101,---++++--+---+-----++++-+++-++-+,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-19.301401142740986,222.6713160155002,0.3,2,0.49744296073913574,9.048277985332502e-05,11100001101110111110000100010010,+++----++-+++-+++++----+---+--+-,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-10.745457048752987,222.6713160155002,0.4,2,0.7236239910125732,0.0,11100001101110111110000100010010,+++----++-+++-+++++----+---+--+-,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,225.7210895531081,225.72108955310796,,2,195.89871096611023,0.0,11001100010001000111100011110110,++--++---+---+---++++---++++-++-,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-15.691089321429995,225.72108955310796,0.2,2,3.261924982070923,0.0,11001100010001000111100011110110,++--++---+---+---++++---++++-++-,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-18.269298656092005,225.72108955310796,0.3,2,0.6307449340820312,0.0,00110011101110111000011100001001,--++--+++-+++-+++----+++----+--+,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-10.408429995107005,225.72108955310796,0.4,2,1.182682991027832,0.0,11001100010001000111100011110110,++--++---+---+---++++---++++-++-,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,236.88614250311835,236.88614250311787,,2,243.9628369808197,0.0,10001010011001010101000101101111,+---+-+--++--+-+-+-+---+-++-++++,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-15.063530539312989,237.1022870976019,0.2,2,4.131027936935425,0.0,10001010011101010101000001101111,+---+-+--+++-+-+-+-+-----++-++++,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-18.639174069852004,237.1022870976019,0.3,2,0.4172699451446533,0.0,10001010011101010101000001101111,+---+-+--+++-+-+-+-+-----++-++++,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-10.983280575169008,236.92065046472993,0.4,2,0.6570839881896973,0.0,01110101110010101010111010010000,-+++-+-+++--+-+-+-+-+++-+--+----,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,237.37790731502523,237.3779073150253,,2,256.1816318035126,0.0,11000011111011100011000010010011,++----+++++-+++---++----+--+--++,0,28,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,32,-15.137919981557012,237.3779073150253,0.2,2,3.550297975540161,0.0,11000011111011100011000010010011,++----+++++-+++---++----+--+--++,0,28,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,32,-18.69501602591298,237.3779073150253,0.3,2,0.5275669097900391,0.0,00111100000100011100111101101100,--++++-----+---+++--++++-++-++--,0,28,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,32,-11.75266407810001,237.3779073150253,0.4,2,0.8281261920928955,0.0,11000011111011100011000010010011,++----+++++-+++---++----+--+--++,0,28,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,32,221.70447664495512,221.7044766449549,,2,298.8048779964447,0.0,11100111100110100110010001100001,+++--++++--++-+--++--+---++----+,0,29,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
