name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,24,130.1153685081999,130.11536850820013,,2,0.6935839653015137,0.009842872619628906,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[0.000191, 151.31257109], [0.008736, 147.53358726], [0.009448, 142.88581991], [0.009843, 130.11536851]]",0,quantum,3,
precond_pen=0.200,24,-23.966754584886985,130.82748979169813,0.2,2,0.15994000434875488,0.006453990936279297,0.0,111001110110010101000001,+++--+++-++--+-+-+-----+,0,True,"[[0.000135, 151.31257109], [0.005461, 146.18470894], [0.006005, 142.88581991], [0.006454, 130.82748979]]",0,quantum,3,
precond_pen=0.300,24,-60.679040421206004,130.82748979169813,0.3,2,0.027539968490600586,0.006833076477050781,0.0,111001110110010101000001,+++--+++-++--+-+-+-----+,0,True,"[[0.000128, 151.31257109], [0.005829, 148.90650735], [0.006365, 142.88581991], [0.006833, 130.82748979]]",0,quantum,3,
precond_pen=0.400,24,-45.00790692844501,130.82748979169813,0.4,2,0.029817819595336914,0.006646871566772461,0.0,111001110110010101000001,+++--+++-++--+-+-+-----+,0,True,"[[0.000134, 151.31257109], [0.005635, 146.14867171], [0.006167, 142.88581991], [0.006647, 130.82748979]]",0,quantum,3,
precond_pen=0.500,24,-30.763206041272003,130.82748979169813,0.5,2,0.038047075271606445,0.0062580108642578125,0.0,111001110110010101000001,+++--+++-++--+-+-+-----+,0,True,"[[0.000126, 151.31257109], [0.005498, 144.63682984], [0.005809, 142.88581991], [0.006258, 130.82748979]]",0,quantum,3,
precond_pen=0.700,24,-20.25656107368099,130.82748979169813,0.7,2,0.15543699264526367,0.006489992141723633,0.0,000110001001101010111110,---++---+--++-+-+-+++++-,0,True,"[[0.000126, 151.31257109], [0.005612, 138.32568818], [0.00649, 130.82748979]]",0,quantum,3,
precond_pen=0.800,24,-1.538217387985,169.37412229209806,0.8,2,0.09130191802978516,0.026237964630126953,0.0,101001110100111001101000,+-+--+++-+--+++--++-+---,0,True,"[[0.000138, 151.31257109], [0.005908, 161.66574497], [0.00685, 158.2952815], [0.026238, 169.37412229]]",0,quantum,3,
precond_pen=1.000,24,-2.9501449081959965,130.11536850820013,1.0,2,0.5133819580078125,0.006824970245361328,0.0,000110100001101010111110,---++-+----++-+-+-+++++-,0,True,"[[0.000127, 151.31257109], [0.00644, 150.34836313], [0.006825, 130.11536851]]",0,quantum,3,
baseline,24,121.02014177323395,121.0201417732341,,2,0.7859628200531006,0.005632877349853516,0.0,111011010101000000011101,+++-++-+-+-+-------+++-+,0,True,"[[0.00013, 151.85993202], [0.00534, 148.32766763], [0.005633, 121.02014177]]",1,quantum,3,
precond_pen=0.200,24,-21.131949812687914,121.03008842867203,0.2,2,0.19877099990844727,0.006822824478149414,0.0,111011010101010000001101,+++-++-+-+-+-+------++-+,0,True,"[[0.000134, 151.85993202], [0.00584, 136.37891829], [0.006428, 134.66763267], [0.006823, 121.03008843]]",1,quantum,3,
precond_pen=0.300,24,-38.66666982778499,121.03008842867203,0.3,2,0.08935189247131348,0.006482839584350586,0.0,000100101010101111110010,---+--+-+-+-+-++++++--+-,0,True,"[[0.000132, 151.85993202], [0.005668, 128.8482396], [0.006483, 121.03008843]]",1,quantum,3,
precond_pen=0.400,24,-28.822914414767013,121.03008842867203,0.4,2,0.07327795028686523,0.006677150726318359,0.0,111011010101010000001101,+++-++-+-+-+-+------++-+,0,True,"[[0.000125, 151.85993202], [0.005647, 142.54518029], [0.006117, 143.11929874], [0.006677, 121.03008843]]",1,quantum,3,
precond_pen=0.500,24,-21.624956110182993,121.03008842867203,0.5,2,0.09831500053405762,0.0066928863525390625,0.0,111011010101010000001101,+++-++-+-+-+-+------++-+,0,True,"[[0.00013, 151.85993202], [0.005609, 146.38444821], [0.005937, 145.33083729], [0.006214, 143.03472651], [0.006693, 121.03008843]]",1,quantum,3,
precond_pen=0.700,24,-16.03926889699499,121.03008842867203,0.7,2,0.10371994972229004,0.023619890213012695,0.0,111011010101010000001101,+++-++-+-+-+-+------++-+,0,True,"[[0.000132, 151.85993202], [0.005573, 134.5632445], [0.006121, 134.66763267], [0.006585, 121.24790097], [0.02362, 121.03008843]]",1,quantum,3,
precond_pen=0.800,24,-7.531158892536007,121.03008842867203,0.8,2,0.15761017799377441,0.007038116455078125,0.0,111011010101010000001101,+++-++-+-+-+-+------++-+,0,True,"[[0.000125, 151.85993202], [0.005915, 137.65526638], [0.006472, 135.74296883], [0.007038, 121.03008843]]",1,quantum,3,
