name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,28,176.9127493817959,176.91274938179572,,2,19.097209215164185,0.009675025939941406,0.0,0001110000111110010101100110,---+++----+++++--+-+-++--++-,0,False,"[[0.000171, 216.86669539], [0.007233, 209.50001618], [0.008609, 208.20871177], [0.009044, 202.70027902], [0.009675, 176.91274938]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-28.764183384417095,177.5428095635158,0.2,2,0.298220157623291,0.005782127380371094,0.0,0101110000011110010101100110,-+-+++-----++++--+-+-++--++-,0,False,"[[0.000138, 216.86669539], [0.004412, 211.07716205], [0.004849, 208.20871177], [0.005211, 209.92844421], [0.005782, 177.54280956]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-74.872195073728,177.5428095635158,0.3,2,0.04104018211364746,0.005961179733276367,0.0,1010001111100001101010011001,+-+---+++++----++-+-+--++--+,0,False,"[[0.000132, 216.86669539], [0.004684, 203.9540197], [0.005961, 177.54280956]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-51.52742580665401,177.5428095635158,0.4,2,0.03806304931640625,0.005558013916015625,0.0,0101110000011110010101100110,-+-+++-----++++--+-+-++--++-,0,False,"[[0.000139, 216.86669539], [0.004314, 204.87887479], [0.005558, 177.54280956]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,28,-32.59964388233199,177.5428095635158,0.5,2,0.05194401741027832,0.005825996398925781,0.0,1010001111100001101010011001,+-+---+++++----++-+-+--++--+,0,False,"[[0.000125, 216.86669539], [0.004542, 192.8273461], [0.005826, 177.54280956]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,28,-24.136168425307986,177.5428095635158,0.7,2,0.16716289520263672,0.006392955780029297,0.0,0101110000011110010101100110,-+-+++-----++++--+-+-++--++-,0,False,"[[0.000128, 216.86669539], [0.004909, 203.13195543], [0.005771, 196.43685145], [0.006393, 177.54280956]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,28,-1.2941220767620054,183.55995751785986,0.8,2,0.5382568836212158,0.005799055099487305,0.0,1010001111000010101010111001,+-+---++++----+-+-+-+-+++--+,0,False,"[[0.000129, 216.86669539], [0.003994, 219.04065197], [0.004756, 212.89708809], [0.005159, 206.25011526], [0.005799, 183.55995752]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,28,-3.3721652654340044,176.91274938179572,1.0,2,0.9231560230255127,0.006967067718505859,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[0.00013, 216.86669539], [0.005727, 206.87571105], [0.00645, 199.82216795], [0.006967, 176.91274938]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,28,164.34075451243604,164.3407545124361,,2,16.166369915008545,0.10702204704284668,0.0,1010001101000111011001001011,+-+---++-+---+++-++--+--+-++,0,False,"[[0.000135, 189.51579027], [0.004347, 188.53795766], [0.004743, 165.80522431], [0.106635, 165.52263042], [0.107022, 164.34075451]]",1,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-24.301849751253066,164.95918571790793,0.2,2,0.44254612922668457,0.04265594482421875,0.0,0011011000001111110101000011,--++-++-----++++++-+-+----++,0,False,"[[0.000137, 189.51579027], [0.00504, 193.84588558], [0.005597, 190.25738472], [0.005969, 190.09241739], [0.006551, 167.58360451], [0.042656, 164.95918572]]",1,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
