name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,16,52.153185832214,52.15318583221401,,2,0.6680669784545898,0.08930110931396484,0.0,1100001101100101,++----++-++--+-+,0,False,"[[0.000248, 73.03745402], [0.087875, 71.44549715], [0.088449, 71.17336398], [0.088991, 70.50479998], [0.089301, 52.15318583]]",0,classical,,100
precond_pen=0.000,16,8.0,73.03745401926405,0.0,2,0.1177828311920166,8.392333984375e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.4e-05, 73.03745402]]",0,classical,,100
precond_pen=0.200,16,8.0,73.03745401926405,0.2,2,0.08434104919433594,0.00013589859008789062,0.0,1111111100000000,++++++++--------,0,False,"[[0.000136, 73.03745402]]",0,classical,,100
precond_pen=0.400,16,8.0,73.03745401926405,0.4,2,0.11764097213745117,0.000102996826171875,0.0,1111111100000000,++++++++--------,0,False,"[[0.000103, 73.03745402]]",0,classical,,100
precond_pen=0.600,16,8.0,73.03745401926405,0.6,2,0.14394688606262207,0.00010704994201660156,0.0,1111111100000000,++++++++--------,0,False,"[[0.000107, 73.03745402]]",0,classical,,100
precond_pen=0.800,16,8.0,73.03745401926405,0.8,2,0.146514892578125,8.392333984375e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.4e-05, 73.03745402]]",0,classical,,100
precond_pen=1.000,16,8.0,73.03745401926405,1.0,2,0.09906196594238281,9.012222290039062e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9e-05, 73.03745402]]",0,classical,,100
baseline,16,54.52969249298498,54.529692492984985,,2,0.6591989994049072,0.08052587509155273,0.0,1011100110000011,+-+++--++-----++,0,False,"[[0.000136, 70.39490808], [0.018438, 65.0505349], [0.019311, 54.72989054], [0.080526, 54.52969249]]",1,classical,,100
precond_pen=0.000,16,8.0,70.39490808043902,0.0,2,0.16369986534118652,9.489059448242188e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9.5e-05, 70.39490808]]",1,classical,,100
precond_pen=0.200,16,8.0,70.39490808043902,0.2,2,0.07479310035705566,8.702278137207031e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.7e-05, 70.39490808]]",1,classical,,100
precond_pen=0.400,16,8.0,70.39490808043902,0.4,2,0.21024203300476074,8.296966552734375e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.3e-05, 70.39490808]]",1,classical,,100
precond_pen=0.600,16,8.0,70.39490808043902,0.6,2,0.25666308403015137,0.00012302398681640625,0.0,1111111100000000,++++++++--------,0,False,"[[0.000123, 70.39490808]]",1,classical,,100
precond_pen=0.800,16,8.0,70.39490808043902,0.8,2,0.07574295997619629,9.608268737792969e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9.6e-05, 70.39490808]]",1,classical,,100
precond_pen=1.000,16,8.0,70.39490808043902,1.0,2,0.15635895729064941,0.0002961158752441406,0.0,1111111100000000,++++++++--------,0,False,"[[0.000296, 70.39490808]]",1,classical,,100
baseline,16,50.310833559542,50.310833559541976,,2,0.6273939609527588,0.02673196792602539,0.0,1010001100110011,+-+---++--++--++,0,False,"[[7.2e-05, 62.56545302], [0.026423, 62.25577299], [0.026732, 50.31083356]]",2,classical,,100
precond_pen=0.000,16,8.0,62.565453019775994,0.0,2,0.0860738754272461,7.891654968261719e-05,0.0,1111111100000000,++++++++--------,0,False,"[[7.9e-05, 62.56545302]]",2,classical,,100
precond_pen=0.200,16,8.0,62.565453019775994,0.2,2,0.132857084274292,0.00028514862060546875,0.0,1111111100000000,++++++++--------,0,False,"[[0.000285, 62.56545302]]",2,classical,,100
precond_pen=0.400,16,8.0,62.565453019775994,0.4,2,0.24106192588806152,9.298324584960938e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9.3e-05, 62.56545302]]",2,classical,,100
precond_pen=0.600,16,8.0,62.565453019775994,0.6,2,0.2013850212097168,8.606910705566406e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.6e-05, 62.56545302]]",2,classical,,100
precond_pen=0.800,16,8.0,62.565453019775994,0.8,2,0.17339396476745605,8.702278137207031e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.7e-05, 62.56545302]]",2,classical,,100
precond_pen=1.000,16,8.0,62.565453019775994,1.0,2,0.18687915802001953,0.000102996826171875,0.0,1111111100000000,++++++++--------,0,False,"[[0.000103, 62.56545302]]",2,classical,,100
baseline,16,54.82900695729201,54.829006957292,,2,1.0509471893310547,0.8441519737243652,0.0,1011101100000011,+-+++-++------++,0,False,"[[0.000103, 65.70475581], [0.050694, 64.99964929], [0.051153, 64.83970402], [0.051596, 63.19355644], [0.051883, 56.36824711], [0.197617, 56.16359783], [0.761581, 56.00442195], [0.844152, 54.82900696]]",3,classical,,100
precond_pen=0.000,16,8.0,65.704755814078,0.0,2,0.12002301216125488,7.009506225585938e-05,0.0,1111111100000000,++++++++--------,0,False,"[[7e-05, 65.70475581]]",3,classical,,100
precond_pen=0.200,16,8.0,65.704755814078,0.2,2,0.08612895011901855,0.00011205673217773438,0.0,1111111100000000,++++++++--------,0,False,"[[0.000112, 65.70475581]]",3,classical,,100
precond_pen=0.400,16,8.0,65.704755814078,0.4,2,0.11417579650878906,0.00010395050048828125,0.0,1111111100000000,++++++++--------,0,False,"[[0.000104, 65.70475581]]",3,classical,,100
precond_pen=0.600,16,8.0,65.704755814078,0.6,2,0.1623070240020752,8.893013000488281e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.9e-05, 65.70475581]]",3,classical,,100
precond_pen=0.800,16,8.0,65.704755814078,0.8,2,0.3498380184173584,9.489059448242188e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9.5e-05, 65.70475581]]",3,classical,,100
precond_pen=1.000,16,8.0,65.704755814078,1.0,2,0.10131096839904785,9.012222290039062e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9e-05, 65.70475581]]",3,classical,,100
baseline,16,55.122635289212994,55.12263528921302,,2,0.6764018535614014,0.0036950111389160156,0.0,0010111101100100,--+-++++-++--+--,0,False,"[[6.8e-05, 68.76273039], [0.003695, 55.12263529]]",4,classical,,100
precond_pen=0.000,16,8.0,68.76273038971502,0.0,2,0.16519689559936523,8.0108642578125e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8e-05, 68.76273039]]",4,classical,,100
precond_pen=0.200,16,8.0,68.76273038971502,0.2,2,0.16418886184692383,6.890296936035156e-05,0.0,1111111100000000,++++++++--------,0,False,"[[6.9e-05, 68.76273039]]",4,classical,,100
precond_pen=0.400,16,8.0,68.76273038971502,0.4,2,0.18349218368530273,9.608268737792969e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9.6e-05, 68.76273039]]",4,classical,,100
precond_pen=0.600,16,8.0,68.76273038971502,0.6,2,0.1592998504638672,8.487701416015625e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.5e-05, 68.76273039]]",4,classical,,100
