name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family
precond_p=inf,16,-120.0,57.09992072540301,0.0,2,0.004690885543823242,0.0035979747772216797,0.0,1100111001001001,++--+++--+--+--+,0,True,"[[2.6e-05, 72.06703931], [0.003598, 57.09992073]]",13,inf,quantum
precond_p=inf,16,-120.0,53.12523290194102,0.0,2,0.006613969802856445,0.005496978759765625,0.0,1100100100110110,++--+--+--++-++-,0,True,"[[2.6e-05, 64.34502192], [0.005497, 53.1252329]]",14,inf,quantum
precond_p=inf,16,-120.0,56.867652442345,0.0,2,0.02887892723083496,0.027753114700317383,0.0,1110010010010011,+++--+--+--+--++,0,True,"[[2.6e-05, 67.65280917], [0.027753, 56.86765244]]",15,inf,quantum
precond_p=inf,16,-120.0,55.12307955243,0.0,2,0.0062520503997802734,0.005135059356689453,0.0,1110000101101100,+++----+-++-++--,0,True,"[[2.6e-05, 66.08345906], [0.005135, 55.12307955]]",16,inf,quantum
precond_p=inf,16,-120.0,51.476810919307,0.0,2,0.0046160221099853516,0.00356292724609375,0.0,1100101011000101,++--+-+-++---+-+,0,True,"[[2.5e-05, 59.99779131], [0.003563, 51.47681092]]",17,inf,quantum
precond_p=inf,16,-120.0,52.87104298052797,0.0,2,0.004680156707763672,0.003606081008911133,0.0,1011011100000011,+-++-+++------++,0,True,"[[2.6e-05, 59.61514206], [0.003606, 52.87104298]]",18,inf,quantum
precond_p=inf,16,-120.0,52.105474173337996,0.0,2,0.012661218643188477,0.011574029922485352,0.0,1110001001111000,+++---+--++++---,0,True,"[[2.6e-05, 68.86817334], [0.011574, 52.10547417]]",19,inf,quantum
precond_p=inf,16,-120.0,48.848816103205024,0.0,2,0.004942893981933594,0.0038390159606933594,0.0,1110000111011000,+++----+++-++---,0,True,"[[2.5e-05, 62.54334804], [0.003839, 48.8488161]]",20,inf,quantum
precond_p=inf,16,-120.0,53.346939705589996,0.0,2,0.008442163467407227,0.007372140884399414,0.0,1000001101110011,+-----++-+++--++,0,True,"[[2.6e-05, 60.32874964], [0.007372, 53.34693971]]",21,inf,quantum
precond_p=inf,16,-120.0,55.635892052061976,0.0,2,0.007428884506225586,0.006350994110107422,0.0,1110000110110100,+++----++-++-+--,0,True,"[[2.6e-05, 65.01239624], [0.006351, 55.63589205]]",22,inf,quantum
precond_p=inf,16,-120.0,53.58429874295398,0.0,2,0.004533052444458008,0.0035500526428222656,0.0,1100001001101101,++----+--++-++-+,0,True,"[[2.5e-05, 62.43540209], [0.00355, 53.58429874]]",23,inf,quantum
precond_p=inf,16,-120.0,54.71327719824798,0.0,2,0.004638195037841797,0.0035622119903564453,0.0,1110110100001100,+++-++-+----++--,0,True,"[[2.7e-05, 63.06341451], [0.003562, 54.7132772]]",24,inf,quantum
precond_p=inf,16,-120.0,50.73561711458199,0.0,2,0.03740811347961426,0.03531908988952637,0.0,1110000100011101,+++----+---+++-+,0,True,"[[2.6e-05, 55.47990272], [0.035319, 50.73561711]]",25,inf,quantum
precond_p=inf,16,-120.0,51.07438107428301,0.0,2,0.0050580501556396484,0.003921031951904297,0.0,1100111010110000,++--+++-+-++----,0,True,"[[2.5e-05, 65.83376564], [0.003921, 51.07438107]]",26,inf,quantum
precond_p=inf,16,-120.0,55.472882162661975,0.0,2,0.0059969425201416016,0.004920005798339844,0.0,1101011000101010,++-+-++---+-+-+-,0,True,"[[2.6e-05, 68.31728327], [0.00492, 55.47288216]]",27,inf,quantum
precond_p=inf,16,-120.0,59.10192928332398,0.0,2,0.0046939849853515625,0.003576040267944336,0.0,1111000010101001,++++----+-+-+--+,0,True,"[[2.6e-05, 72.09207676], [0.003576, 59.10192928]]",28,inf,quantum
precond_p=inf,16,-120.0,51.019699256003015,0.0,2,0.0045909881591796875,0.0035200119018554688,0.0,1010000001111101,+-+------+++++-+,0,True,"[[2.6e-05, 60.01319887], [0.00352, 51.01969926]]",29,inf,quantum
precond_p=inf,16,-120.0,54.907137255931005,0.0,2,0.004551887512207031,0.0034949779510498047,0.0,1010011101011000,+-+--+++-+-++---,0,True,"[[2.6e-05, 68.38602335], [0.003495, 54.90713726]]",30,inf,quantum
precond_p=inf,16,-120.0,55.003797661338,0.0,2,0.004961967468261719,0.0038111209869384766,0.0,1101001010001011,++-+--+-+---+-++,0,True,"[[2.5e-05, 70.79056208], [0.003811, 55.00379766]]",31,inf,quantum
precond_p=inf,16,-120.0,54.57501145361701,0.0,2,0.0049419403076171875,0.003779888153076172,0.0,1010100101001011,+-+-+--+-+--+-++,0,True,"[[2.6e-05, 70.50954653], [0.00378, 54.57501145]]",32,inf,quantum
precond_p=inf,16,-120.0,51.02312453201898,0.0,2,0.010924816131591797,0.009861946105957031,0.0,1101011101000100,++-+-+++-+---+--,0,True,"[[2.6e-05, 61.51487656], [0.009862, 51.02312453]]",33,inf,quantum
precond_p=inf,16,-120.0,55.642043117792014,0.0,2,0.004675865173339844,0.0035970211029052734,0.0,1010000111001101,+-+----+++--++-+,0,True,"[[2.5e-05, 67.82714401], [0.003597, 55.64204312]]",34,inf,quantum
precond_p=inf,16,-120.0,50.319911238606,0.0,2,0.00602412223815918,0.0038328170776367188,0.0,1011000111110000,+-++---+++++----,0,True,"[[2.6e-05, 62.67728118], [0.003833, 50.31991124]]",35,inf,quantum
precond_p=inf,16,-120.0,49.030367962415966,0.0,2,0.0048980712890625,0.003765106201171875,0.0,1001110000001111,+--+++------++++,0,True,"[[2.6e-05, 60.3179802], [0.003765, 49.03036796]]",36,inf,quantum
precond_p=inf,16,-120.0,50.274467620257944,0.0,2,0.004979133605957031,0.003994941711425781,0.0,1110110100100001,+++-++-+--+----+,0,True,"[[2.6e-05, 60.68418953], [0.003995, 50.27446762]]",37,inf,quantum
precond_p=inf,16,-120.0,48.920074846243,0.0,2,0.004664897918701172,0.0035789012908935547,0.0,1001010011100011,+--+-+--+++---++,0,True,"[[2.6e-05, 53.23242293], [0.003579, 48.92007485]]",38,inf,quantum
precond_p=inf,16,-120.0,52.735767757039,0.0,2,0.0046901702880859375,0.0036170482635498047,0.0,1000011011010011,+----++-++-+--++,0,True,"[[2.5e-05, 63.01236036], [0.003617, 52.73576776]]",39,inf,quantum
precond_p=inf,16,-120.0,48.878133617987075,0.0,2,0.010917901992797852,0.009835004806518555,0.0,1111010100100100,++++-+-+--+--+--,0,True,"[[2.6e-05, 56.3964732], [0.009835, 48.87813362]]",40,inf,quantum
precond_p=inf,16,-120.0,58.825242931084986,0.0,2,0.004973888397216797,0.0038900375366210938,0.0,1111100010001010,+++++---+---+-+-,0,True,"[[2.5e-05, 68.50773673], [0.00389, 58.82524293]]",41,inf,quantum
precond_p=inf,16,-120.0,53.50888140078601,0.0,2,0.0047228336334228516,0.003628969192504883,0.0,1100001011111000,++----+-+++++---,0,True,"[[2.5e-05, 57.28100237], [0.003629, 53.5088814]]",42,inf,quantum
precond_p=inf,16,-120.0,56.31625406639001,0.0,2,0.004907131195068359,0.003776073455810547,0.0,1100101100110010,++--+-++--++--+-,0,True,"[[2.5e-05, 66.61160606], [0.003776, 56.31625407]]",43,inf,quantum
precond_p=inf,16,-120.0,53.150220575143976,0.0,2,0.004781007766723633,0.0036330223083496094,0.0,1010101000011011,+-+-+-+----++-++,0,True,"[[2.6e-05, 66.97830628], [0.003633, 53.15022058]]",44,inf,quantum
precond_p=inf,16,-120.0,52.970173795463964,0.0,2,0.004878997802734375,0.003771066665649414,0.0,1010101110001001,+-+-+-+++---+--+,0,True,"[[2.6e-05, 64.12096068], [0.003771, 52.9701738]]",45,inf,quantum
precond_p=inf,16,-120.0,51.191062953101955,0.0,2,0.004637002944946289,0.003545999526977539,0.0,1100010010100111,++---+--+-+--+++,0,True,"[[2.6e-05, 61.67329133], [0.003546, 51.19106295]]",46,inf,quantum
precond_p=inf,16,-120.0,57.550105458073986,0.0,2,0.004879951477050781,0.0037689208984375,0.0,1011010011000011,+-++-+--++----++,0,True,"[[2.6e-05, 74.14415895], [0.003769, 57.55010546]]",47,inf,quantum
precond_p=inf,16,-120.0,52.835734203406,0.0,2,0.004540920257568359,0.0035059452056884766,0.0,1001001101000111,+--+--++-+---+++,0,True,"[[2.5e-05, 61.55636568], [0.003506, 52.8357342]]",48,inf,quantum
precond_p=inf,16,-120.0,52.932068560609004,0.0,2,0.004594087600708008,0.003515005111694336,0.0,1100010100010111,++---+-+---+-+++,0,True,"[[2.6e-05, 71.46377212], [0.003515, 52.93206856]]",49,inf,quantum
