name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,12,29.140714249706004,29.140714249706,,2,0.2929999828338623,0.24915599822998047,0.0,010110011100,-+-++--+++--,0,True,"[[0.000316, 40.54893686], [0.02949, 39.67389112], [0.02967, 29.57119286], [0.249156, 29.14071425]]",0,classical,,1000
precond_pen=0.000,12,6.0,40.548936861346,0.0,2,0.031961917877197266,7.486343383789062e-05,0.0,111111000000,++++++------,0,True,"[[7.5e-05, 40.54893686]]",0,classical,,1000
precond_pen=0.200,12,6.0,40.548936861346,0.2,2,0.05920100212097168,7.295608520507812e-05,0.0,111111000000,++++++------,0,True,"[[7.3e-05, 40.54893686]]",0,classical,,1000
precond_pen=0.400,12,6.0,40.548936861346,0.4,2,0.05461001396179199,6.103515625e-05,0.0,111111000000,++++++------,0,True,"[[6.1e-05, 40.54893686]]",0,classical,,1000
precond_pen=0.600,12,6.0,40.548936861346,0.6,2,0.039266109466552734,6.699562072753906e-05,0.0,111111000000,++++++------,0,True,"[[6.7e-05, 40.54893686]]",0,classical,,1000
precond_pen=0.800,12,4.0,40.548936861346,0.8,2,0.12429189682006836,7.104873657226562e-05,0.0,111111000000,++++++------,0,True,"[[7.1e-05, 40.54893686]]",0,classical,,1000
precond_pen=1.000,12,3.999999999999993,40.548936861346,1.0,2,0.22566509246826172,7.200241088867188e-05,0.0,111111000000,++++++------,0,True,"[[7.2e-05, 40.54893686]]",0,classical,,1000
baseline,12,30.928934237627995,30.928934237628017,,2,0.36328601837158203,0.021290063858032227,0.0,111010001001,+++-+---+--+,0,True,"[[8.6e-05, 38.00991951], [0.02061, 35.58160603], [0.021016, 35.31846707], [0.02129, 30.92893424]]",1,classical,,1000
precond_pen=0.000,12,6.0,38.00991951117001,0.0,2,0.08161187171936035,0.00011897087097167969,0.0,111111000000,++++++------,0,True,"[[0.000119, 38.00991951]]",1,classical,,1000
precond_pen=0.200,12,6.0,38.00991951117001,0.2,2,0.10328102111816406,9.012222290039062e-05,0.0,111111000000,++++++------,0,True,"[[9e-05, 38.00991951]]",1,classical,,1000
precond_pen=0.400,12,6.0,38.00991951117001,0.4,2,0.06020689010620117,8.58306884765625e-05,0.0,111111000000,++++++------,0,True,"[[8.6e-05, 38.00991951]]",1,classical,,1000
precond_pen=0.600,12,6.0,38.00991951117001,0.6,2,0.0749659538269043,8.106231689453125e-05,0.0,111111000000,++++++------,0,True,"[[8.1e-05, 38.00991951]]",1,classical,,1000
precond_pen=0.800,12,4.0,38.00991951117001,0.8,2,0.10404205322265625,8.296966552734375e-05,0.0,111111000000,++++++------,0,True,"[[8.3e-05, 38.00991951]]",1,classical,,1000
precond_pen=1.000,12,3.999999999999993,38.00991951117001,1.0,2,0.43413400650024414,0.0001430511474609375,0.0,111111000000,++++++------,0,True,"[[0.000143, 38.00991951]]",1,classical,,1000
baseline,12,28.302801267891017,28.302801267891013,,2,0.29259490966796875,0.06563496589660645,0.0,100101100011,+--+-++---++,0,True,"[[8.9e-05, 35.73407755], [0.064584, 33.58724848], [0.065635, 28.30280127]]",2,classical,,1000
precond_pen=0.000,12,6.0,35.734077552025006,0.0,2,0.06483101844787598,8.511543273925781e-05,0.0,111111000000,++++++------,0,True,"[[8.5e-05, 35.73407755]]",2,classical,,1000
precond_pen=0.200,12,6.0,35.734077552025006,0.2,2,0.08008408546447754,7.82012939453125e-05,0.0,111111000000,++++++------,0,True,"[[7.8e-05, 35.73407755]]",2,classical,,1000
precond_pen=0.400,12,6.0,35.734077552025006,0.4,2,0.07358193397521973,0.00015497207641601562,0.0,111111000000,++++++------,0,True,"[[0.000155, 35.73407755]]",2,classical,,1000
precond_pen=0.600,12,6.0,35.734077552025006,0.6,2,0.07844996452331543,8.487701416015625e-05,0.0,111111000000,++++++------,0,True,"[[8.5e-05, 35.73407755]]",2,classical,,1000
precond_pen=0.800,12,4.0,35.734077552025006,0.8,2,0.1379868984222412,8.606910705566406e-05,0.0,111111000000,++++++------,0,True,"[[8.6e-05, 35.73407755]]",2,classical,,1000
precond_pen=1.000,12,4.000000000000007,35.734077552025006,1.0,2,0.17130613327026367,8.20159912109375e-05,0.0,111111000000,++++++------,0,True,"[[8.2e-05, 35.73407755]]",2,classical,,1000
baseline,12,29.554639591987993,29.554639591987986,,2,0.2018580436706543,0.016051054000854492,0.0,010011101010,-+--+++-+-+-,0,True,"[[6.5e-05, 38.4387221], [0.015542, 35.46861225], [0.015787, 35.19416721], [0.016051, 29.55463959]]",3,classical,,1000
precond_pen=0.000,12,6.0,38.43872210468803,0.0,2,0.054975032806396484,6.794929504394531e-05,0.0,111111000000,++++++------,0,True,"[[6.8e-05, 38.4387221]]",3,classical,,1000
precond_pen=0.200,12,6.0,38.43872210468803,0.2,2,0.05763101577758789,0.00010609626770019531,0.0,111111000000,++++++------,0,True,"[[0.000106, 38.4387221]]",3,classical,,1000
precond_pen=0.400,12,6.0,38.43872210468803,0.4,2,0.08194494247436523,8.20159912109375e-05,0.0,111111000000,++++++------,0,True,"[[8.2e-05, 38.4387221]]",3,classical,,1000
precond_pen=0.600,12,6.0,38.43872210468803,0.6,2,0.05373501777648926,7.081031799316406e-05,0.0,111111000000,++++++------,0,True,"[[7.1e-05, 38.4387221]]",3,classical,,1000
precond_pen=0.800,12,4.0,38.43872210468803,0.8,2,0.11046910285949707,8.511543273925781e-05,0.0,111111000000,++++++------,0,True,"[[8.5e-05, 38.4387221]]",3,classical,,1000
precond_pen=1.000,12,4.0,38.43872210468803,1.0,2,0.18987298011779785,8.416175842285156e-05,0.0,111111000000,++++++------,0,True,"[[8.4e-05, 38.4387221]]",3,classical,,1000
baseline,12,34.902281828326,34.902281828326,,2,0.21899700164794922,0.04186415672302246,0.0,010010011011,-+--+--++-++,0,True,"[[8.6e-05, 40.7866441], [0.041199, 40.64870016], [0.041442, 40.47164875], [0.041733, 39.43576981], [0.041864, 34.90228183]]",4,classical,,1000
precond_pen=0.000,12,6.0,40.78664409564,0.0,2,0.05911397933959961,7.104873657226562e-05,0.0,111111000000,++++++------,0,True,"[[7.1e-05, 40.7866441]]",4,classical,,1000
precond_pen=0.200,12,6.0,40.78664409564,0.2,2,0.09510493278503418,8.082389831542969e-05,0.0,111111000000,++++++------,0,True,"[[8.1e-05, 40.7866441]]",4,classical,,1000
precond_pen=0.400,12,6.0,40.78664409564,0.4,2,0.05352902412414551,8.511543273925781e-05,0.0,111111000000,++++++------,0,True,"[[8.5e-05, 40.7866441]]",4,classical,,1000
precond_pen=0.600,12,6.0,40.78664409564,0.6,2,0.09247994422912598,8.0108642578125e-05,0.0,111111000000,++++++------,0,True,"[[8e-05, 40.7866441]]",4,classical,,1000
precond_pen=0.800,12,6.0,40.78664409564,0.8,2,0.07242918014526367,9.512901306152344e-05,0.0,111111000000,++++++------,0,True,"[[9.5e-05, 40.7866441]]",4,classical,,1000
precond_pen=1.000,12,4.0,40.78664409564,1.0,2,0.1031808853149414,8.893013000488281e-05,0.0,111111000000,++++++------,0,True,"[[8.9e-05, 40.7866441]]",4,classical,,1000
baseline,12,30.539114130174994,30.539114130174987,,2,0.31301116943359375,0.04203915596008301,0.0,010010101101,-+--+-+-++-+,0,True,"[[0.000301, 34.59643996], [0.041155, 34.15831267], [0.041565, 33.88678293], [0.042039, 30.53911413]]",5,classical,,1000
precond_pen=0.000,12,6.0,34.59643996496102,0.0,2,0.05118298530578613,8.797645568847656e-05,0.0,111111000000,++++++------,0,True,"[[8.8e-05, 34.59643996]]",5,classical,,1000
precond_pen=0.200,12,6.0,34.59643996496102,0.2,2,0.05534791946411133,0.00010204315185546875,0.0,111111000000,++++++------,0,True,"[[0.000102, 34.59643996]]",5,classical,,1000
