name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family
precond_p=inf,28,-378.0,176.91274938179572,0.0,2,0.008131027221679688,0.007051944732666016,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,True,"[[3.1e-05, 216.86669539], [0.007052, 176.91274938]]",0,inf,quantum
precond_p=inf,28,-378.0,164.3407545124361,0.0,2,0.009130001068115234,0.007911920547485352,0.0,1010001101000111011001001011,+-+---++-+---+++-++--+--+-++,0,True,"[[2.9e-05, 189.51579027], [0.007912, 164.34075451]]",1,inf,quantum
precond_p=inf,28,-378.0,165.798270703649,0.0,2,0.007673978805541992,0.006350994110107422,0.0,1010110000011001010101111001,+-+-++-----++--+-+-+-++++--+,0,True,"[[2.9e-05, 184.10834611], [0.006351, 165.7982707]]",2,inf,quantum
precond_p=inf,28,-378.0,169.85007589582403,0.0,2,0.007729053497314453,0.006459951400756836,0.0,1001001101010011111100101000,+--+--++-+-+--++++++--+-+---,0,True,"[[3.5e-05, 208.90331006], [0.00646, 169.8500759]]",3,inf,quantum
precond_p=inf,28,-378.0,185.70475249517403,0.0,2,0.006736040115356445,0.005567073822021484,0.0,1001011101011000001010111010,+--+-+++-+-++-----+-+-+++-+-,0,True,"[[2.8e-05, 209.69549112], [0.005567, 185.7047525]]",4,inf,quantum
precond_p=inf,28,-378.0,163.0441184787851,0.0,2,0.007400989532470703,0.006256103515625,0.0,1000001110101111010001110100,+-----+++-+-++++-+---+++-+--,0,True,"[[2.8e-05, 189.25660748], [0.006256, 163.04411848]]",5,inf,quantum
precond_p=inf,28,-378.0,171.2842063072439,0.0,2,0.006894111633300781,0.0056760311126708984,0.0,1010011001001111001101001100,+-+--++--+--++++--++-+--++--,0,True,"[[2.9e-05, 209.5918113], [0.005676, 171.28420631]]",6,inf,quantum
precond_p=inf,28,-378.0,167.76067416360587,0.0,2,0.014763116836547852,0.013552188873291016,0.0,1111000111010000011110010001,++++---+++-+-----++++--+---+,0,True,"[[2.9e-05, 195.7544466], [0.013552, 167.76067416]]",7,inf,quantum
precond_p=inf,28,-378.0,162.44650091943177,0.0,2,0.012861013412475586,0.011673927307128906,0.0,1111110000100101100111000001,++++++----+--+-++--+++-----+,0,True,"[[2.9e-05, 191.12426956], [0.011674, 162.44650092]]",8,inf,quantum
precond_p=inf,28,-378.0,173.91362634279312,0.0,2,0.011605978012084961,0.010367870330810547,0.0,1101101100000001111110101000,++-++-++-------++++++-+-+---,0,True,"[[2.9e-05, 207.38060405], [0.010368, 173.91362634]]",9,inf,quantum
precond_p=inf,28,-378.0,167.41336223744608,0.0,2,0.007030963897705078,0.005767107009887695,0.0,1000111011100011000010111100,+---+++-+++---++----+-++++--,0,True,"[[2.9e-05, 194.61342848], [0.005767, 167.41336224]]",10,inf,quantum
precond_p=inf,28,-378.0,154.56207709473995,0.0,2,0.00745701789855957,0.0062410831451416016,0.0,1001000011101101111010110000,+--+----+++-++-++++-+-++----,0,True,"[[2.9e-05, 194.75035761], [0.006241, 154.56207709]]",11,inf,quantum
precond_p=inf,28,-378.0,171.55721592534016,0.0,2,0.007025957107543945,0.005720853805541992,0.0,1110111100101001000001101100,+++-++++--+-+--+-----++-++--,0,True,"[[2.9e-05, 204.11547024], [0.005721, 171.55721593]]",12,inf,quantum
precond_p=inf,28,-378.0,165.5263265870391,0.0,2,0.007451772689819336,0.00612187385559082,0.0,1101001010110000010110101110,++-+--+-+-++-----+-++-+-+++-,0,True,"[[2.9e-05, 199.60134542], [0.006122, 165.52632659]]",13,inf,quantum
precond_p=inf,28,-378.0,169.94244263236587,0.0,2,0.008623838424682617,0.00725102424621582,0.0,1111001101011100001001100100,++++--++-+-+++----+--++--+--,0,True,"[[2.9e-05, 191.56628962], [0.007251, 169.94244263]]",14,inf,quantum
precond_p=inf,28,-378.0,176.3499141776068,0.0,2,0.007914066314697266,0.0062329769134521484,0.0,1100100011101110100001100110,++--+---+++-+++-+----++--++-,0,True,"[[2.9e-05, 209.20319871], [0.006233, 176.34991418]]",15,inf,quantum
precond_p=inf,28,-378.0,169.04097631270193,0.0,2,0.006994009017944336,0.00571894645690918,0.0,1100100110110010111111000000,++--+--++-++--+-++++++------,0,True,"[[2.9e-05, 192.74573651], [0.005719, 169.04097631]]",16,inf,quantum
precond_p=inf,28,-378.0,159.91831061652513,0.0,2,0.006942033767700195,0.005784034729003906,0.0,1100100111111000001010010101,++--+--++++++-----+-+--+-+-+,0,True,"[[3.6e-05, 194.19487254], [0.005784, 159.91831062]]",17,inf,quantum
precond_p=inf,28,-378.0,169.59759578934697,0.0,2,0.007100105285644531,0.00574803352355957,0.0,1110001010101011011101000010,+++---+-+-+-+-++-+++-+----+-,0,True,"[[2.9e-05, 202.67107212], [0.005748, 169.59759579]]",18,inf,quantum
precond_p=inf,28,-378.0,165.55548495012914,0.0,2,0.00768589973449707,0.006433010101318359,0.0,1100000111111110001100001010,++-----++++++++---++----+-+-,0,True,"[[3e-05, 198.55570163], [0.006433, 165.55548495]]",19,inf,quantum
precond_p=inf,28,-378.0,163.97192166516888,0.0,2,0.007589101791381836,0.006201028823852539,0.0,1110000001111110011000010110,+++------++++++--++----+-++-,0,True,"[[2.9e-05, 204.37596661], [0.006201, 163.97192167]]",20,inf,quantum
precond_p=inf,28,-378.0,164.89426128460173,0.0,2,0.006736040115356445,0.0056841373443603516,0.0,1010111000011001100100111001,+-+-+++----++--++--+--+++--+,0,True,"[[2.9e-05, 191.00193356], [0.005684, 164.89426128]]",21,inf,quantum
precond_p=inf,28,-378.0,164.29344316580205,0.0,2,0.006906032562255859,0.005671977996826172,0.0,1101100111110001000010100101,++-++--+++++---+----+-+--+-+,0,True,"[[2.9e-05, 190.42904559], [0.005672, 164.29344317]]",22,inf,quantum
