name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family,data_root
precond_p=inf,36,-630.0,293.18593461165005,0.0,2,0.009006977081298828,0.007798910140991211,0.0,100000110010011100001111011110111000,+-----++--+--+++----++++-++++-+++---,0,True,"[[3.4e-05, 337.80526133], [0.007799, 293.18593461]]",0,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,278.3422108002299,0.0,2,0.009266138076782227,0.007898092269897461,0.0,111000110101011001101001010100010101,+++---++-+-+-++--++-+--+-+-+---+-+-+,0,True,"[[4.3e-05, 317.78001597], [0.007898, 278.3422108]]",1,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,284.1234435387825,0.0,2,0.010092020034790039,0.008800029754638672,0.0,101100100011110011000100111110000011,+-++--+---++++--++---+--+++++-----++,0,True,"[[3.2e-05, 317.95009857], [0.0088, 284.12344354]]",2,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,270.44040694447693,0.0,2,0.01690816879272461,0.015583992004394531,0.0,101111000100101000111010101100110010,+-++++---+--+-+---+++-+-+-++--++--+-,0,True,"[[3.2e-05, 329.82757228], [0.015584, 270.44040694]]",3,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,295.03932137553454,0.0,2,0.008775949478149414,0.007534980773925781,0.0,111100011000010101000101101011101100,++++---++----+-+-+---+-++-+-+++-++--,0,True,"[[3.2e-05, 344.13199206], [0.007535, 295.03932138]]",4,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,274.53520230928007,0.0,2,0.012818098068237305,0.011472940444946289,0.0,111100000111000110111001011110100000,++++-----+++---++-+++--+-++++-+-----,0,True,"[[3.2e-05, 315.82532969], [0.011473, 274.53520231]]",5,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,292.10982438703843,0.0,2,0.009655952453613281,0.008487939834594727,0.0,111011010000101110010010011001101001,+++-++-+----+-+++--+--+--++--++-+--+,0,True,"[[3.2e-05, 331.32054925], [0.008488, 292.10982439]]",6,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,286.8249561765373,0.0,2,0.010184049606323242,0.008901119232177734,0.0,101010100111010010011010001111000101,+-+-+-+--+++-+--+--++-+---++++---+-+,0,True,"[[3.2e-05, 328.25007499], [0.008901, 286.82495618]]",7,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,280.6237521373742,0.0,2,0.008971929550170898,0.0077970027923583984,0.0,111011010001100101100000100101011110,+++-++-+---++--+-++-----+--+-+-++++-,0,True,"[[3.2e-05, 325.05491318], [0.007797, 280.62375214]]",8,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,281.47968607292773,0.0,2,0.011876821517944336,0.010447025299072266,0.0,110110010000100111011100101011100100,++-++--+----+--+++-+++--+-+-+++--+--,0,True,"[[3.2e-05, 329.5095148], [0.010447, 281.47968607]]",9,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,284.28686999530606,0.0,2,0.008744001388549805,0.007626056671142578,0.0,110010010110111110001100101100100100,++--+--+-++-+++++---++--+-++--+--+--,0,True,"[[3.3e-05, 328.97127649], [0.007626, 284.28687]]",10,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,269.34382959360676,0.0,2,0.010037899017333984,0.008679866790771484,0.0,101110100110110100001000111001111000,+-+++-+--++-++-+----+---+++--++++---,0,True,"[[3.1e-05, 313.74431167], [0.00868, 269.34382959]]",11,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,281.72604566114285,0.0,2,0.00882411003112793,0.007563114166259766,0.0,100110001010011110100001101111000101,+--++---+-+--++++-+----++-++++---+-+,0,True,"[[3.2e-05, 329.12011443], [0.007563, 281.72604566]]",12,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,279.29307114551483,0.0,2,0.009045839309692383,0.00780487060546875,0.0,110100011100011010001101110001011100,++-+---+++---++-+---++-+++---+-+++--,0,True,"[[3.1e-05, 313.52132586], [0.007805, 279.29307115]]",13,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,284.2630455565553,0.0,2,0.0099029541015625,0.008414030075073242,0.0,101101011101010000011110010110011000,+-++-+-+++-+-+-----++++--+-++--++---,0,True,"[[3.2e-05, 312.72915267], [0.008414, 284.26304556]]",14,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,284.1440995586186,0.0,2,0.008717060089111328,0.007652997970581055,0.0,111000001011001100101111101010000011,+++-----+-++--++--+-+++++-+-+-----++,0,True,"[[3.2e-05, 332.26352535], [0.007653, 284.14409956]]",15,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,285.9002145292602,0.0,2,0.009137153625488281,0.007790088653564453,0.0,100011001010101001010101011010101011,+---++--+-+-+-+--+-+-+-+-++-+-+-+-++,0,True,"[[3.2e-05, 327.92430095], [0.00779, 285.90021453]]",16,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,274.9550950232875,0.0,2,0.009176015853881836,0.007822990417480469,0.0,100110101011100111110001110000001001,+--++-+-+-+++--+++++---+++------+--+,0,True,"[[3.2e-05, 313.10779843], [0.007823, 274.95509502]]",17,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,279.48340209441926,0.0,2,0.009742021560668945,0.008421182632446289,0.0,101011101100101101011000011010011000,+-+-+++-++--+-++-+-++----++-+--++---,0,True,"[[3.2e-05, 320.82873099], [0.008421, 279.48340209]]",18,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,289.943266554564,0.0,2,0.009045124053955078,0.007735013961791992,0.0,101111010011101100001000011001111000,+-++++-+--+++-++----+----++--++++---,0,True,"[[3.1e-05, 333.35219685], [0.007735, 289.94326655]]",19,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,270.6293260641387,0.0,2,0.009753942489624023,0.008413076400756836,0.0,100111001000011011011000010111010011,+--+++--+----++-++-++----+-+++-+--++,0,True,"[[3.2e-05, 320.90124598], [0.008413, 270.62932606]]",20,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
