name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,mip_gap,x_bits,z_bits,sum_z,seed,layers,data_root
precond_pen=1.000,16,-1.2750439711710015,57.25525883915303,1.0,2,0.17820501327514648,0.0,1011110100000011,+-++++-+------++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,16,52.055829077838006,52.055829077838,,2,0.1508629322052002,0.0,0010111101001001,--+-++++-+--+--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,16,-0.11144033334402081,52.055829077838,0.0,2,0.12350916862487793,0.0,0010111101001001,--+-++++-+--+--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,16,-6.865251164200995,52.62063366122602,0.2,2,0.08153796195983887,0.0,0000110101111001,----++-+-++++--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,16,-4.523433300829002,52.055829077838,0.4,2,0.0485532283782959,0.0,1101000010110110,++-+----+-++-++-,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,16,-2.815500682726996,52.055829077838,0.5,2,0.024241924285888672,0.0,0010111101001001,--+-++++-+--+--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,16,-2.0804889962770003,52.055829077838,0.6,2,0.08878588676452637,0.0,0010111101001001,--+-++++-+--+--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,16,-1.6929387153700022,52.055829077838,0.7,2,0.08593583106994629,0.0,0010111101001001,--+-++++-+--+--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,16,-1.4552213692310012,52.055829077838,0.8,2,0.13332295417785645,0.0,0010111101001001,--+-++++-+--+--+,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,16,-1.178602391343003,52.055829077838,1.0,2,0.2207930088043213,0.0,1101000010110110,++-+----+-++-++-,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,16,45.25501814482699,45.25501814482695,,2,0.1783750057220459,0.0,0111110100010001,-+++++-+---+---+,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,16,-1.4597046824029718,45.855779684908995,0.0,2,0.12097001075744629,0.0,1001001011100110,+--+--+-+++--++-,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,16,-7.846798844538997,45.855779684908995,0.2,2,0.0579981803894043,0.0,1001001011100110,+--+--+-+++--++-,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,16,-4.824277693428998,45.25501814482695,0.4,2,0.05536007881164551,0.0,0111110100010001,-+++++-+---+---+,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,16,-3.1033334484410044,45.25501814482695,0.5,2,0.05942797660827637,0.0,0111110100010001,-+++++-+---+---+,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,16,-2.3103878301820036,45.25501814482695,0.6,2,0.07922601699829102,0.0,0111110100010001,-+++++-+---+---+,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,16,-1.8795991113449997,45.25501814482695,0.7,2,0.08009696006774902,8.635156455511747e-05,0111110100010001,-+++++-+---+---+,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,16,-1.611567590847998,45.25501814482695,0.8,2,0.13987207412719727,0.0,0111110100010001,-+++++-+---+---+,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,16,-1.2964262632370005,45.25501814482695,1.0,2,0.20354700088500977,0.0,1000001011101110,+-----+-+++-+++-,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,16,54.40757373914099,54.407573739141,,2,0.14257597923278809,0.0,0010111010010110,--+-+++-+--+-++-,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,16,-0.37191982675698654,54.407573739141,0.0,2,0.13928985595703125,0.0,1101000101101001,++-+---+-++-+--+,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,16,-6.793446606149997,54.407573739141,0.2,2,0.04792594909667969,0.0,0010111010010110,--+-+++-+--+-++-,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,16,-6.013443564439998,54.407573739141,0.4,2,0.03870201110839844,0.0,1101000101101001,++-+---+-++-+--+,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,16,-3.6647747569550004,54.407573739141,0.5,2,0.02514815330505371,0.0,1101000101101001,++-+---+-++-+--+,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,16,-2.6029128618719977,54.407573739141,0.6,2,0.030932188034057617,0.0,0010111010010110,--+-+++-+--+-++-,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,16,-2.060097791221999,54.407573739141,0.7,2,0.08959293365478516,0.0,0010111010010110,--+-+++-+--+-++-,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,16,-1.7363870605969973,54.407573739141,0.8,2,0.049957990646362305,0.0,1101000101101001,++-+---+-++-+--+,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,16,-1.3694452608440004,54.407573739141,1.0,2,0.06012392044067383,0.0,1101000101101001,++-+---+-++-+--+,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,16,57.09992072540301,57.09992072540301,,2,0.15310311317443848,0.0,1100111001001001,++--+++--+--+--+,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,16,-0.7015130917839869,57.09992072540301,0.0,2,0.11463809013366699,0.0,1100111001001001,++--+++--+--+--+,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,16,-8.166905746832,57.09992072540301,0.2,2,0.03341484069824219,0.0,0011000110110110,--++---++-++-++-,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,16,-7.721079590989001,57.09992072540301,0.4,2,0.01761007308959961,0.0,0011000110110110,--++---++-++-++-,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,16,-4.289803390676998,57.09992072540301,0.5,2,0.020344018936157227,0.0,1100111001001001,++--+++--+--+--+,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
