name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,28,176.91274938179578,176.91274938179572,,2,31.584789037704468,0.009673118591308594,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[5.8e-05, 216.86669539], [0.009225, 214.65240716], [0.009673, 176.91274938]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,28,13.988000000000966,216.8666953854601,0.0,2,0.19853496551513672,0.00019407272338867188,0.0,1111111111111100000000000000,++++++++++++++--------------,0,False,"[[0.000194, 216.86669539]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,28,13.994000000000256,216.8666953854601,0.2,2,0.16531682014465332,7.486343383789062e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,False,"[[7.5e-05, 216.86669539]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.400,28,13.992000000000019,216.8666953854601,0.4,2,0.16065001487731934,5.1021575927734375e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,False,"[[5.1e-05, 216.86669539]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.600,28,13.990000000000975,216.8666953854601,0.6,2,0.16698813438415527,4.506111145019531e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,False,"[[4.5e-05, 216.86669539]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.800,28,13.992000000000132,216.8666953854601,0.8,2,0.1670219898223877,4.9114227294921875e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,False,"[[4.9e-05, 216.86669539]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=1.000,28,13.998000000000332,216.8666953854601,1.0,2,0.1476438045501709,4.887580871582031e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,False,"[[4.9e-05, 216.86669539]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
baseline,28,164.3407545124358,164.3407545124361,,2,56.7589328289032,22.08302593231201,0.0,0101110010111000100110110100,-+-+++--+-+++---+--++-++-+--,0,False,"[[4.6e-05, 189.51579027], [0.004134, 188.53795766], [0.004467, 165.80522431], [0.133206, 165.52263042], [1.558219, 164.80784601], [22.083026, 164.34075451]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,28,13.99400000000054,189.51579027363,0.0,2,0.18143701553344727,6.985664367675781e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,False,"[[7e-05, 189.51579027]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,28,13.992000000000587,189.51579027363,0.2,2,0.18146610260009766,4.506111145019531e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,False,"[[4.5e-05, 189.51579027]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
