name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,8,13.458061722447997,13.458061722448,,2,0.04608511924743652,0.008682012557983398,0.0,01111000,-++++---,0,False,"[[8.9e-05, 16.2904225], [0.008682, 13.45806172]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,8,4.0,16.290422502908,0.0,2,0.016852140426635742,6.794929504394531e-05,0.0,11110000,++++----,0,False,"[[6.8e-05, 16.2904225]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,8,4.0,16.290422502908,0.2,2,0.11047101020812988,7.796287536621094e-05,0.0,11110000,++++----,0,False,"[[7.8e-05, 16.2904225]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,8,2.0,16.290422502908,0.4,2,0.029404878616333008,6.29425048828125e-05,0.0,11110000,++++----,0,False,"[[6.3e-05, 16.2904225]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,8,2.0,16.290422502908,0.6,2,0.04914593696594238,6.508827209472656e-05,0.0,11110000,++++----,0,False,"[[6.5e-05, 16.2904225]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,8,2.0,16.290422502908,0.8,2,0.06522989273071289,7.009506225585938e-05,0.0,11110000,++++----,0,False,"[[7e-05, 16.2904225]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,8,2.0,16.290422502908,1.0,2,0.0341038703918457,5.984306335449219e-05,0.0,11110000,++++----,0,False,"[[6e-05, 16.2904225]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,8,12.603015254315002,12.603015254314998,,2,0.04716205596923828,0.012653827667236328,0.0,01010110,-+-+-++-,0,False,"[[8.3e-05, 13.90169322], [0.012654, 12.60301525]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,8,4.0,13.901693215555,0.0,2,0.011981010437011719,6.389617919921875e-05,0.0,11110000,++++----,0,False,"[[6.4e-05, 13.90169322]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,8,4.0,13.901693215555,0.2,2,0.02922797203063965,5.698204040527344e-05,0.0,11110000,++++----,0,False,"[[5.7e-05, 13.90169322]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,8,4.0,13.901693215555,0.4,2,0.022089004516601562,7.796287536621094e-05,0.0,11110000,++++----,0,False,"[[7.8e-05, 13.90169322]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,8,2.0,13.901693215555,0.6,2,0.07046389579772949,0.0001919269561767578,0.0,11110000,++++----,0,False,"[[0.000192, 13.90169322]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,8,2.0,13.901693215555,0.8,2,0.055724143981933594,8.296966552734375e-05,0.0,11110000,++++----,0,False,"[[8.3e-05, 13.90169322]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,8,-4.0,13.901693215555,1.0,2,0.06049990653991699,0.00011587142944335938,0.0,11110000,++++----,0,False,"[[0.000116, 13.90169322]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,8,13.688449773332003,13.688449773331996,,2,0.03398704528808594,0.008929014205932617,0.0,10110010,+-++--+-,0,False,"[[0.000136, 15.10648738], [0.008929, 13.68844977]]",2,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
