name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,24,130.1153685081999,130.11536850820013,,2,4.973924875259399,0.008133888244628906,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,False,"[[5.3e-05, 151.31257109], [0.008134, 130.11536851]]",0,classical,,10000
precond_pen=0.000,24,12.0,151.31257108623217,0.0,2,0.11568593978881836,5.507469177246094e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.5e-05, 151.31257109]]",0,classical,,10000
precond_pen=0.200,24,12.0,151.31257108623217,0.2,2,0.11740899085998535,5.316734313964844e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.3e-05, 151.31257109]]",0,classical,,10000
precond_pen=0.400,24,12.0,151.31257108623217,0.4,2,0.10119795799255371,4.601478576660156e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.6e-05, 151.31257109]]",0,classical,,10000
precond_pen=0.600,24,12.0,151.31257108623217,0.6,2,0.10065507888793945,4.601478576660156e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.6e-05, 151.31257109]]",0,classical,,10000
precond_pen=0.800,24,12.0,151.31257108623217,0.8,2,0.0926971435546875,5.412101745605469e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.4e-05, 151.31257109]]",0,classical,,10000
precond_pen=1.000,24,12.0,151.31257108623217,1.0,2,0.10402584075927734,4.57763671875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.6e-05, 151.31257109]]",0,classical,,10000
baseline,24,121.02014177323395,121.0201417732341,,2,4.126224040985107,0.005260944366455078,0.0,111011010101000000011101,+++-++-+-+-+-------+++-+,0,False,"[[5.9e-05, 151.85993202], [0.004954, 148.32766763], [0.005261, 121.02014177]]",1,classical,,10000
precond_pen=0.000,24,12.0,151.8599320159979,0.0,2,0.11380696296691895,5.1021575927734375e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.1e-05, 151.85993202]]",1,classical,,10000
precond_pen=0.200,24,12.0,151.8599320159979,0.2,2,0.11559700965881348,4.7206878662109375e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.7e-05, 151.85993202]]",1,classical,,10000
precond_pen=0.400,24,12.0,151.8599320159979,0.4,2,0.09297704696655273,5.1975250244140625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.2e-05, 151.85993202]]",1,classical,,10000
precond_pen=0.600,24,12.0,151.8599320159979,0.6,2,0.10512208938598633,5.1975250244140625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.2e-05, 151.85993202]]",1,classical,,10000
precond_pen=0.800,24,12.0,151.8599320159979,0.8,2,0.09762692451477051,4.38690185546875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.4e-05, 151.85993202]]",1,classical,,10000
precond_pen=1.000,24,12.0,151.8599320159979,1.0,2,0.09458398818969727,4.9114227294921875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.9e-05, 151.85993202]]",1,classical,,10000
baseline,24,119.81107703246303,119.81107703246302,,2,12.514847993850708,0.00454401969909668,0.0,111110010011001000000111,+++++--+--++--+------+++,0,False,"[[4.5e-05, 146.89416462], [0.003622, 145.95484003], [0.003959, 145.34607912], [0.004224, 141.85119029], [0.004544, 119.81107703]]",2,classical,,10000
precond_pen=0.000,24,12.0,146.89416461520912,0.0,2,0.12497496604919434,5.4836273193359375e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.5e-05, 146.89416462]]",2,classical,,10000
precond_pen=0.200,24,12.0,146.89416461520912,0.2,2,0.10740303993225098,5.3882598876953125e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.4e-05, 146.89416462]]",2,classical,,10000
precond_pen=0.400,24,12.0,146.89416461520912,0.4,2,0.11250710487365723,4.8160552978515625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.8e-05, 146.89416462]]",2,classical,,10000
precond_pen=0.600,24,12.0,146.89416461520912,0.6,2,0.09869217872619629,4.601478576660156e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.6e-05, 146.89416462]]",2,classical,,10000
precond_pen=0.800,24,12.0,146.89416461520912,0.8,2,0.09858918190002441,4.696846008300781e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.7e-05, 146.89416462]]",2,classical,,10000
precond_pen=1.000,24,12.0,146.89416461520912,1.0,2,0.08859896659851074,4.38690185546875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.4e-05, 146.89416462]]",2,classical,,10000
baseline,24,125.62957739668596,125.62957739668624,,2,4.091593980789185,0.004490852355957031,0.0,010101001111000001100111,-+-+-+--++++-----++--+++,0,False,"[[4.8e-05, 146.3517384], [0.003751, 144.71892395], [0.004136, 144.12851781], [0.004491, 125.6295774]]",3,classical,,10000
precond_pen=0.000,24,12.0,146.35173839713605,0.0,2,0.1146700382232666,5.2928924560546875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.3e-05, 146.3517384]]",3,classical,,10000
precond_pen=0.200,24,12.0,146.35173839713605,0.2,2,0.10067105293273926,4.8160552978515625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.8e-05, 146.3517384]]",3,classical,,10000
precond_pen=0.400,24,12.0,146.35173839713605,0.4,2,0.1018059253692627,4.506111145019531e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.5e-05, 146.3517384]]",3,classical,,10000
precond_pen=0.600,24,12.0,146.35173839713605,0.6,2,0.09198379516601562,6.794929504394531e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[6.8e-05, 146.3517384]]",3,classical,,10000
precond_pen=0.800,24,12.0,146.35173839713605,0.8,2,0.09935903549194336,4.38690185546875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.4e-05, 146.3517384]]",3,classical,,10000
precond_pen=1.000,24,12.0,146.35173839713605,1.0,2,0.10141706466674805,4.38690185546875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.4e-05, 146.3517384]]",3,classical,,10000
baseline,24,137.4981912922499,137.4981912922501,,2,4.550670146942139,1.5166430473327637,0.0,001011001010110010101011,--+-++--+-+-++--+-+-+-++,0,False,"[[4.8e-05, 163.78368209], [0.003981, 163.51955531], [0.004257, 141.19074867], [1.118857, 139.47165956], [1.516643, 137.49819129]]",4,classical,,10000
precond_pen=0.000,24,12.0,163.78368208994414,0.0,2,0.11548590660095215,5.5789947509765625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.6e-05, 163.78368209]]",4,classical,,10000
precond_pen=0.200,24,12.0,163.78368208994414,0.2,2,0.11444211006164551,5.0067901611328125e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5e-05, 163.78368209]]",4,classical,,10000
precond_pen=0.400,24,12.0,163.78368208994414,0.4,2,0.10377311706542969,4.696846008300781e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.7e-05, 163.78368209]]",4,classical,,10000
precond_pen=0.600,24,12.0,163.78368208994414,0.6,2,0.10364413261413574,4.506111145019531e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.5e-05, 163.78368209]]",4,classical,,10000
precond_pen=0.800,24,12.0,163.78368208994414,0.8,2,0.1019890308380127,6.198883056640625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[6.2e-05, 163.78368209]]",4,classical,,10000
precond_pen=1.000,24,12.0,163.78368208994414,1.0,2,0.09575009346008301,5.1975250244140625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.2e-05, 163.78368209]]",4,classical,,10000
baseline,24,120.608873588076,120.60887358807578,,2,7.528685092926025,0.0934441089630127,0.0,010011111011000001001011,-+--+++++-++-----+--+-++,0,False,"[[5e-05, 139.48194045], [0.003957, 122.92375639], [0.093444, 120.60887359]]",5,classical,,10000
precond_pen=0.000,24,12.0,139.48194044571815,0.0,2,0.12158584594726562,5.602836608886719e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.6e-05, 139.48194045]]",5,classical,,10000
precond_pen=0.200,24,12.0,139.48194044571815,0.2,2,0.10374689102172852,4.792213439941406e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.8e-05, 139.48194045]]",5,classical,,10000
precond_pen=0.400,24,12.0,139.48194044571815,0.4,2,0.10106515884399414,6.699562072753906e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[6.7e-05, 139.48194045]]",5,classical,,10000
precond_pen=0.600,24,12.0,139.48194044571815,0.6,2,0.11243510246276855,4.696846008300781e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.7e-05, 139.48194045]]",5,classical,,10000
precond_pen=0.800,24,12.0,139.48194044571815,0.8,2,0.11822199821472168,4.696846008300781e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.7e-05, 139.48194045]]",5,classical,,10000
precond_pen=1.000,24,12.0,139.48194044571815,1.0,2,0.10850906372070312,6.413459777832031e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[6.4e-05, 139.48194045]]",5,classical,,10000
baseline,24,124.94988981299596,124.94988981299589,,2,2.968442916870117,0.004029035568237305,0.0,100011001001101010110110,+---++--+--++-+-+-++-++-,0,False,"[[4.5e-05, 149.48860608], [0.003698, 149.45673148], [0.004029, 124.94988981]]",6,classical,,10000
precond_pen=0.000,24,12.0,149.48860607918633,0.0,2,0.12079596519470215,6.413459777832031e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[6.4e-05, 149.48860608]]",6,classical,,10000
precond_pen=0.200,24,12.0,149.48860607918633,0.2,2,0.10406112670898438,4.8160552978515625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.8e-05, 149.48860608]]",6,classical,,10000
precond_pen=0.400,24,12.0,149.48860607918633,0.4,2,0.10014510154724121,4.7206878662109375e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.7e-05, 149.48860608]]",6,classical,,10000
precond_pen=0.600,24,12.0,149.48860607918633,0.6,2,0.10410785675048828,4.887580871582031e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.9e-05, 149.48860608]]",6,classical,,10000
precond_pen=0.800,24,12.0,149.48860607918633,0.8,2,0.09929800033569336,4.601478576660156e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.6e-05, 149.48860608]]",6,classical,,10000
precond_pen=1.000,24,12.0,149.48860607918633,1.0,2,0.09960699081420898,4.100799560546875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.1e-05, 149.48860608]]",6,classical,,10000
baseline,24,121.48948729551496,121.48948729551489,,2,4.3547141551971436,0.004858970642089844,0.0,101110101010001100110001,+-+++-+-+-+---++--++---+,0,False,"[[5.6e-05, 149.37512207], [0.003888, 149.28647587], [0.00425, 144.13095631], [0.004859, 121.4894873]]",7,classical,,10000
precond_pen=0.000,24,12.0,149.3751220674371,0.0,2,0.11334896087646484,5.1975250244140625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.2e-05, 149.37512207]]",7,classical,,10000
precond_pen=0.200,24,12.0,149.3751220674371,0.2,2,0.10229110717773438,5.1021575927734375e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.1e-05, 149.37512207]]",7,classical,,10000
precond_pen=0.400,24,12.0,149.3751220674371,0.4,2,0.09793806076049805,4.696846008300781e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.7e-05, 149.37512207]]",7,classical,,10000
precond_pen=0.600,24,12.0,149.3751220674371,0.6,2,0.09816884994506836,4.57763671875e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.6e-05, 149.37512207]]",7,classical,,10000
precond_pen=0.800,24,12.0,149.3751220674371,0.8,2,0.09699296951293945,4.601478576660156e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.6e-05, 149.37512207]]",7,classical,,10000
precond_pen=1.000,24,12.0,149.3751220674371,1.0,2,0.09717297554016113,4.601478576660156e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[4.6e-05, 149.37512207]]",7,classical,,10000
baseline,24,121.31159902354509,121.3115990235448,,2,4.475275993347168,1.9801127910614014,0.0,111010001101010100011100,+++-+---++-+-+-+---+++--,0,False,"[[4.5e-05, 143.54497724], [0.004132, 121.40060679], [1.980113, 121.31159902]]",8,classical,,10000
precond_pen=0.000,24,12.0,143.544977241157,0.0,2,0.11605596542358398,5.1975250244140625e-05,0.0,111111111111000000000000,++++++++++++------------,0,False,"[[5.2e-05, 143.54497724]]",8,classical,,10000
