name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,28,176.91274938179578,176.91274938179572,,2,29.536856174468994,29.531618118286133,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,True,"[[0.000172, 216.86669539], [0.041665, 209.92844421], [0.043824, 176.91274938], [29.531618, 176.91274938]]",0,classical,,100
precond_pen=0.000,28,14.0,216.8666953854601,0.0,2,0.34632086753845215,8.20159912109375e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[8.2e-05, 216.86669539]]",0,classical,,100
precond_pen=0.200,28,14.0,216.8666953854601,0.2,2,0.28248000144958496,9.989738464355469e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[0.0001, 216.86669539]]",0,classical,,100
precond_pen=0.400,28,14.0,216.8666953854601,0.4,2,0.2668581008911133,5.91278076171875e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[5.9e-05, 216.86669539]]",0,classical,,100
precond_pen=0.600,28,14.0,216.8666953854601,0.6,2,0.3057429790496826,5.817413330078125e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[5.8e-05, 216.86669539]]",0,classical,,100
precond_pen=0.800,28,14.0,216.8666953854601,0.8,2,0.26807403564453125,0.0001308917999267578,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[0.000131, 216.86669539]]",0,classical,,100
precond_pen=1.000,28,14.0,216.8666953854601,1.0,2,0.32122206687927246,0.0001010894775390625,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[0.000101, 216.86669539]]",0,classical,,100
baseline,28,164.34075451243584,164.3407545124361,,2,58.32358407974243,58.319897174835205,0.0,0101110010111000100110110100,-+-+++--+-+++---+--++-++-+--,0,True,"[[7.4e-05, 189.51579027], [0.01177, 188.53795766], [0.012622, 165.80522431], [0.241198, 165.52263042], [1.870461, 164.34075451], [58.319897, 164.34075451]]",1,classical,,100
precond_pen=0.000,28,14.0,189.51579027363,0.0,2,0.30027008056640625,9.703636169433594e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[9.7e-05, 189.51579027]]",1,classical,,100
precond_pen=0.200,28,14.0,189.51579027363,0.2,2,0.2714509963989258,7.200241088867188e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[7.2e-05, 189.51579027]]",1,classical,,100
precond_pen=0.400,28,14.0,189.51579027363,0.4,2,0.28124403953552246,6.29425048828125e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[6.3e-05, 189.51579027]]",1,classical,,100
precond_pen=0.600,28,14.0,189.51579027363,0.6,2,0.2939889430999756,6.29425048828125e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[6.3e-05, 189.51579027]]",1,classical,,100
precond_pen=0.800,28,14.0,189.51579027363,0.8,2,0.31235218048095703,6.914138793945312e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[6.9e-05, 189.51579027]]",1,classical,,100
precond_pen=1.000,28,14.0,189.51579027363,1.0,2,0.37309908866882324,7.295608520507812e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[7.3e-05, 189.51579027]]",1,classical,,100
baseline,28,165.79827070364917,165.798270703649,,2,22.08033585548401,22.075840950012207,0.0,0101001111100110101010000110,-+-+--+++++--++-+-+-+----++-,0,True,"[[5.7e-05, 184.10834611], [0.021093, 171.96795728], [1.952926, 170.29763629], [2.051632, 169.72247134], [2.241463, 169.27765822], [2.423728, 167.09417827], [2.8025, 165.84205169], [2.803143, 165.7982707], [22.075841, 165.7982707]]",2,classical,,100
precond_pen=0.000,28,14.0,184.10834610897876,0.0,2,0.3305530548095703,0.0001862049102783203,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[0.000186, 184.10834611]]",2,classical,,100
precond_pen=0.200,28,14.0,184.10834610897876,0.2,2,-2.1894588470458984,5.602836608886719e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[5.6e-05, 184.10834611]]",2,classical,,100
precond_pen=0.400,28,14.0,184.10834610897876,0.4,2,0.2622549533843994,6.103515625e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[6.1e-05, 184.10834611]]",2,classical,,100
precond_pen=0.600,28,14.0,184.10834610897876,0.6,2,0.29143500328063965,7.200241088867188e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[7.2e-05, 184.10834611]]",2,classical,,100
precond_pen=0.800,28,14.0,184.10834610897876,0.8,2,0.31148505210876465,6.198883056640625e-05,0.0,1111111111111100000000000000,++++++++++++++--------------,0,True,"[[6.2e-05, 184.10834611]]",2,classical,,100
