name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,8,13.458061722447997,13.458061722448,,2,0.06804013252258301,0.02204608917236328,0.0,01111000,-++++---,0,True,"[[0.000156, 16.2904225], [0.022046, 13.45806172]]",0,classical,,10000
precond_pen=0.000,8,4.0,16.290422502908,0.0,2,0.05119800567626953,8.296966552734375e-05,0.0,11110000,++++----,0,True,"[[8.3e-05, 16.2904225]]",0,classical,,10000
precond_pen=0.200,8,4.0,16.290422502908,0.2,2,0.1385948657989502,7.390975952148438e-05,0.0,11110000,++++----,0,True,"[[7.4e-05, 16.2904225]]",0,classical,,10000
precond_pen=0.400,8,2.0,16.290422502908,0.4,2,0.10142016410827637,7.486343383789062e-05,0.0,11110000,++++----,0,True,"[[7.5e-05, 16.2904225]]",0,classical,,10000
precond_pen=0.600,8,2.0,16.290422502908,0.6,2,0.04285001754760742,0.00016999244689941406,0.0,11110000,++++----,0,True,"[[0.00017, 16.2904225]]",0,classical,,10000
precond_pen=0.800,8,2.0,16.290422502908,0.8,2,0.06288695335388184,8.106231689453125e-05,0.0,11110000,++++----,0,True,"[[8.1e-05, 16.2904225]]",0,classical,,10000
precond_pen=1.000,8,2.0,16.290422502908,1.0,2,0.04235410690307617,0.00011301040649414062,0.0,11110000,++++----,0,True,"[[0.000113, 16.2904225]]",0,classical,,10000
baseline,8,12.603015254315002,12.603015254314998,,2,0.031081199645996094,0.015401124954223633,0.0,01010110,-+-+-++-,0,True,"[[6.6e-05, 13.90169322], [0.015401, 12.60301525]]",1,classical,,10000
precond_pen=0.000,8,4.0,13.901693215555,0.0,2,0.022899150848388672,8.988380432128906e-05,0.0,11110000,++++----,0,True,"[[9e-05, 13.90169322]]",1,classical,,10000
precond_pen=0.200,8,4.0,13.901693215555,0.2,2,0.03632020950317383,6.103515625e-05,0.0,11110000,++++----,0,True,"[[6.1e-05, 13.90169322]]",1,classical,,10000
precond_pen=0.400,8,4.0,13.901693215555,0.4,2,0.05904698371887207,8.106231689453125e-05,0.0,11110000,++++----,0,True,"[[8.1e-05, 13.90169322]]",1,classical,,10000
precond_pen=0.600,8,2.0,13.901693215555,0.6,2,0.10309314727783203,8.416175842285156e-05,0.0,11110000,++++----,0,True,"[[8.4e-05, 13.90169322]]",1,classical,,10000
precond_pen=0.800,8,2.0,13.901693215555,0.8,2,0.04735684394836426,8.58306884765625e-05,0.0,11110000,++++----,0,True,"[[8.6e-05, 13.90169322]]",1,classical,,10000
precond_pen=1.000,8,-4.0,13.901693215555,1.0,2,0.034211158752441406,0.00014019012451171875,0.0,11110000,++++----,0,True,"[[0.00014, 13.90169322]]",1,classical,,10000
