name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,32,239.6942456693711,239.69424566937104,,2,130.68928122520447,130.68813800811768,0.0,10100011000111011010000001110111,+-+---++---+++-++-+------+++-+++,0,False,"[[0.000151, 274.21960198], [0.00884, 271.39444753], [0.009326, 269.87684717], [0.010225, 243.78373506], [0.11167, 241.81990558], [10.254479, 241.73347973], [10.476334, 240.15122819], [63.857246, 239.69424567], [130.688138, 239.69424567]]",0,quantum,1,
precond_pen=0.200,32,-12.054842559924964,239.8670978858748,0.2,2,6.7887279987335205,0.008373022079467773,0.0,00111100110011111001001010100100,--++++--++--+++++--+--+-+-+--+--,0,False,"[[0.000105, 274.21960198], [0.00658, 272.80022221], [0.007259, 271.60958523], [0.008373, 239.86709789]]",0,quantum,1,
precond_pen=0.300,32,-15.02148945082902,239.8670978858748,0.3,2,0.7490229606628418,0.7483000755310059,0.0,11000011001100000110110101011011,++----++--++-----++-++-+-+-++-++,0,False,"[[0.000105, 274.21960198], [0.005761, 268.56086683], [0.006569, 267.26512616], [0.006993, 267.48268777], [0.007808, 239.69424567], [0.739436, 239.86709789], [0.7483, 239.86709789]]",0,quantum,1,
precond_pen=0.400,32,-9.101768453825995,239.8670978858748,0.4,2,1.4598479270935059,0.05577397346496582,0.0,00111100110011111001001010100100,--++++--++--+++++--+--+-+-+--+--,0,False,"[[0.000103, 274.21960198], [0.006257, 269.75568786], [0.00713, 243.54529156], [0.055774, 239.86709789]]",0,quantum,1,
precond_pen=0.500,32,-5.719502983956016,239.8670978858748,0.5,2,2.0111160278320312,2.009526014328003,0.0,11000011001100000110110101011011,++----++--++-----++-++-+-+-++-++,0,False,"[[0.000101, 274.21960198], [0.006589, 254.40247003], [0.008359, 240.44610763], [1.674729, 239.86709789], [2.009526, 239.86709789]]",0,quantum,1,
precond_pen=0.700,32,-2.9935353407369814,239.8670978858748,0.7,2,5.258687973022461,5.256722927093506,0.0,11000011001100000110110101011011,++----++--++-----++-++-+-+-++-++,0,False,"[[0.000105, 274.21960198], [0.006904, 264.41855066], [0.008755, 240.15374019], [1.541776, 239.69424567], [2.452924, 239.86709789], [5.256723, 239.86709789]]",0,quantum,1,
precond_pen=0.800,32,-2.468240618739994,239.8670978858748,0.8,2,10.831054925918579,4.233891010284424,0.0,00111100110011111001001010100100,--++++--++--+++++--+--+-+-+--+--,0,False,"[[0.000104, 274.21960198], [0.007597, 272.81558643], [0.008468, 241.71062748], [2.655538, 240.44610763], [3.067852, 240.15122819], [4.233891, 239.86709789]]",0,quantum,1,
precond_pen=1.000,32,-1.881048961684007,239.8670978858748,1.0,2,12.819381952285767,0.0329890251159668,0.0,00111100110011111001001010100100,--++++--++--+++++--+--+-+-+--+--,0,False,"[[0.000109, 274.21960198], [0.007507, 273.14027326], [0.008057, 240.44610763], [0.032989, 239.86709789]]",0,quantum,1,
baseline,32,215.2195711898321,215.21957118983227,,2,104.69319581985474,0.005598783493041992,0.0,01110010011111110001011000001100,-+++--+--+++++++---+-++-----++--,0,False,"[[0.000107, 246.70341481], [0.005599, 215.21957119]]",1,quantum,1,
precond_pen=0.200,32,-17.413314969372014,215.79754013707213,0.2,2,0.556359052658081,0.008746147155761719,0.0,01110110011111100001011000001100,-+++-++--++++++----+-++-----++--,0,False,"[[0.000108, 246.70341481], [0.007012, 247.83320073], [0.007811, 243.15066697], [0.008746, 215.79754014]]",1,quantum,1,
precond_pen=0.300,32,-18.272827337842006,215.79754013707213,0.3,2,0.44355106353759766,0.048304080963134766,0.0,01110110011111100001011000001100,-+++-++--++++++----+-++-----++--,0,False,"[[0.000101, 246.70341481], [0.006208, 237.00047129], [0.00793, 216.6034137], [0.048304, 215.79754014]]",1,quantum,1,
precond_pen=0.400,32,-9.523709502706012,215.79754013707213,0.4,2,0.7667531967163086,0.047640085220336914,0.0,01110110011111100001011000001100,-+++-++--++++++----+-++-----++--,0,False,"[[9.9e-05, 246.70341481], [0.006574, 246.72296647], [0.007042, 243.15066697], [0.007435, 235.78469114], [0.008517, 219.11101985], [0.04764, 215.79754014]]",1,quantum,1,
precond_pen=0.500,32,-6.071585179827014,215.21957118983227,0.5,2,1.2867379188537598,0.008786916732788086,0.0,10001101100000001110100111110011,+---++-++-------+++-+--+++++--++,0,False,"[[0.000101, 246.70341481], [0.00697, 241.06291731], [0.007491, 240.02467226], [0.007914, 233.09667768], [0.008787, 215.21957119]]",1,quantum,1,
precond_pen=0.700,32,-3.2754843686610027,215.21957118983227,0.7,2,3.4190890789031982,0.009072065353393555,0.0,10001101100000001110100111110011,+---++-++-------+++-+--+++++--++,0,False,"[[0.00011, 246.70341481], [0.008252, 244.79336259], [0.009072, 215.21957119]]",1,quantum,1,
precond_pen=0.800,32,-2.7128511302739966,215.21957118983227,0.8,2,6.3988330364227295,2.214773178100586,0.0,10001101100000001110100111110011,+---++-++-------+++-+--+++++--++,0,False,"[[0.000103, 246.70341481], [0.008409, 233.13541606], [0.009202, 219.11101985], [0.0385, 216.48185223], [1.58542, 216.61461393], [1.824938, 215.79754014], [2.214773, 215.21957119]]",1,quantum,1,
precond_pen=1.000,32,-2.0708851641569908,215.21957118983227,1.0,2,9.627054929733276,3.1255979537963867,0.0,01110010011111110001011000001100,-+++--+--+++++++---+-++-----++--,0,False,"[[0.000105, 246.70341481], [0.007469, 240.81542232], [0.008141, 219.61402599], [0.032773, 216.48185223], [2.922205, 216.3930615], [3.125598, 215.21957119]]",1,quantum,1,
baseline,32,220.57648461792115,220.5764846179211,,2,152.23396396636963,152.2321150302887,0.0,00101011011010101101011001000101,--+-+-++-++-+-+-++-+-++--+---+-+,0,False,"[[0.000107, 248.30668298], [0.004903, 243.42154787], [0.005637, 242.77635176], [0.006561, 221.5676483], [0.106788, 220.81580586], [70.092509, 220.57648462], [152.232115, 220.57648462]]",2,quantum,1,
precond_pen=0.200,32,-14.001859356392025,221.56764830466108,0.2,2,1.5727880001068115,0.056546926498413086,0.0,01101001110111010010100110000110,-++-+--+++-+++-+--+-+--++----++-,0,False,"[[0.000108, 248.30668298], [0.007046, 244.65314331], [0.007521, 244.58804337], [0.007907, 244.65716116], [0.008743, 220.81580586], [0.056547, 221.5676483]]",2,quantum,1,
precond_pen=0.300,32,-15.313143705614003,220.81580585704296,0.3,2,0.800001859664917,0.7993729114532471,0.0,10000011001010101100111001111001,+-----++--+-+-+-++--+++--++++--+,0,False,"[[0.000102, 248.30668298], [0.008265, 238.49377436], [0.010078, 220.57648462], [0.797401, 220.81580586], [0.799373, 220.81580586]]",2,quantum,1,
precond_pen=0.400,32,-8.575488928560027,220.81580585704296,0.4,2,1.6119990348815918,1.6112759113311768,0.0,01111100110101010011000110000110,-+++++--++-+-+-+--++---++----++-,0,False,"[[0.0001, 248.30668298], [0.007049, 246.52479292], [0.008343, 225.04476436], [0.053644, 223.6268333], [0.05482, 220.90222453], [1.466794, 220.57648462], [1.549856, 220.81580586], [1.611276, 220.81580586]]",2,quantum,1,
precond_pen=0.500,32,-5.524695292488998,220.81580585704296,0.5,2,1.7394640445709229,0.008740901947021484,0.0,01111100110101010011000110000110,-+++++--++-+-+-+--++---++----++-,0,False,"[[0.000101, 248.30668298], [0.007023, 244.14165143], [0.007642, 242.77635176], [0.008741, 220.81580586]]",2,quantum,1,
precond_pen=0.700,32,-3.0109405704350074,220.81580585704296,0.7,2,5.274818181991577,5.273035049438477,0.0,10000011001010101100111001111001,+-----++--+-+-+-++--+++--++++--+,0,False,"[[0.000102, 248.30668298], [0.006945, 246.0848613], [0.007359, 244.58804337], [0.007748, 240.77264257], [0.008427, 222.71970884], [1.630893, 221.80371223], [1.986204, 221.5676483], [2.300319, 220.90222453], [3.151014, 220.81580586], [5.273035, 220.81580586]]",2,quantum,1,
