name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,24,130.1153685081999,130.11536850820013,,2,3.9586238861083984,0.055455923080444336,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[6.6e-05, 151.31257109], [0.055456, 130.11536851]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,24,12.0,151.31257108623217,0.0,2,0.19861793518066406,8.082389831542969e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[8.1e-05, 151.31257109]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,24,11.99400000000037,151.31257108623217,0.2,2,0.14824986457824707,8.392333984375e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[8.4e-05, 151.31257109]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.400,24,11.996000000000265,151.31257108623217,0.4,2,0.21912193298339844,5.698204040527344e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[5.7e-05, 151.31257109]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.600,24,11.988000000000227,151.31257108623217,0.6,2,0.16297006607055664,5.1975250244140625e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[5.2e-05, 151.31257109]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.800,24,11.992000000000473,151.31257108623217,0.8,2,0.2207930088043213,6.794929504394531e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[6.8e-05, 151.31257109]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=1.000,24,11.996000000000265,151.31257108623217,1.0,2,0.11186599731445312,4.506111145019531e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[4.5e-05, 151.31257109]]",0,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
baseline,24,121.02014177323395,121.0201417732341,,2,4.865087985992432,0.018841981887817383,0.0,111011010101000000011101,+++-++-+-+-+-------+++-+,0,True,"[[7.3e-05, 151.85993202], [0.017878, 148.32766763], [0.018842, 121.02014177]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,24,11.998000000000218,151.8599320159979,0.0,2,0.14674115180969238,5.412101745605469e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[5.4e-05, 151.85993202]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,24,11.986000000000615,151.8599320159979,0.2,2,0.18630719184875488,5.91278076171875e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[5.9e-05, 151.85993202]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.400,24,11.996000000000151,151.8599320159979,0.4,2,0.16748595237731934,0.0001049041748046875,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[0.000105, 151.85993202]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.600,24,11.998000000000275,151.8599320159979,0.6,2,0.1452629566192627,6.103515625e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[6.1e-05, 151.85993202]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.800,24,11.992000000000587,151.8599320159979,0.8,2,0.15099406242370605,4.410743713378906e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[4.4e-05, 151.85993202]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=1.000,24,11.994000000000085,151.8599320159979,1.0,2,0.1552259922027588,4.792213439941406e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[4.8e-05, 151.85993202]]",1,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
baseline,24,119.81107703246303,119.81107703246302,,2,5.096923828125,0.023363828659057617,0.0,111110010011001000000111,+++++--+--++--+------+++,0,True,"[[7.9e-05, 146.89416462], [0.019407, 145.95484003], [0.020805, 145.34607912], [0.022035, 141.85119029], [0.023364, 119.81107703]]",2,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,24,11.994000000000142,146.89416461520912,0.0,2,0.20338082313537598,7.295608520507812e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[7.3e-05, 146.89416462]]",2,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,24,11.99000000000052,146.89416461520912,0.2,2,0.18988299369812012,9.107589721679688e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[9.1e-05, 146.89416462]]",2,classical,,10,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
