name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,20,91.054300353185,91.054300353185,,2,0.3151571750640869,0.18828797340393066,0.0,11100010011101011000,+++---+--+++-+-++---,0,False,"[[0.000177, 109.3548078], [0.004841, 101.73928921], [0.005175, 100.75620308], [0.005479, 93.35214931], [0.03727, 91.82434876], [0.188288, 91.05430035]]",0,quantum,3,
precond_pen=0.200,20,-12.637172557962003,91.054300353185,0.2,2,0.13070106506347656,0.0038161277770996094,0.0,11100010011101011000,+++---+--+++-+-++---,0,False,"[[0.000124, 109.3548078], [0.002886, 102.09034309], [0.003246, 101.73928921], [0.003522, 100.75620308], [0.003816, 91.05430035]]",0,quantum,3,
precond_pen=0.300,20,-33.44745317198299,91.054300353185,0.3,2,0.015737056732177734,0.0039670467376708984,0.0,11100010011101011000,+++---+--+++-+-++---,0,False,"[[0.000123, 109.3548078], [0.003256, 106.29944884], [0.003452, 101.73928921], [0.003753, 99.45857266], [0.003967, 91.05430035]]",0,quantum,3,
precond_pen=0.400,20,-28.828227362617,91.054300353185,0.4,2,0.02228403091430664,0.00356292724609375,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[0.00012, 109.3548078], [0.003036, 96.12973299], [0.003563, 91.05430035]]",0,quantum,3,
precond_pen=0.500,20,-21.96828212840399,91.054300353185,0.5,2,0.022526979446411133,0.003565073013305664,0.0,11100010011101011000,+++---+--+++-+-++---,0,False,"[[0.000121, 109.3548078], [0.003062, 92.58481756], [0.003565, 91.05430035]]",0,quantum,3,
precond_pen=0.700,20,-15.234957675261004,91.054300353185,0.7,2,0.04215288162231445,0.0035529136657714844,0.0,11100010011101011000,+++---+--+++-+-++---,0,False,"[[0.000121, 109.3548078], [0.002995, 101.26378265], [0.003553, 91.05430035]]",0,quantum,3,
baseline,20,86.87741285523705,86.87741285523705,,2,0.3617081642150879,0.36089015007019043,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,False,"[[0.000141, 99.25133438], [0.002765, 89.49026055], [0.033995, 88.09944822], [0.195341, 87.42019146], [0.217936, 86.87741286], [0.36089, 86.87741286]]",1,quantum,3,
precond_pen=0.200,20,-15.855949700565972,87.42019145979896,0.2,2,0.10815286636352539,0.003248929977416992,0.0,00101100001101011101,--+-++----++-+-+++-+,0,False,"[[0.000125, 99.25133438], [0.00299, 103.867906], [0.003249, 87.42019146]]",1,quantum,3,
precond_pen=0.300,20,-31.565027665226992,86.87741285523705,0.3,2,0.03994488716125488,0.003598928451538086,0.0,00100100101101011101,--+--+--+-++-+-+++-+,0,False,"[[0.00013, 99.25133438], [0.002999, 96.31563336], [0.003599, 86.87741286]]",1,quantum,3,
precond_pen=0.400,20,-24.335779587445,86.87741285523705,0.4,2,0.051698923110961914,0.0037488937377929688,0.0,00100100101101011101,--+--+--+-++-+-+++-+,0,False,"[[0.000119, 99.25133438], [0.002806, 99.03283544], [0.003191, 98.09394461], [0.003455, 95.0777627], [0.003749, 86.87741286]]",1,quantum,3,
precond_pen=0.500,20,-18.848207655561996,86.87741285523705,0.5,2,0.05910015106201172,0.003731966018676758,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,False,"[[0.000135, 99.25133438], [0.003078, 97.11389764], [0.003433, 95.2824903], [0.003732, 86.87741286]]",1,quantum,3,
precond_pen=0.700,20,-13.491132300590001,86.87741285523705,0.7,2,0.04514312744140625,0.003582000732421875,0.0,00100100101101011101,--+--+--+-++-+-+++-+,0,False,"[[0.00012, 99.25133438], [0.003032, 92.36176515], [0.003582, 86.87741286]]",1,quantum,3,
baseline,20,86.18601616309799,86.18601616309805,,2,0.4619331359863281,0.46109509468078613,0.0,10110010001011001011,+-++--+---+-++--+-++,0,False,"[[0.00012, 97.10293979], [0.002383, 96.61597096], [0.002601, 96.43400482], [0.002932, 87.34743637], [0.032652, 86.94986128], [0.164734, 86.18601616], [0.461095, 86.18601616]]",2,quantum,3,
precond_pen=0.200,20,-12.449403515849973,87.73600062677009,0.2,2,0.10638999938964844,0.003860950469970703,0.0,11011110100100010100,++-++++-+--+---+-+--,0,False,"[[0.00012, 97.10293979], [0.003142, 97.53891327], [0.003579, 96.61597096], [0.003861, 87.73600063]]",2,quantum,3,
precond_pen=0.300,20,-23.175317947865,87.73600062677009,0.3,2,0.04563093185424805,0.0035657882690429688,0.0,00100001011011101011,--+----+-++-+++-+-++,0,False,"[[0.000123, 97.10293979], [0.003281, 94.07864265], [0.003566, 87.73600063]]",2,quantum,3,
precond_pen=0.400,20,-17.512261734369,87.73600062677009,0.4,2,0.051290035247802734,0.014156103134155273,0.0,00100001011011101011,--+----+-++-+++-+-++,0,False,"[[0.000134, 97.10293979], [0.003052, 93.77852129], [0.003598, 89.28720599], [0.014156, 87.73600063]]",2,quantum,3,
precond_pen=0.500,20,-13.799268044011002,87.73600062677009,0.5,2,0.08141493797302246,0.0036308765411376953,0.0,00100001011011101011,--+----+-++-+++-+-++,0,False,"[[0.00013, 97.10293979], [0.003293, 95.69565491], [0.003631, 87.73600063]]",2,quantum,3,
precond_pen=0.700,20,-10.512971959756996,86.18601616309805,0.7,2,0.07797908782958984,0.07742810249328613,0.0,10110010001011001011,+-++--+---+-++--+-++,0,False,"[[0.000121, 97.10293979], [0.003214, 91.80514015], [0.003885, 86.94986128], [0.014002, 87.73600063], [0.076295, 86.18601616], [0.077428, 86.18601616]]",2,quantum,3,
baseline,20,85.67646959644996,85.67646959644996,,2,0.35036706924438477,0.0029191970825195312,0.0,00000110111101100101,-----++-++++-++--+-+,0,False,"[[0.000133, 100.2592436], [0.002919, 85.6764696]]",3,quantum,3,
precond_pen=0.200,20,-15.748135281277008,87.848852364638,0.2,2,0.10561418533325195,0.0036962032318115234,0.0,00110100110101100101,--++-+--++-+-++--+-+,0,False,"[[0.000121, 100.2592436], [0.002809, 102.2391101], [0.003174, 101.26600627], [0.003474, 96.61527017], [0.003696, 87.84885236]]",3,quantum,3,
precond_pen=0.300,20,-26.804335341188995,87.848852364638,0.3,2,0.049458980560302734,0.0034940242767333984,0.0,00110100110101100101,--++-+--++-+-++--+-+,0,False,"[[0.00012, 100.2592436], [0.002983, 92.39663237], [0.003494, 87.84885236]]",3,quantum,3,
precond_pen=0.400,20,-19.978016094930997,85.67646959644996,0.4,2,0.05276083946228027,0.049266815185546875,0.0,11111001000010011010,+++++--+----+--++-+-,0,False,"[[0.000123, 100.2592436], [0.003158, 96.91762728], [0.003452, 96.61527017], [0.00382, 87.84885236], [0.049267, 85.6764696]]",3,quantum,3,
precond_pen=0.500,20,-15.822273212029003,85.67646959644996,0.5,2,0.053874969482421875,0.0037870407104492188,0.0,00000110111101100101,-----++-++++-++--+-+,0,False,"[[0.000125, 100.2592436], [0.002862, 99.45331219], [0.003134, 100.14076633], [0.003431, 96.32850434], [0.003787, 85.6764696]]",3,quantum,3,
precond_pen=0.700,20,-11.806804687404009,85.67646959644996,0.7,2,0.08322906494140625,0.003632068634033203,0.0,11111001000010011010,+++++--+----+--++-+-,0,False,"[[0.000125, 100.2592436], [0.002936, 95.38134176], [0.003232, 93.77447795], [0.003632, 85.6764696]]",3,quantum,3,
baseline,20,95.9516514162469,95.95165141624703,,2,0.5177948474884033,0.03371787071228027,0.0,01001101101001011100,-+--++-++-+--+-+++--,0,False,"[[0.000126, 108.15912238], [0.002802, 105.47468849], [0.003052, 96.22615194], [0.033718, 95.95165142]]",4,quantum,3,
precond_pen=0.200,20,-2.895746664574858,96.53066340809089,0.2,2,0.25583887100219727,0.00362396240234375,0.0,11110001001100110010,++++---+--++--++--+-,0,False,"[[0.000129, 108.15912238], [0.002973, 108.77280772], [0.003197, 108.35762074], [0.003423, 103.86208758], [0.003624, 96.53066341]]",4,quantum,3,
precond_pen=0.300,20,-33.238368894932,96.53066340809089,0.3,2,0.015245914459228516,0.0035719871520996094,0.0,11110001001100110010,++++---+--++--++--+-,0,False,"[[0.000124, 108.15912238], [0.003035, 107.28954547], [0.003572, 96.53066341]]",4,quantum,3,
precond_pen=0.400,20,-22.811711598137002,96.53066340809089,0.4,2,0.02108287811279297,0.00356292724609375,0.0,11110001001100110010,++++---+--++--++--+-,0,False,"[[0.00012, 108.15912238], [0.002777, 108.57473306], [0.003041, 103.68933841], [0.00331, 103.6615748], [0.003563, 96.53066341]]",4,quantum,3,
precond_pen=0.500,20,-16.427089310413002,96.53066340809089,0.5,2,0.02738499641418457,0.003874063491821289,0.0,11110001001100110010,++++---+--++--++--+-,0,False,"[[0.000121, 108.15912238], [0.003162, 103.99853956], [0.003538, 102.36562379], [0.003874, 96.53066341]]",4,quantum,3,
precond_pen=0.700,20,-11.260686806579,96.53066340809089,0.7,2,0.0296480655670166,0.0037200450897216797,0.0,00001110110011001101,----+++-++--++--++-+,0,False,"[[0.00012, 108.15912238], [0.002864, 106.20848744], [0.003134, 103.68933841], [0.003417, 106.03995907], [0.00372, 96.53066341]]",4,quantum,3,
baseline,20,82.85950408443097,82.85950408443104,,2,0.27887892723083496,0.033731937408447266,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,"[[0.000123, 105.24454556], [0.002759, 100.61575624], [0.002946, 99.63767186], [0.003229, 84.02401955], [0.033732, 82.85950408]]",5,quantum,3,
precond_pen=0.200,20,-20.951886320762,82.85950408443104,0.2,2,0.08013010025024414,0.0035381317138671875,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,"[[0.000126, 105.24454556], [0.002829, 102.30951492], [0.003054, 99.63767186], [0.003317, 98.84153302], [0.003538, 82.85950408]]",5,quantum,3,
precond_pen=0.300,20,-36.320680748342,82.85950408443104,0.3,2,0.013511180877685547,0.0037131309509277344,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,"[[0.000125, 105.24454556], [0.003148, 92.96957665], [0.003713, 82.85950408]]",5,quantum,3,
precond_pen=0.400,20,-27.140777930297006,82.85950408443104,0.4,2,0.02074599266052246,0.0034389495849609375,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,"[[0.00014, 105.24454556], [0.002923, 93.00946713], [0.003439, 82.85950408]]",5,quantum,3,
precond_pen=0.500,20,-20.622742813827998,82.85950408443104,0.5,2,0.025810956954956055,0.013324975967407227,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,"[[0.000125, 105.24454556], [0.003085, 97.18193503], [0.003309, 99.63767186], [0.003529, 95.99742964], [0.003762, 83.65160908], [0.013325, 82.85950408]]",5,quantum,3,
precond_pen=0.700,20,-14.677469476435993,82.85950408443104,0.7,2,0.024027109146118164,0.012986183166503906,0.0,00011110110011001010,---++++-++--++--+-+-,0,False,"[[0.000121, 105.24454556], [0.002853, 94.01693069], [0.003275, 92.2784228], [0.00351, 83.35668951], [0.012986, 82.85950408]]",5,quantum,3,
baseline,20,88.71565305593603,88.71565305593602,,2,0.3036799430847168,0.03382301330566406,0.0,01110000111100000111,-+++----++++-----+++,0,False,"[[0.00012, 109.73299824], [0.002749, 108.28913449], [0.003007, 93.69489405], [0.033823, 88.71565306]]",6,quantum,3,
precond_pen=0.200,20,-16.27723426396401,88.71565305593602,0.2,2,0.10576391220092773,0.003629922866821289,0.0,10001111000011111000,+---++++----+++++---,0,False,"[[0.000125, 109.73299824], [0.003018, 109.08797778], [0.003277, 111.65127346], [0.00363, 88.71565306]]",6,quantum,3,
precond_pen=0.300,20,-29.165816071904008,89.21741223230005,0.3,2,0.022243976593017578,0.013423919677734375,0.0,01110000111100100110,-+++----++++--+--++-,0,False,"[[0.00012, 109.73299824], [0.002941, 107.33778194], [0.003335, 102.55810275], [0.003621, 90.05263535], [0.013424, 89.21741223]]",6,quantum,3,
precond_pen=0.400,20,-23.656355256441,89.21741223230005,0.4,2,0.049798011779785156,0.013116121292114258,0.0,01110000111100100110,-+++----++++--+--++-,0,False,"[[0.000121, 109.73299824], [0.002943, 96.24641479], [0.003467, 89.50648883], [0.013116, 89.21741223]]",6,quantum,3,
precond_pen=0.500,20,-18.707371624463,88.71565305593602,0.5,2,0.04846382141113281,0.012491941452026367,0.0,10001111000011111000,+---++++----+++++---,0,False,"[[0.00012, 109.73299824], [0.003026, 100.32527441], [0.003534, 89.50648883], [0.012492, 88.71565306]]",6,quantum,3,
precond_pen=0.700,20,-13.916637112579998,88.71565305593602,0.7,2,0.04765582084655762,0.01375889778137207,0.0,01110000111100000111,-+++----++++-----+++,0,False,"[[0.000123, 109.73299824], [0.003134, 101.62994152], [0.003535, 99.33223289], [0.003845, 89.50648883], [0.013759, 88.71565306]]",6,quantum,3,
baseline,20,85.63690007828806,85.63690007828797,,2,0.40557217597961426,0.4047110080718994,0.0,01101001001111000101,-++-+--+--++++---+-+,0,False,"[[0.000122, 100.42888407], [0.002791, 86.68155316], [0.127143, 85.68813474], [0.161864, 85.63690008], [0.404711, 85.63690008]]",7,quantum,3,
