name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,32,239.69424566937104,239.69424566937104,,2,269.7166609764099,269.71281909942627,0.0,01011100111000100101111110001000,-+-+++--+++---+--+-++++++---+---,0,True,"[[9.2e-05, 274.21960198], [0.065699, 271.60958523], [0.066582, 271.59475237], [0.06861, 243.78373506], [0.230212, 241.81990558], [56.013053, 240.63633596], [57.363758, 240.15122819], [165.130583, 239.69424567], [269.712819, 239.69424567]]",0,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,32,16.0,274.21960197855714,0.0,2,0.29363083839416504,5.888938903808594e-05,0.0,11111111111111110000000000000000,++++++++++++++++----------------,0,True,"[[5.9e-05, 274.21960198]]",0,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,32,16.0,274.21960197855714,0.2,2,0.3232851028442383,8.511543273925781e-05,0.0,11111111111111110000000000000000,++++++++++++++++----------------,0,True,"[[8.5e-05, 274.21960198]]",0,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.400,32,16.0,274.21960197855714,0.4,2,0.27767491340637207,9.894371032714844e-05,0.0,11111111111111110000000000000000,++++++++++++++++----------------,0,True,"[[9.9e-05, 274.21960198]]",0,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.600,32,16.0,274.21960197855714,0.6,2,0.2675790786743164,5.1975250244140625e-05,0.0,11111111111111110000000000000000,++++++++++++++++----------------,0,True,"[[5.2e-05, 274.21960198]]",0,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.800,32,16.0,274.21960197855714,0.8,2,0.3050808906555176,5.4836273193359375e-05,0.0,11111111111111110000000000000000,++++++++++++++++----------------,0,True,"[[5.5e-05, 274.21960198]]",0,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=1.000,32,16.0,274.21960197855714,1.0,2,0.31514596939086914,9.512901306152344e-05,0.0,11111111111111110000000000000000,++++++++++++++++----------------,0,True,"[[9.5e-05, 274.21960198]]",0,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
baseline,32,215.2195711898321,215.21957118983227,,2,183.4003939628601,183.39377689361572,0.0,01110010011111110001011000001100,-+++--+--+++++++---+-++-----++--,0,True,"[[7.3e-05, 246.70341481], [0.021475, 215.21957119], [183.393777, 215.21957119]]",1,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,32,16.0,246.70341481327208,0.0,2,0.23212099075317383,8.916854858398438e-05,0.0,11111111111111110000000000000000,++++++++++++++++----------------,0,True,"[[8.9e-05, 246.70341481]]",1,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,32,16.0,246.70341481327208,0.2,2,0.1955280303955078,0.0001270771026611328,0.0,11111111111111110000000000000000,++++++++++++++++----------------,0,True,"[[0.000127, 246.70341481]]",1,classical,,1000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
