name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family,data_root
precond_p=inf,20,-190.0,91.054300353185,0.0,2,0.006557941436767578,0.0055048465728759766,0.0,11100010011101011000,+++---+--+++-+-++---,0,True,"[[2.8e-05, 109.3548078], [0.005505, 91.05430035]]",0,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,86.87741285523705,0.0,2,0.005615949630737305,0.004475116729736328,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,True,"[[2.7e-05, 99.25133438], [0.004475, 86.87741286]]",1,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,86.18601616309805,0.0,2,0.005398988723754883,0.004415035247802734,0.0,10110010001011001011,+-++--+---+-++--+-++,0,True,"[[2.7e-05, 97.10293979], [0.004415, 86.18601616]]",2,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,85.67646959644996,0.0,2,0.0055789947509765625,0.004424095153808594,0.0,11111001000010011010,+++++--+----+--++-+-,0,True,"[[2.7e-05, 100.2592436], [0.004424, 85.6764696]]",3,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,95.95165141624703,0.0,2,0.006843090057373047,0.005697965621948242,0.0,10110010010110100011,+-++--+--+-++-+---++,0,True,"[[3.3e-05, 108.15912238], [0.005698, 95.95165142]]",4,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,82.85950408443104,0.0,2,0.0050580501556396484,0.004066944122314453,0.0,11100001001100110101,+++----+--++--++-+-+,0,True,"[[2.7e-05, 105.24454556], [0.004067, 82.85950408]]",5,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,88.71565305593602,0.0,2,0.005424022674560547,0.0043430328369140625,0.0,10001111000011111000,+---++++----+++++---,0,True,"[[2.7e-05, 109.73299824], [0.004343, 88.71565306]]",6,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,85.63690007828797,0.0,2,0.0070569515228271484,0.004278898239135742,0.0,10010110110000111010,+--+-++-++----+++-+-,0,True,"[[2.7e-05, 100.42888407], [0.004279, 85.63690008]]",7,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,79.77328345706601,0.0,2,0.005259037017822266,0.004153013229370117,0.0,10101110100100110010,+-+-+++-+--+--++--+-,0,True,"[[2.7e-05, 96.55726062], [0.004153, 79.77328346]]",8,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,20,-190.0,88.48452697954197,0.0,2,0.01370692253112793,0.012646913528442383,0.0,11011010110010101000,++-++-+-++--+-+-+---,0,True,"[[2.8e-05, 97.81162164], [0.012647, 88.48452698]]",9,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
