name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,16,52.153185832214,52.15318583221401,,2,0.08788108825683594,0.0065479278564453125,0.0,1100001101100101,++----++-++--+-+,0,True,"[[0.000166, 73.03745402], [0.006391, 70.50479998], [0.006548, 52.15318583]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,16,-27.293972589328995,52.15318583221401,0.2,2,0.015084981918334961,0.004241943359375,0.0,1100001101100101,++----++-++--+-+,0,True,"[[0.00013, 73.03745402], [0.003695, 71.85258123], [0.00404, 71.44549715], [0.004242, 52.15318583]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,16,-46.392022817789,52.15318583221401,0.3,2,0.009016990661621094,0.0035598278045654297,0.0,0011110010011010,--++++--+--++-+-,0,True,"[[0.000117, 73.03745402], [0.0033, 57.88421151], [0.00356, 52.15318583]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,16,-39.694658709425994,52.15318583221401,0.4,2,0.009535074234008789,0.003762960433959961,0.0,1100001101100101,++----++-++--+-+,0,True,"[[0.000122, 73.03745402], [0.003198, 69.79261428], [0.003393, 71.17336398], [0.003615, 68.4010203], [0.003763, 52.15318583]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,16,-30.11016420379,52.15318583221401,0.5,2,0.010883092880249023,0.003756999969482422,0.0,0011110010011010,--++++--+--++-+-,0,True,"[[0.000116, 73.03745402], [0.00343, 58.47242043], [0.003757, 52.15318583]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,16,-19.947065257145994,52.15318583221401,0.7,2,0.010918140411376953,0.004272937774658203,0.0,1100001101100101,++----++-++--+-+,0,True,"[[0.000124, 73.03745402], [0.003543, 69.89821988], [0.00376, 67.94388025], [0.004085, 64.22503267], [0.004273, 52.15318583]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,16,54.52969249298498,54.529692492984985,,2,0.07989716529846191,0.0036830902099609375,0.0,1011100110000011,+-+++--++-----++,0,True,"[[0.000119, 70.39490808], [0.003298, 69.51964787], [0.003488, 68.22205269], [0.003683, 54.52969249]]",1,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,16,-12.377459611014995,54.529692492984985,0.2,2,0.027087926864624023,0.0038640499114990234,0.0,1011100110000011,+-+++--++-----++,0,True,"[[0.00012, 70.39490808], [0.00342, 63.63209012], [0.003649, 61.32030562], [0.003864, 54.52969249]]",1,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,16,-21.95699271639,54.72989054440102,0.3,2,0.012540102005004883,0.0038149356842041016,0.0,0001011001011101,---+-++--+-+++-+,0,True,"[[0.000118, 70.39490808], [0.003529, 57.52749283], [0.003815, 54.72989054]]",1,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,16,-17.976150762809997,54.72989054440102,0.4,2,0.013509988784790039,0.003844022750854492,0.0,0001011001011101,---+-++--+-+++-+,0,True,"[[0.000119, 70.39490808], [0.003564, 54.91679955], [0.003844, 54.72989054]]",1,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
