name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family,data_root
precond_p=inf,36,-630.0,293.18593461165005,0.0,2,0.0043070316314697266,0.003091096878051758,0.0,100000110010011100001111011110111000,+-----++--+--+++----++++-++++-+++---,0,False,"[[3.3e-05, 337.80526133], [0.003091, 293.18593461]]",0,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,278.3422108002299,0.0,2,0.003751039505004883,0.0030090808868408203,0.0,111000110101011001101001010100010101,+++---++-+-+-++--++-+--+-+-+---+-+-+,0,False,"[[3.1e-05, 317.78001597], [0.003009, 278.3422108]]",1,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,284.1234435387825,0.0,2,0.0037491321563720703,0.003016948699951172,0.0,101100100011110011000100111110000011,+-++--+---++++--++---+--+++++-----++,0,False,"[[3.1e-05, 317.95009857], [0.003017, 284.12344354]]",2,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,270.44040694447693,0.0,2,0.0037789344787597656,0.003075838088989258,0.0,101111000100101000111010101100110010,+-++++---+--+-+---+++-+-+-++--++--+-,0,False,"[[3.2e-05, 329.82757228], [0.003076, 270.44040694]]",3,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,295.03932137553454,0.0,2,0.004126071929931641,0.0030488967895507812,0.0,111100011000010101000101101011101100,++++---++----+-+-+---+-++-+-+++-++--,0,False,"[[3.1e-05, 344.13199206], [0.003049, 295.03932138]]",4,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,274.53520230928007,0.0,2,0.003938198089599609,0.0030791759490966797,0.0,111100000111000110111001011110100000,++++-----+++---++-+++--+-++++-+-----,0,False,"[[3.1e-05, 315.82532969], [0.003079, 274.53520231]]",5,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,292.10982438703843,0.0,2,0.0036118030548095703,0.0029649734497070312,0.0,111011010000101110010010011001101001,+++-++-+----+-+++--+--+--++--++-+--+,0,False,"[[3.1e-05, 331.32054925], [0.002965, 292.10982439]]",6,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,286.8249561765373,0.0,2,0.003606081008911133,0.002949953079223633,0.0,101010100111010010011010001111000101,+-+-+-+--+++-+--+--++-+---++++---+-+,0,False,"[[3.1e-05, 328.25007499], [0.00295, 286.82495618]]",7,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,280.6237521373742,0.0,2,0.0037620067596435547,0.0030460357666015625,0.0,111011010001100101100000100101011110,+++-++-+---++--+-++-----+--+-+-++++-,0,False,"[[3.2e-05, 325.05491318], [0.003046, 280.62375214]]",8,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,281.47968607292773,0.0,2,0.0037369728088378906,0.003002166748046875,0.0,110110010000100111011100101011100100,++-++--+----+--+++-+++--+-+-+++--+--,0,False,"[[3.1e-05, 329.5095148], [0.003002, 281.47968607]]",9,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,284.28686999530606,0.0,2,0.004006147384643555,0.002969980239868164,0.0,110010010110111110001100101100100100,++--+--+-++-+++++---++--+-++--+--+--,0,False,"[[3.2e-05, 328.97127649], [0.00297, 284.28687]]",10,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,269.34382959360676,0.0,2,0.0039501190185546875,0.003038167953491211,0.0,101110100110110100001000111001111000,+-+++-+--++-++-+----+---+++--++++---,0,False,"[[3.1e-05, 313.74431167], [0.003038, 269.34382959]]",11,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,281.72604566114285,0.0,2,0.0037908554077148438,0.0030100345611572266,0.0,100110001010011110100001101111000101,+--++---+-+--++++-+----++-++++---+-+,0,False,"[[3.1e-05, 329.12011443], [0.00301, 281.72604566]]",12,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,279.29307114551483,0.0,2,0.003938913345336914,0.0029408931732177734,0.0,110100011100011010001101110001011100,++-+---+++---++-+---++-+++---+-+++--,0,False,"[[3.1e-05, 313.52132586], [0.002941, 279.29307115]]",13,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,284.2630455565553,0.0,2,0.0038509368896484375,0.003022909164428711,0.0,101101011101010000011110010110011000,+-++-+-+++-+-+-----++++--+-++--++---,0,False,"[[3.1e-05, 312.72915267], [0.003023, 284.26304556]]",14,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,284.1440995586186,0.0,2,0.003609180450439453,0.0030221939086914062,0.0,111000001011001100101111101010000011,+++-----+-++--++--+-+++++-+-+-----++,0,False,"[[3.2e-05, 332.26352535], [0.003022, 284.14409956]]",15,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,36,-630.0,285.9002145292602,0.0,2,0.003568887710571289,0.003036975860595703,0.0,100011001010101001010101011010101011,+---++--+-+-+-+--+-+-+-+-++-+-+-+-++,0,False,"[[3.1e-05, 327.92430095], [0.003037, 285.90021453]]",16,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
