seed,layers,sweeps,preconditioner_family,name,penalty,presolve,event_idx,time_sec,orig_obj,running_best_orig_obj
0,2,,quantum,baseline,,True,0,0.000172,73.03745402,73.03745402
0,2,,quantum,baseline,,True,1,0.006712,70.50479998,70.50479998
0,2,,quantum,baseline,,True,2,0.006877,52.15318583,52.15318583
0,2,,quantum,precond_pen=0.200,0.2,True,0,0.000123,73.03745402,73.03745402
0,2,,quantum,precond_pen=0.200,0.2,True,1,0.003451,71.17336398,71.17336398
0,2,,quantum,precond_pen=0.200,0.2,True,2,0.003891,67.94388025,67.94388025
0,2,,quantum,precond_pen=0.200,0.2,True,3,0.004152,52.15318583,52.15318583
0,2,,quantum,precond_pen=0.400,0.4,True,0,0.000132,73.03745402,73.03745402
0,2,,quantum,precond_pen=0.400,0.4,True,1,0.003881,52.15318583,52.15318583
0,2,,quantum,precond_pen=0.500,0.5,True,0,0.000119,73.03745402,73.03745402
0,2,,quantum,precond_pen=0.500,0.5,True,1,0.00355,69.76570879,69.76570879
0,2,,quantum,precond_pen=0.500,0.5,True,2,0.003734,69.89821988,69.76570879
0,2,,quantum,precond_pen=0.500,0.5,True,3,0.00406,66.24768333,66.24768333
0,2,,quantum,precond_pen=0.500,0.5,True,4,0.004267,52.15318583,52.15318583
0,2,,quantum,precond_pen=0.600,0.6,True,0,0.000119,73.03745402,73.03745402
0,2,,quantum,precond_pen=0.600,0.6,True,1,0.003535,73.2165075,73.03745402
0,2,,quantum,precond_pen=0.600,0.6,True,2,0.003733,71.17336398,71.17336398
0,2,,quantum,precond_pen=0.600,0.6,True,3,0.004081,66.63772467,66.63772467
0,2,,quantum,precond_pen=0.600,0.6,True,4,0.004303,52.15318583,52.15318583
0,2,,quantum,precond_pen=0.700,0.7,True,0,0.000132,73.03745402,73.03745402
0,2,,quantum,precond_pen=0.700,0.7,True,1,0.005654,64.38654783,64.38654783
0,2,,quantum,precond_pen=0.700,0.7,True,2,0.006137,59.78368172,59.78368172
0,2,,quantum,precond_pen=0.700,0.7,True,3,0.006305,52.15318583,52.15318583
0,2,,quantum,precond_pen=0.800,0.8,True,0,0.00013,73.03745402,73.03745402
0,2,,quantum,precond_pen=0.800,0.8,True,1,0.00371,69.54723418,69.54723418
0,2,,quantum,precond_pen=0.800,0.8,True,2,0.003891,67.94388025,67.94388025
0,2,,quantum,precond_pen=0.800,0.8,True,3,0.004093,66.63566799,66.63566799
0,2,,quantum,precond_pen=0.800,0.8,True,4,0.004285,52.15318583,52.15318583
0,2,,quantum,precond_pen=1.000,1.0,True,0,0.000118,73.03745402,73.03745402
0,2,,quantum,precond_pen=1.000,1.0,True,1,0.00375,62.64454506,62.64454506
0,2,,quantum,precond_pen=1.000,1.0,True,2,0.004106,52.15318583,52.15318583
1,2,,quantum,baseline,,True,0,0.00012,70.39490808,70.39490808
1,2,,quantum,baseline,,True,1,0.003384,69.51964787,69.51964787
1,2,,quantum,baseline,,True,2,0.003578,68.22205269,68.22205269
1,2,,quantum,baseline,,True,3,0.003777,54.52969249,54.52969249
1,2,,quantum,precond_pen=0.200,0.2,True,0,0.000138,70.39490808,70.39490808
1,2,,quantum,precond_pen=0.200,0.2,True,1,0.003747,64.4757858,64.4757858
1,2,,quantum,precond_pen=0.200,0.2,True,2,0.004133,54.72989054,54.72989054
1,2,,quantum,precond_pen=0.400,0.4,True,0,0.000119,70.39490808,70.39490808
1,2,,quantum,precond_pen=0.400,0.4,True,1,0.003582,58.63205867,58.63205867
1,2,,quantum,precond_pen=0.400,0.4,True,2,0.003929,54.52969249,54.52969249
1,2,,quantum,precond_pen=0.400,0.4,True,3,0.009191,54.72989054,54.52969249
1,2,,quantum,precond_pen=0.500,0.5,True,0,0.000121,70.39490808,70.39490808
1,2,,quantum,precond_pen=0.500,0.5,True,1,0.003312,63.64053207,63.64053207
1,2,,quantum,precond_pen=0.500,0.5,True,2,0.003803,60.18475431,60.18475431
1,2,,quantum,precond_pen=0.500,0.5,True,3,0.004018,54.72989054,54.72989054
1,2,,quantum,precond_pen=0.600,0.6,True,0,0.00012,70.39490808,70.39490808
1,2,,quantum,precond_pen=0.600,0.6,True,1,0.003918,60.28751937,60.28751937
1,2,,quantum,precond_pen=0.600,0.6,True,2,0.004211,57.30824953,57.30824953
1,2,,quantum,precond_pen=0.600,0.6,True,3,0.0044,54.72989054,54.72989054
1,2,,quantum,precond_pen=0.700,0.7,True,0,0.000135,70.39490808,70.39490808
1,2,,quantum,precond_pen=0.700,0.7,True,1,0.003959,61.63605896,61.63605896
1,2,,quantum,precond_pen=0.700,0.7,True,2,0.0042,54.72989054,54.72989054
1,2,,quantum,precond_pen=0.800,0.8,True,0,0.000123,70.39490808,70.39490808
1,2,,quantum,precond_pen=0.800,0.8,True,1,0.003776,63.58388322,63.58388322
1,2,,quantum,precond_pen=0.800,0.8,True,2,0.004247,58.47448405,58.47448405
1,2,,quantum,precond_pen=0.800,0.8,True,3,0.004452,54.72989054,54.72989054
1,2,,quantum,precond_pen=1.000,1.0,True,0,0.00013,70.39490808,70.39490808
1,2,,quantum,precond_pen=1.000,1.0,True,1,0.003994,65.89845801,65.89845801
1,2,,quantum,precond_pen=1.000,1.0,True,2,0.004178,54.72989054,54.72989054
1,2,,quantum,precond_pen=1.000,1.0,True,3,0.053311,54.52969249,54.52969249
2,2,,quantum,baseline,,True,0,0.000121,62.56545302,62.56545302
2,2,,quantum,baseline,,True,1,0.003446,62.25577299,62.25577299
2,2,,quantum,baseline,,True,2,0.003625,50.31083356,50.31083356
2,2,,quantum,precond_pen=0.200,0.2,True,0,0.000131,62.56545302,62.56545302
2,2,,quantum,precond_pen=0.200,0.2,True,1,0.003738,57.6130265,57.6130265
2,2,,quantum,precond_pen=0.200,0.2,True,2,0.0041,50.31083356,50.31083356
2,2,,quantum,precond_pen=0.400,0.4,True,0,0.00012,62.56545302,62.56545302
2,2,,quantum,precond_pen=0.400,0.4,True,1,0.003664,56.07147125,56.07147125
2,2,,quantum,precond_pen=0.400,0.4,True,2,0.004017,50.31083356,50.31083356
2,2,,quantum,precond_pen=0.500,0.5,True,0,0.000132,62.56545302,62.56545302
2,2,,quantum,precond_pen=0.500,0.5,True,1,0.003828,58.6746804,58.6746804
2,2,,quantum,precond_pen=0.500,0.5,True,2,0.004073,58.67694179,58.6746804
2,2,,quantum,precond_pen=0.500,0.5,True,3,0.004234,50.31083356,50.31083356
2,2,,quantum,precond_pen=0.600,0.6,True,0,0.000125,62.56545302,62.56545302
2,2,,quantum,precond_pen=0.600,0.6,True,1,0.003857,58.39667207,58.39667207
2,2,,quantum,precond_pen=0.600,0.6,True,2,0.004047,58.71992557,58.39667207
2,2,,quantum,precond_pen=0.600,0.6,True,3,0.004326,50.31083356,50.31083356
2,2,,quantum,precond_pen=0.700,0.7,True,0,0.000123,62.56545302,62.56545302
2,2,,quantum,precond_pen=0.700,0.7,True,1,0.003859,55.02409978,55.02409978
2,2,,quantum,precond_pen=0.700,0.7,True,2,0.004258,50.31083356,50.31083356
2,2,,quantum,precond_pen=0.800,0.8,True,0,0.000121,62.56545302,62.56545302
2,2,,quantum,precond_pen=0.800,0.8,True,1,0.00378,59.60138598,59.60138598
2,2,,quantum,precond_pen=0.800,0.8,True,2,0.00398,58.71992557,58.71992557
2,2,,quantum,precond_pen=0.800,0.8,True,3,0.004234,50.31083356,50.31083356
2,2,,quantum,precond_pen=1.000,1.0,True,0,0.000121,62.56545302,62.56545302
2,2,,quantum,precond_pen=1.000,1.0,True,1,0.003948,56.96710954,56.96710954
2,2,,quantum,precond_pen=1.000,1.0,True,2,0.004315,50.31083356,50.31083356
3,2,,quantum,baseline,,True,0,0.000122,65.70475581,65.70475581
3,2,,quantum,baseline,,True,1,0.003184,64.97945169,64.97945169
3,2,,quantum,baseline,,True,2,0.003414,64.83970402,64.83970402
