name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family,data_root
precond_p=inf,28,-378.0,176.91274938179572,0.0,2,0.0027959346771240234,0.002209901809692383,0.0,1110001111000001101010011001,+++---++++-----++-+-+--++--+,0,False,"[[2.9e-05, 216.86669539], [0.00221, 176.91274938]]",0,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,164.3407545124361,0.0,2,0.0027418136596679688,0.0021419525146484375,0.0,1010001101000111011001001011,+-+---++-+---+++-++--+--+-++,0,False,"[[2.8e-05, 189.51579027], [0.002142, 164.34075451]]",1,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,165.798270703649,0.0,2,0.002680063247680664,0.0021331310272216797,0.0,1010110000011001010101111001,+-+-++-----++--+-+-+-++++--+,0,False,"[[2.8e-05, 184.10834611], [0.002133, 165.7982707]]",2,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,169.85007589582403,0.0,2,0.002671957015991211,0.0021820068359375,0.0,1001001101010011111100101000,+--+--++-+-+--++++++--+-+---,0,False,"[[2.9e-05, 208.90331006], [0.002182, 169.8500759]]",3,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,185.70475249517403,0.0,2,0.0027780532836914062,0.0021810531616210938,0.0,1001011101011000001010111010,+--+-+++-+-++-----+-+-+++-+-,0,False,"[[2.8e-05, 209.69549112], [0.002181, 185.7047525]]",4,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,163.0441184787851,0.0,2,0.0029058456420898438,0.0022270679473876953,0.0,1000001110101111010001110100,+-----+++-+-++++-+---+++-+--,0,False,"[[2.8e-05, 189.25660748], [0.002227, 163.04411848]]",5,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,171.2842063072439,0.0,2,0.002907991409301758,0.002221822738647461,0.0,1010011001001111001101001100,+-+--++--+--++++--++-+--++--,0,False,"[[2.9e-05, 209.5918113], [0.002222, 171.28420631]]",6,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,167.76067416360587,0.0,2,0.0028531551361083984,0.0021648406982421875,0.0,1111000111010000011110010001,++++---+++-+-----++++--+---+,0,False,"[[2.8e-05, 195.7544466], [0.002165, 167.76067416]]",7,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,162.44650091943177,0.0,2,0.002916097640991211,0.002157926559448242,0.0,1111110000100101100111000001,++++++----+--+-++--+++-----+,0,False,"[[2.9e-05, 191.12426956], [0.002158, 162.44650092]]",8,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,173.91362634279312,0.0,2,0.002646923065185547,0.002167940139770508,0.0,1101101100000001111110101000,++-++-++-------++++++-+-+---,0,False,"[[2.9e-05, 207.38060405], [0.002168, 173.91362634]]",9,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,167.41336223744608,0.0,2,0.002521038055419922,0.0021469593048095703,0.0,1000111011100011000010111100,+---+++-+++---++----+-++++--,0,False,"[[2.8e-05, 194.61342848], [0.002147, 167.41336224]]",10,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,154.56207709473995,0.0,2,0.002743959426879883,0.002151966094970703,0.0,1001000011101101111010110000,+--+----+++-++-++++-+-++----,0,False,"[[2.9e-05, 194.75035761], [0.002152, 154.56207709]]",11,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,171.55721592534016,0.0,2,0.0029761791229248047,0.0022449493408203125,0.0,1110111100101001000001101100,+++-++++--+-+--+-----++-++--,0,False,"[[2.9e-05, 204.11547024], [0.002245, 171.55721593]]",12,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,165.5263265870391,0.0,2,0.002588033676147461,0.0021109580993652344,0.0,1101001010110000010110101110,++-+--+-+-++-----+-++-+-+++-,0,False,"[[2.9e-05, 199.60134542], [0.002111, 165.52632659]]",13,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,169.94244263236587,0.0,2,0.0025691986083984375,0.002109050750732422,0.0,1111001101011100001001100100,++++--++-+-+++----+--++--+--,0,False,"[[2.8e-05, 191.56628962], [0.002109, 169.94244263]]",14,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,28,-378.0,176.3499141776068,0.0,2,0.002955913543701172,0.0021719932556152344,0.0,1100100011101110100001100110,++--+---+++-+++-+----++--++-,0,False,"[[2.9e-05, 209.20319871], [0.002172, 176.34991418]]",15,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
