seed,layers,sweeps,preconditioner_family,name,penalty,presolve,event_idx,time_sec,orig_obj,running_best_orig_obj
0,3,,quantum,baseline,,False,0,0.000181,151.31257109,151.31257109
0,3,,quantum,baseline,,False,1,0.007347,147.53358726,147.53358726
0,3,,quantum,baseline,,False,2,0.008074,142.88581991,142.88581991
0,3,,quantum,baseline,,False,3,0.00845,130.11536851,130.11536851
0,3,,quantum,precond_pen=0.200,0.2,False,0,0.000131,151.31257109,151.31257109
0,3,,quantum,precond_pen=0.200,0.2,False,1,0.00361,146.18470894,146.18470894
0,3,,quantum,precond_pen=0.200,0.2,False,2,0.00408,142.88581991,142.88581991
0,3,,quantum,precond_pen=0.200,0.2,False,3,0.004506,130.82748979,130.82748979
0,3,,quantum,precond_pen=0.300,0.3,False,0,0.000127,151.31257109,151.31257109
0,3,,quantum,precond_pen=0.300,0.3,False,1,0.004218,148.90650735,148.90650735
0,3,,quantum,precond_pen=0.300,0.3,False,2,0.004684,142.88581991,142.88581991
0,3,,quantum,precond_pen=0.300,0.3,False,3,0.00512,130.82748979,130.82748979
0,3,,quantum,precond_pen=0.400,0.4,False,0,0.000128,151.31257109,151.31257109
0,3,,quantum,precond_pen=0.400,0.4,False,1,0.003655,146.14867171,146.14867171
0,3,,quantum,precond_pen=0.400,0.4,False,2,0.004119,142.88581991,142.88581991
0,3,,quantum,precond_pen=0.400,0.4,False,3,0.004581,130.82748979,130.82748979
0,3,,quantum,precond_pen=0.500,0.5,False,0,0.000127,151.31257109,151.31257109
0,3,,quantum,precond_pen=0.500,0.5,False,1,0.003715,144.63682984,144.63682984
0,3,,quantum,precond_pen=0.500,0.5,False,2,0.004017,142.88581991,142.88581991
0,3,,quantum,precond_pen=0.500,0.5,False,3,0.00445,130.82748979,130.82748979
0,3,,quantum,precond_pen=0.700,0.7,False,0,0.000122,151.31257109,151.31257109
0,3,,quantum,precond_pen=0.700,0.7,False,1,0.003754,138.32568818,138.32568818
0,3,,quantum,precond_pen=0.700,0.7,False,2,0.004622,130.82748979,130.82748979
0,3,,quantum,precond_pen=0.800,0.8,False,0,0.000125,151.31257109,151.31257109
