name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,12,29.140714249706004,29.140714249706,,2,0.035263776779174805,0.010622978210449219,0.0,010110011100,-+-++--+++--,0,False,"[[0.000146, 40.54893686], [0.005002, 39.67389112], [0.005156, 29.57119286], [0.010623, 29.14071425]]",0,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-8.306933050481,29.140714249706,0.4,2,0.0071258544921875,0.002633810043334961,0.0,101001100011,+-+--++---++,0,False,"[[0.000107, 40.54893686], [0.00234, 34.48637567], [0.002534, 31.55953608], [0.002634, 29.14071425]]",0,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-6.7522744603159985,29.140714249706,0.5,2,0.006597042083740234,0.0019979476928710938,0.0,101001100011,+-+--++---++,0,False,"[[0.000105, 40.54893686], [0.001822, 30.0034055], [0.001998, 29.14071425]]",0,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-5.487463841175996,29.140714249706,0.6,2,0.0066030025482177734,0.0019838809967041016,0.0,010110011100,-+-++--+++--,0,False,"[[0.000106, 40.54893686], [0.001805, 29.76830288], [0.001984, 29.14071425]]",0,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-4.469058139785,29.140714249706,0.7,2,0.0069599151611328125,0.002074003219604492,0.0,010110011100,-+-++--+++--,0,False,"[[0.000106, 40.54893686], [0.001804, 35.7788849], [0.001988, 30.96296871], [0.002074, 29.14071425]]",0,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-3.6395026506480006,29.140714249706,0.8,2,0.007319927215576172,0.002026081085205078,0.0,010110011100,-+-++--+++--,0,False,"[[0.000109, 40.54893686], [0.001765, 32.83547435], [0.001939, 30.96296871], [0.002026, 29.14071425]]",0,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.900,12,-2.064792414445999,29.140714249706,0.9,2,0.018392086029052734,0.002218961715698242,0.0,010110011100,-+-++--+++--,0,False,"[[0.000107, 40.54893686], [0.001887, 34.52935587], [0.002114, 33.39997215], [0.002219, 29.14071425]]",0,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,12,-1.7972668473050009,29.140714249706,1.0,2,0.011699914932250977,0.0021610260009765625,0.0,010110011100,-+-++--+++--,0,False,"[[0.000105, 40.54893686], [0.00185, 33.82142606], [0.002063, 31.9742864], [0.002161, 29.14071425]]",0,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,12,30.928934237627995,30.928934237628017,,2,0.03766012191772461,0.0020880699157714844,0.0,111010001001,+++-+---+--+,0,False,"[[0.000112, 38.00991951], [0.00168, 36.19647818], [0.001921, 35.58160603], [0.002088, 30.92893424]]",1,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-10.102309331915999,30.928934237628017,0.4,2,0.0056798458099365234,0.0019278526306152344,0.0,111010001001,+++-+---+--+,0,False,"[[0.000106, 38.00991951], [0.001928, 30.92893424]]",1,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-8.044504377359997,30.928934237628017,0.5,2,0.006088972091674805,0.0017209053039550781,0.0,111010001001,+++-+---+--+,0,False,"[[0.000106, 38.00991951], [0.001721, 30.92893424]]",1,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-6.298914960417001,30.928934237628017,0.6,2,0.005604982376098633,0.002053976058959961,0.0,000101110110,---+-+++-++-,0,False,"[[0.000105, 38.00991951], [0.001878, 31.48157189], [0.002054, 30.92893424]]",1,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-3.3475535852609966,30.928934237628017,0.7,2,0.016672849655151367,0.0020599365234375,0.0,000101110110,---+-+++-++-,0,False,"[[0.000106, 38.00991951], [0.001837, 32.75636868], [0.00206, 30.92893424]]",1,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-2.5703296153830015,30.928934237628017,0.8,2,0.007622957229614258,0.0025548934936523438,0.0,000101110110,---+-+++-++-,0,False,"[[0.000111, 38.00991951], [0.002096, 35.64843307], [0.002279, 35.31846707], [0.002454, 34.5579121], [0.002555, 30.92893424]]",1,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.900,12,-2.1442342081210013,30.928934237628017,0.9,2,0.008984088897705078,0.0021691322326660156,0.0,000101110110,---+-+++-++-,0,False,"[[0.000107, 38.00991951], [0.00186, 36.70559474], [0.002008, 35.58160603], [0.002169, 30.92893424]]",1,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,12,-1.8663121815900015,30.928934237628017,1.0,2,0.010154962539672852,0.0023560523986816406,0.0,000101110110,---+-+++-++-,0,False,"[[0.000109, 38.00991951], [0.001987, 35.58160603], [0.002235, 32.37213282], [0.002356, 30.92893424]]",1,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,12,28.302801267891017,28.302801267891013,,2,0.032698869705200195,0.0020630359649658203,0.0,100101100011,+--+-++---++,0,False,"[[0.000113, 35.73407755], [0.001867, 32.95554982], [0.002063, 28.30280127]]",2,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-13.137962915317999,28.302801267891013,0.4,2,0.005321025848388672,0.0019071102142333984,0.0,100101100011,+--+-++---++,0,False,"[[0.000113, 35.73407755], [0.001907, 28.30280127]]",2,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-10.056423176144001,28.302801267891013,0.5,2,0.0051479339599609375,0.0021131038665771484,0.0,011010011100,-++-+--+++--,0,False,"[[0.000108, 35.73407755], [0.001695, 35.75921922], [0.001941, 33.58724848], [0.002113, 28.30280127]]",2,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-7.702607719598,28.302801267891013,0.6,2,0.0056040287017822266,0.0020630359649658203,0.0,011010011100,-++-+--+++--,0,False,"[[0.000109, 35.73407755], [0.001882, 30.13231358], [0.002063, 28.30280127]]",2,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-5.950770748386,28.302801267891013,0.7,2,0.005000114440917969,0.0018382072448730469,0.0,100101100011,+--+-++---++,0,False,"[[0.000106, 35.73407755], [0.00166, 30.8143071], [0.001838, 28.30280127]]",2,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-2.9155735791519977,28.302801267891013,0.8,2,0.008490800857543945,0.0025048255920410156,0.0,100101100011,+--+-++---++,0,False,"[[0.000109, 35.73407755], [0.00223, 34.88600674], [0.002505, 28.30280127]]",2,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.900,12,-2.42157402611,28.302801267891013,0.9,2,0.00966191291809082,0.002708911895751953,0.0,100101100011,+--+-++---++,0,False,"[[0.000155, 35.73407755], [0.002419, 33.17316866], [0.002709, 28.30280127]]",2,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,12,-2.098260519409001,28.302801267891013,1.0,2,0.008731842041015625,0.0026688575744628906,0.0,011010011100,-++-+--+++--,0,False,"[[0.00016, 35.73407755], [0.002533, 33.68871473], [0.002669, 28.30280127]]",2,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,12,29.554639591987993,29.554639591987986,,2,0.031622886657714844,0.0019030570983886719,0.0,010011101010,-+--+++-+-+-,0,False,"[[0.000109, 38.4387221], [0.001623, 34.80301828], [0.001782, 34.51347621], [0.001903, 29.55463959]]",3,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-10.448221605619999,29.554639591987986,0.4,2,0.005072116851806641,0.0017969608306884766,0.0,101100010101,+-++---+-+-+,0,False,"[[0.000106, 38.4387221], [0.001797, 29.55463959]]",3,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-7.93892949664,29.554639591987986,0.5,2,0.005579948425292969,0.0020360946655273438,0.0,010011101010,-+--+++-+-+-,0,False,"[[0.000106, 38.4387221], [0.001736, 36.21176455], [0.001886, 35.19416721], [0.002036, 29.55463959]]",3,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-6.209910112605999,29.554639591987986,0.6,2,0.005403041839599609,0.002171039581298828,0.0,010011101010,-+--+++-+-+-,0,False,"[[0.000105, 38.4387221], [0.001855, 34.81646969], [0.002023, 34.51347621], [0.002171, 29.55463959]]",3,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-4.896868571825999,29.554639591987986,0.7,2,0.005354881286621094,0.0019040107727050781,0.0,010011101010,-+--+++-+-+-,0,False,"[[0.000108, 38.4387221], [0.001725, 31.66264126], [0.001904, 29.55463959]]",3,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-2.5858528177409985,29.554639591987986,0.8,2,0.006971836090087891,0.002404928207397461,0.0,101100010101,+-++---+-+-+,0,False,"[[0.000109, 38.4387221], [0.001952, 32.78391476], [0.002274, 32.53919353], [0.002405, 29.55463959]]",3,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.900,12,-2.1675678067040005,29.554639591987986,0.9,2,0.007537126541137695,0.002257108688354492,0.0,101100010101,+-++---+-+-+,0,False,"[[0.000105, 38.4387221], [0.001845, 35.78752373], [0.001997, 35.19416721], [0.002164, 34.36353407], [0.002257, 29.55463959]]",3,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,12,-1.8911174340749977,29.554639591987986,1.0,2,0.007848024368286133,0.002341032028198242,0.0,010011101010,-+--+++-+-+-,0,False,"[[0.00011, 38.4387221], [0.001901, 34.36980613], [0.002208, 31.47290746], [0.002341, 29.55463959]]",3,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,12,34.90228182832598,34.902281828326,,2,0.03182101249694824,0.0020291805267333984,0.0,101101100100,+-++-++--+--,0,False,"[[0.000107, 40.7866441], [0.00162, 40.47164875], [0.001869, 37.45044896], [0.002029, 34.90228183]]",4,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-11.264227875482,34.902281828326,0.4,2,0.00583195686340332,0.0023958683013916016,0.0,010010011011,-+--+--++-++,0,False,"[[0.000104, 40.7866441], [0.001845, 39.42290077], [0.002098, 38.64029326], [0.002289, 39.42024717], [0.002396, 34.90228183]]",4,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-8.859189756980001,34.902281828326,0.5,2,0.005872964859008789,0.002295970916748047,0.0,010010011011,-+--+--++-++,0,False,"[[0.000106, 40.7866441], [0.001764, 39.18311971], [0.001885, 37.45044896], [0.002157, 37.05529942], [0.002296, 34.90228183]]",4,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-7.011879711878001,34.902281828326,0.6,2,0.0064389705657958984,0.002270936965942383,0.0,010010011011,-+--+--++-++,0,False,"[[0.000105, 40.7866441], [0.001932, 36.90961868], [0.002169, 37.05529942], [0.002271, 34.90228183]]",4,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-5.551647373286,34.902281828326,0.7,2,0.006732940673828125,0.0024220943450927734,0.0,010010011011,-+--+--++-++,0,False,"[[0.000105, 40.7866441], [0.00187, 38.50410595], [0.002029, 37.45044896], [0.002281, 37.05529942], [0.002422, 34.90228183]]",4,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-4.408839759756,34.902281828326,0.8,2,0.006513118743896484,0.0020411014556884766,0.0,010010011011,-+--+--++-++,0,False,"[[0.000105, 40.7866441], [0.001854, 35.41568767], [0.002041, 34.90228183]]",4,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.900,12,-2.3316628972789974,34.902281828326,0.9,2,0.008000850677490234,0.0020639896392822266,0.0,101101100100,+-++-++--+--,0,False,"[[0.000111, 40.7866441], [0.001783, 38.41106122], [0.00193, 37.45044896], [0.002064, 34.90228183]]",4,quantum,2,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
