seed,layers,sweeps,preconditioner_family,name,penalty,presolve,event_idx,time_sec,orig_obj,running_best_orig_obj
0,,100,classical,baseline,,False,0,5.4e-05,274.21960198,274.21960198
0,,100,classical,baseline,,False,1,0.012391,271.60958523,271.60958523
0,,100,classical,baseline,,False,2,0.012734,271.59475237,271.59475237
0,,100,classical,baseline,,False,3,0.013363,243.78373506,243.78373506
0,,100,classical,baseline,,False,4,0.111761,241.81990558,241.81990558
0,,100,classical,baseline,,False,5,8.553482,240.97907551,240.97907551
0,,100,classical,baseline,,False,6,14.053074,240.83146291,240.83146291
0,,100,classical,baseline,,False,7,71.643292,240.63633596,240.63633596
0,,100,classical,baseline,,False,8,74.849616,240.15122819,240.15122819
0,,100,classical,baseline,,False,9,79.948471,239.69424567,239.69424567
0,,100,classical,precond_pen=0.000,0.0,False,0,5.5e-05,274.21960198,274.21960198
0,,100,classical,precond_pen=0.200,0.2,False,0,7.7e-05,274.21960198,274.21960198
0,,100,classical,precond_pen=0.400,0.4,False,0,6.4e-05,274.21960198,274.21960198
0,,100,classical,precond_pen=0.600,0.6,False,0,7.8e-05,274.21960198,274.21960198
0,,100,classical,precond_pen=0.800,0.8,False,0,7.3e-05,274.21960198,274.21960198
0,,100,classical,precond_pen=1.000,1.0,False,0,4.3e-05,274.21960198,274.21960198
1,,100,classical,baseline,,False,0,7.6e-05,246.70341481,246.70341481
1,,100,classical,baseline,,False,1,0.009809,215.21957119,215.21957119
1,,100,classical,precond_pen=0.000,0.0,False,0,8.3e-05,246.70341481,246.70341481
1,,100,classical,precond_pen=0.200,0.2,False,0,5.5e-05,246.70341481,246.70341481
1,,100,classical,precond_pen=0.400,0.4,False,0,0.000179,246.70341481,246.70341481
1,,100,classical,precond_pen=0.600,0.6,False,0,5.5e-05,246.70341481,246.70341481
1,,100,classical,precond_pen=0.800,0.8,False,0,7.9e-05,246.70341481,246.70341481
1,,100,classical,precond_pen=1.000,1.0,False,0,4.6e-05,246.70341481,246.70341481
2,,100,classical,baseline,,False,0,4.5e-05,248.30668298,248.30668298
2,,100,classical,baseline,,False,1,0.005864,244.58804337,244.58804337
2,,100,classical,baseline,,False,2,0.006485,242.77635176,242.77635176
2,,100,classical,baseline,,False,3,0.007217,221.5676483,221.5676483
2,,100,classical,baseline,,False,4,0.142137,220.81580586,220.81580586
2,,100,classical,baseline,,False,5,200.664542,220.57648462,220.57648462
2,,100,classical,precond_pen=0.000,0.0,False,0,7e-05,248.30668298,248.30668298
2,,100,classical,precond_pen=0.200,0.2,False,0,8.9e-05,248.30668298,248.30668298
2,,100,classical,precond_pen=0.400,0.4,False,0,7.4e-05,248.30668298,248.30668298
2,,100,classical,precond_pen=0.600,0.6,False,0,5.7e-05,248.30668298,248.30668298
2,,100,classical,precond_pen=0.800,0.8,False,0,9.8e-05,248.30668298,248.30668298
2,,100,classical,precond_pen=1.000,1.0,False,0,4.1e-05,248.30668298,248.30668298
3,,100,classical,baseline,,False,0,7.4e-05,255.7771439,255.7771439
3,,100,classical,baseline,,False,1,0.009449,248.90013296,248.90013296
3,,100,classical,baseline,,False,2,0.011901,247.66784708,247.66784708
3,,100,classical,baseline,,False,3,0.01302,219.25095851,219.25095851
3,,100,classical,precond_pen=0.000,0.0,False,0,8.3e-05,255.7771439,255.7771439
3,,100,classical,precond_pen=0.200,0.2,False,0,7.5e-05,255.7771439,255.7771439
3,,100,classical,precond_pen=0.400,0.4,False,0,0.000109,255.7771439,255.7771439
3,,100,classical,precond_pen=0.600,0.6,False,0,7.8e-05,255.7771439,255.7771439
3,,100,classical,precond_pen=0.800,0.8,False,0,7.6e-05,255.7771439,255.7771439
3,,100,classical,precond_pen=1.000,1.0,False,0,5.8e-05,255.7771439,255.7771439
4,,100,classical,baseline,,False,0,7.7e-05,271.54479011,271.54479011
4,,100,classical,baseline,,False,1,0.006533,242.36154528,242.36154528
4,,100,classical,baseline,,False,2,0.115976,241.73345299,241.73345299
4,,100,classical,precond_pen=0.000,0.0,False,0,8.4e-05,271.54479011,271.54479011
4,,100,classical,precond_pen=0.200,0.2,False,0,7.6e-05,271.54479011,271.54479011
4,,100,classical,precond_pen=0.400,0.4,False,0,7.5e-05,271.54479011,271.54479011
4,,100,classical,precond_pen=0.600,0.6,False,0,7.5e-05,271.54479011,271.54479011
4,,100,classical,precond_pen=0.800,0.8,False,0,7.6e-05,271.54479011,271.54479011
4,,100,classical,precond_pen=1.000,1.0,False,0,7.6e-05,271.54479011,271.54479011
5,,100,classical,baseline,,False,0,5.6e-05,242.66274961,242.66274961
5,,100,classical,baseline,,False,1,0.00974,211.70029906,211.70029906
5,,100,classical,precond_pen=0.000,0.0,False,0,8.3e-05,242.66274961,242.66274961
5,,100,classical,precond_pen=0.200,0.2,False,0,5.4e-05,242.66274961,242.66274961
5,,100,classical,precond_pen=0.400,0.4,False,0,7.8e-05,242.66274961,242.66274961
5,,100,classical,precond_pen=0.600,0.6,False,0,5.2e-05,242.66274961,242.66274961
5,,100,classical,precond_pen=0.800,0.8,False,0,4.9e-05,242.66274961,242.66274961
5,,100,classical,precond_pen=1.000,1.0,False,0,4.7e-05,242.66274961,242.66274961
6,,100,classical,baseline,,False,0,7.9e-05,254.83002036,254.83002036
6,,100,classical,baseline,,False,1,0.00939,250.40043925,250.40043925
6,,100,classical,baseline,,False,2,0.012787,231.21886679,231.21886679
6,,100,classical,precond_pen=0.000,0.0,False,0,9.4e-05,254.83002036,254.83002036
6,,100,classical,precond_pen=0.200,0.2,False,0,7.4e-05,254.83002036,254.83002036
6,,100,classical,precond_pen=0.400,0.4,False,0,5.2e-05,254.83002036,254.83002036
6,,100,classical,precond_pen=0.600,0.6,False,0,0.00027,254.83002036,254.83002036
6,,100,classical,precond_pen=0.800,0.8,False,0,6.5e-05,254.83002036,254.83002036
6,,100,classical,precond_pen=1.000,1.0,False,0,5.6e-05,254.83002036,254.83002036
7,,100,classical,baseline,,False,0,4.3e-05,263.45969113,263.45969113
7,,100,classical,baseline,,False,1,0.01061,260.98750884,260.98750884
7,,100,classical,baseline,,False,2,0.014687,225.5205778,225.5205778
7,,100,classical,baseline,,False,3,0.154221,224.82307816,224.82307816
7,,100,classical,precond_pen=0.000,0.0,False,0,7.8e-05,263.45969113,263.45969113
7,,100,classical,precond_pen=0.200,0.2,False,0,7.3e-05,263.45969113,263.45969113
7,,100,classical,precond_pen=0.400,0.4,False,0,0.000138,263.45969113,263.45969113
7,,100,classical,precond_pen=0.600,0.6,False,0,7.6e-05,263.45969113,263.45969113
7,,100,classical,precond_pen=0.800,0.8,False,0,4.9e-05,263.45969113,263.45969113
7,,100,classical,precond_pen=1.000,1.0,False,0,0.000133,263.45969113,263.45969113
8,,100,classical,baseline,,False,0,5.9e-05,254.45192145,254.45192145
8,,100,classical,baseline,,False,1,0.01095,250.68451746,250.68451746
8,,100,classical,baseline,,False,2,0.011904,226.70826905,226.70826905
8,,100,classical,baseline,,False,3,0.204575,222.29155167,222.29155167
8,,100,classical,baseline,,False,4,1.808259,221.67718119,221.67718119
8,,100,classical,baseline,,False,5,1.896367,221.66160232,221.66160232
8,,100,classical,baseline,,False,6,215.060089,220.99348814,220.99348814
8,,100,classical,precond_pen=0.000,0.0,False,0,6.4e-05,254.45192145,254.45192145
