seed,layers,sweeps,preconditioner_family,name,penalty,presolve,event_idx,time_sec,orig_obj,running_best_orig_obj
0,,1000,classical,baseline,,False,0,0.00018,109.3548078,109.3548078
0,,1000,classical,baseline,,False,1,0.050367,106.29944884,106.29944884
0,,1000,classical,baseline,,False,2,0.05154,93.85441107,93.85441107
0,,1000,classical,baseline,,False,3,0.342833,93.35214931,93.35214931
0,,1000,classical,baseline,,False,4,1.627317,92.58481756,92.58481756
0,,1000,classical,baseline,,False,5,2.466366,91.05430035,91.05430035
0,,1000,classical,precond_pen=0.000,0.0,False,0,9.2e-05,109.3548078,109.3548078
0,,1000,classical,precond_pen=0.200,0.2,False,0,9.4e-05,109.3548078,109.3548078
0,,1000,classical,precond_pen=0.400,0.4,False,0,0.000154,109.3548078,109.3548078
0,,1000,classical,precond_pen=0.600,0.6,False,0,0.000102,109.3548078,109.3548078
0,,1000,classical,precond_pen=0.800,0.8,False,0,9.7e-05,109.3548078,109.3548078
0,,1000,classical,precond_pen=1.000,1.0,False,0,9.5e-05,109.3548078,109.3548078
1,,1000,classical,baseline,,False,0,9.4e-05,99.25133438,99.25133438
1,,1000,classical,baseline,,False,1,0.032497,89.49026055,89.49026055
1,,1000,classical,baseline,,False,2,1.832767,87.54201477,87.54201477
1,,1000,classical,baseline,,False,3,1.832962,87.42019146,87.42019146
1,,1000,classical,baseline,,False,4,3.383293,86.87741286,86.87741286
1,,1000,classical,precond_pen=0.000,0.0,False,0,9.2e-05,99.25133438,99.25133438
1,,1000,classical,precond_pen=0.200,0.2,False,0,9.7e-05,99.25133438,99.25133438
1,,1000,classical,precond_pen=0.400,0.4,False,0,9.2e-05,99.25133438,99.25133438
1,,1000,classical,precond_pen=0.600,0.6,False,0,0.003041,99.25133438,99.25133438
1,,1000,classical,precond_pen=0.800,0.8,False,0,9.3e-05,99.25133438,99.25133438
1,,1000,classical,precond_pen=1.000,1.0,False,0,7.5e-05,99.25133438,99.25133438
2,,1000,classical,baseline,,False,0,6.9e-05,97.10293979,97.10293979
2,,1000,classical,baseline,,False,1,0.018732,96.19013799,96.19013799
2,,1000,classical,baseline,,False,2,0.019807,94.51580303,94.51580303
2,,1000,classical,baseline,,False,3,0.020322,86.18601616,86.18601616
2,,1000,classical,precond_pen=0.000,0.0,False,0,7.4e-05,97.10293979,97.10293979
2,,1000,classical,precond_pen=0.200,0.2,False,0,8.1e-05,97.10293979,97.10293979
2,,1000,classical,precond_pen=0.400,0.4,False,0,8.1e-05,97.10293979,97.10293979
2,,1000,classical,precond_pen=0.600,0.6,False,0,8.3e-05,97.10293979,97.10293979
2,,1000,classical,precond_pen=0.800,0.8,False,0,8.7e-05,97.10293979,97.10293979
2,,1000,classical,precond_pen=1.000,1.0,False,0,0.00014,97.10293979,97.10293979
3,,1000,classical,baseline,,False,0,0.004644,100.2592436,100.2592436
3,,1000,classical,baseline,,False,1,0.043535,97.50484607,97.50484607
3,,1000,classical,baseline,,False,2,0.044744,96.61527017,96.61527017
3,,1000,classical,baseline,,False,3,0.045555,86.8557907,86.8557907
3,,1000,classical,baseline,,False,4,0.20408,85.6764696,85.6764696
3,,1000,classical,precond_pen=0.000,0.0,False,0,9.4e-05,100.2592436,100.2592436
3,,1000,classical,precond_pen=0.200,0.2,False,0,9.6e-05,100.2592436,100.2592436
3,,1000,classical,precond_pen=0.400,0.4,False,0,0.000109,100.2592436,100.2592436
3,,1000,classical,precond_pen=0.600,0.6,False,0,9.2e-05,100.2592436,100.2592436
3,,1000,classical,precond_pen=0.800,0.8,False,0,0.0001,100.2592436,100.2592436
3,,1000,classical,precond_pen=1.000,1.0,False,0,9.7e-05,100.2592436,100.2592436
4,,1000,classical,baseline,,False,0,9.4e-05,108.15912238,108.15912238
4,,1000,classical,baseline,,False,1,0.016258,105.47468849,105.47468849
4,,1000,classical,baseline,,False,2,0.016835,96.22615194,96.22615194
4,,1000,classical,baseline,,False,3,0.253091,96.17217929,96.17217929
4,,1000,classical,baseline,,False,4,4.814418,95.95165142,95.95165142
4,,1000,classical,precond_pen=0.000,0.0,False,0,9.3e-05,108.15912238,108.15912238
