name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,12,29.140714249706004,29.140714249706,,2,0.1565999984741211,0.14245390892028809,0.0,010110011100,-+-++--+++--,0,True,"[[0.000603, 40.54893686], [0.052725, 39.67389112], [0.053005, 29.57119286], [0.142454, 29.14071425]]",0,classical,,100
precond_pen=0.000,12,6.0,40.548936861346,0.0,2,0.018980026245117188,4.8160552978515625e-05,0.0,111111000000,++++++------,0,True,"[[4.8e-05, 40.54893686]]",0,classical,,100
precond_pen=0.200,12,6.0,40.548936861346,0.2,2,0.020734071731567383,4.57763671875e-05,0.0,111111000000,++++++------,0,True,"[[4.6e-05, 40.54893686]]",0,classical,,100
precond_pen=0.400,12,6.0,40.548936861346,0.4,2,0.022594928741455078,5.3882598876953125e-05,0.0,111111000000,++++++------,0,True,"[[5.4e-05, 40.54893686]]",0,classical,,100
precond_pen=0.600,12,6.0,40.548936861346,0.6,2,0.03295707702636719,5.602836608886719e-05,0.0,111111000000,++++++------,0,True,"[[5.6e-05, 40.54893686]]",0,classical,,100
precond_pen=0.800,12,4.0,40.548936861346,0.8,2,0.054062843322753906,9.584426879882812e-05,0.0,111111000000,++++++------,0,True,"[[9.6e-05, 40.54893686]]",0,classical,,100
precond_pen=1.000,12,4.0,40.548936861346,1.0,2,0.09921979904174805,9.107589721679688e-05,0.0,111111000000,++++++------,0,True,"[[9.1e-05, 40.54893686]]",0,classical,,100
baseline,12,30.928934237627995,30.928934237628017,,2,0.12441110610961914,0.006944179534912109,0.0,111010001001,+++-+---+--+,0,True,"[[8.5e-05, 38.00991951], [0.006283, 35.58160603], [0.00667, 35.31846707], [0.006944, 30.92893424]]",1,classical,,100
precond_pen=0.000,12,6.0,38.00991951117001,0.0,2,0.025495052337646484,9.107589721679688e-05,0.0,111111000000,++++++------,0,True,"[[9.1e-05, 38.00991951]]",1,classical,,100
precond_pen=0.200,12,6.0,38.00991951117001,0.2,2,0.020355939865112305,0.00011396408081054688,0.0,111111000000,++++++------,0,True,"[[0.000114, 38.00991951]]",1,classical,,100
precond_pen=0.400,12,6.0,38.00991951117001,0.4,2,0.025758028030395508,8.487701416015625e-05,0.0,111111000000,++++++------,0,True,"[[8.5e-05, 38.00991951]]",1,classical,,100
precond_pen=0.600,12,6.0,38.00991951117001,0.6,2,0.023601055145263672,8.392333984375e-05,0.0,111111000000,++++++------,0,True,"[[8.4e-05, 38.00991951]]",1,classical,,100
precond_pen=0.800,12,4.0,38.00991951117001,0.8,2,0.0367588996887207,5.0067901611328125e-05,0.0,111111000000,++++++------,0,True,"[[5e-05, 38.00991951]]",1,classical,,100
precond_pen=1.000,12,4.0,38.00991951117001,1.0,2,0.22104215621948242,8.106231689453125e-05,0.0,111111000000,++++++------,0,True,"[[8.1e-05, 38.00991951]]",1,classical,,100
baseline,12,28.302801267891017,28.302801267891013,,2,0.10303401947021484,0.003998994827270508,0.0,100101100011,+--+-++---++,0,True,"[[4.9e-05, 35.73407755], [0.003728, 33.58724848], [0.003999, 28.30280127]]",2,classical,,100
precond_pen=0.000,12,6.0,35.734077552025006,0.0,2,0.021683931350708008,5.4836273193359375e-05,0.0,111111000000,++++++------,0,True,"[[5.5e-05, 35.73407755]]",2,classical,,100
precond_pen=0.200,12,6.0,35.734077552025006,0.2,2,0.04197096824645996,4.9114227294921875e-05,0.0,111111000000,++++++------,0,True,"[[4.9e-05, 35.73407755]]",2,classical,,100
precond_pen=0.400,12,6.0,35.734077552025006,0.4,2,0.0206758975982666,5.3882598876953125e-05,0.0,111111000000,++++++------,0,True,"[[5.4e-05, 35.73407755]]",2,classical,,100
precond_pen=0.600,12,6.0,35.734077552025006,0.6,2,0.025593042373657227,5.602836608886719e-05,0.0,111111000000,++++++------,0,True,"[[5.6e-05, 35.73407755]]",2,classical,,100
precond_pen=0.800,12,4.0,35.734077552025006,0.8,2,0.05287504196166992,5.1975250244140625e-05,0.0,111111000000,++++++------,0,True,"[[5.2e-05, 35.73407755]]",2,classical,,100
precond_pen=1.000,12,3.999999999999993,35.734077552025006,1.0,2,0.11337018013000488,4.8160552978515625e-05,0.0,111111000000,++++++------,0,True,"[[4.8e-05, 35.73407755]]",2,classical,,100
baseline,12,29.554639591987993,29.554639591987986,,2,0.10080099105834961,0.00462794303894043,0.0,010011101010,-+--+++-+-+-,0,True,"[[4.8e-05, 38.4387221], [0.004117, 35.46861225], [0.004388, 35.19416721], [0.004628, 29.55463959]]",3,classical,,100
precond_pen=0.000,12,6.0,38.43872210468803,0.0,2,0.023179054260253906,4.887580871582031e-05,0.0,111111000000,++++++------,0,True,"[[4.9e-05, 38.4387221]]",3,classical,,100
precond_pen=0.200,12,6.0,38.43872210468803,0.2,2,0.018885135650634766,4.792213439941406e-05,0.0,111111000000,++++++------,0,True,"[[4.8e-05, 38.4387221]]",3,classical,,100
precond_pen=0.400,12,6.0,38.43872210468803,0.4,2,0.026163101196289062,4.601478576660156e-05,0.0,111111000000,++++++------,0,True,"[[4.6e-05, 38.4387221]]",3,classical,,100
precond_pen=0.600,12,6.0,38.43872210468803,0.6,2,0.024670839309692383,4.506111145019531e-05,0.0,111111000000,++++++------,0,True,"[[4.5e-05, 38.4387221]]",3,classical,,100
precond_pen=0.800,12,4.0,38.43872210468803,0.8,2,0.08032917976379395,4.8160552978515625e-05,0.0,111111000000,++++++------,0,True,"[[4.8e-05, 38.4387221]]",3,classical,,100
precond_pen=1.000,12,4.0,38.43872210468803,1.0,2,0.16262412071228027,5.1975250244140625e-05,0.0,111111000000,++++++------,0,True,"[[5.2e-05, 38.4387221]]",3,classical,,100
baseline,12,34.902281828326,34.902281828326,,2,0.1905069351196289,0.0043048858642578125,0.0,010010011011,-+--+--++-++,0,True,"[[4.8e-05, 40.7866441], [0.003786, 40.64870016], [0.00398, 40.47164875], [0.004201, 39.43576981], [0.004305, 34.90228183]]",4,classical,,100
precond_pen=0.000,12,6.0,40.78664409564,0.0,2,0.02333998680114746,9.894371032714844e-05,0.0,111111000000,++++++------,0,True,"[[9.9e-05, 40.7866441]]",4,classical,,100
precond_pen=0.200,12,6.0,40.78664409564,0.2,2,0.023894071578979492,0.0001919269561767578,0.0,111111000000,++++++------,0,True,"[[0.000192, 40.7866441]]",4,classical,,100
precond_pen=0.400,12,6.0,40.78664409564,0.4,2,0.023563861846923828,4.887580871582031e-05,0.0,111111000000,++++++------,0,True,"[[4.9e-05, 40.7866441]]",4,classical,,100
precond_pen=0.600,12,6.0,40.78664409564,0.6,2,0.029441118240356445,8.797645568847656e-05,0.0,111111000000,++++++------,0,True,"[[8.8e-05, 40.7866441]]",4,classical,,100
precond_pen=0.800,12,6.0,40.78664409564,0.8,2,0.031546831130981445,4.792213439941406e-05,0.0,111111000000,++++++------,0,True,"[[4.8e-05, 40.7866441]]",4,classical,,100
precond_pen=1.000,12,4.0,40.78664409564,1.0,2,0.04809308052062988,7.200241088867188e-05,0.0,111111000000,++++++------,0,True,"[[7.2e-05, 40.7866441]]",4,classical,,100
baseline,12,30.539114130174994,30.539114130174987,,2,0.1312711238861084,0.004609107971191406,0.0,010010101101,-+--+-+-++-+,0,True,"[[4.9e-05, 34.59643996], [0.004258, 34.15831267], [0.004448, 33.88678293], [0.004609, 30.53911413]]",5,classical,,100
precond_pen=0.000,12,6.0,34.59643996496102,0.0,2,0.03717994689941406,4.9114227294921875e-05,0.0,111111000000,++++++------,0,True,"[[4.9e-05, 34.59643996]]",5,classical,,100
precond_pen=0.200,12,6.0,34.59643996496102,0.2,2,0.024731159210205078,5.1021575927734375e-05,0.0,111111000000,++++++------,0,True,"[[5.1e-05, 34.59643996]]",5,classical,,100
precond_pen=0.400,12,6.0,34.59643996496102,0.4,2,0.03305506706237793,5.507469177246094e-05,0.0,111111000000,++++++------,0,True,"[[5.5e-05, 34.59643996]]",5,classical,,100
precond_pen=0.600,12,6.0,34.59643996496102,0.6,2,0.02825617790222168,6.508827209472656e-05,0.0,111111000000,++++++------,0,True,"[[6.5e-05, 34.59643996]]",5,classical,,100
precond_pen=0.800,12,4.0,34.59643996496102,0.8,2,0.042224884033203125,4.887580871582031e-05,0.0,111111000000,++++++------,0,True,"[[4.9e-05, 34.59643996]]",5,classical,,100
precond_pen=1.000,12,4.000000000000007,34.59643996496102,1.0,2,0.2385408878326416,4.9114227294921875e-05,0.0,111111000000,++++++------,0,True,"[[4.9e-05, 34.59643996]]",5,classical,,100
baseline,12,25.58023533052602,25.580235330526,,2,0.04711508750915527,0.01646113395690918,0.0,000110011011,---++--++-++,0,True,"[[7.2e-05, 35.12901033], [0.015903, 30.55711832], [0.016461, 25.58023533]]",6,classical,,100
precond_pen=0.000,12,6.0,35.129010333564025,0.0,2,0.02007293701171875,6.008148193359375e-05,0.0,111111000000,++++++------,0,True,"[[6e-05, 35.12901033]]",6,classical,,100
precond_pen=0.200,12,6.0,35.129010333564025,0.2,2,0.03289794921875,5.1975250244140625e-05,0.0,111111000000,++++++------,0,True,"[[5.2e-05, 35.12901033]]",6,classical,,100
precond_pen=0.400,12,6.0,35.129010333564025,0.4,2,0.022356033325195312,5.602836608886719e-05,0.0,111111000000,++++++------,0,True,"[[5.6e-05, 35.12901033]]",6,classical,,100
precond_pen=0.600,12,6.0,35.129010333564025,0.6,2,0.023836135864257812,4.601478576660156e-05,0.0,111111000000,++++++------,0,True,"[[4.6e-05, 35.12901033]]",6,classical,,100
precond_pen=0.800,12,6.0,35.129010333564025,0.8,2,0.021847963333129883,4.696846008300781e-05,0.0,111111000000,++++++------,0,True,"[[4.7e-05, 35.12901033]]",6,classical,,100
precond_pen=1.000,12,4.000000000000007,35.129010333564025,1.0,2,0.16220402717590332,8.20159912109375e-05,0.0,111111000000,++++++------,0,True,"[[8.2e-05, 35.12901033]]",6,classical,,100
baseline,12,29.332586888909013,29.332586888909006,,2,0.13626980781555176,0.009294986724853516,0.0,010011110010,-+--++++--+-,0,True,"[[6.5e-05, 36.79484156], [0.009093, 36.21748248], [0.009295, 29.33258689]]",7,classical,,100
precond_pen=0.000,12,6.0,36.79484156227299,0.0,2,0.018945932388305664,6.985664367675781e-05,0.0,111111000000,++++++------,0,True,"[[7e-05, 36.79484156]]",7,classical,,100
precond_pen=0.200,12,6.0,36.79484156227299,0.2,2,0.024791955947875977,4.601478576660156e-05,0.0,111111000000,++++++------,0,True,"[[4.6e-05, 36.79484156]]",7,classical,,100
precond_pen=0.400,12,6.0,36.79484156227299,0.4,2,0.02608489990234375,4.792213439941406e-05,0.0,111111000000,++++++------,0,True,"[[4.8e-05, 36.79484156]]",7,classical,,100
precond_pen=0.600,12,4.0,36.79484156227299,0.6,2,0.04402589797973633,8.702278137207031e-05,0.0,111111000000,++++++------,0,True,"[[8.7e-05, 36.79484156]]",7,classical,,100
precond_pen=0.800,12,4.0,36.79484156227299,0.8,2,0.04094195365905762,5.4836273193359375e-05,0.0,111111000000,++++++------,0,True,"[[5.5e-05, 36.79484156]]",7,classical,,100
precond_pen=1.000,12,4.0,36.79484156227299,1.0,2,0.07435202598571777,6.604194641113281e-05,0.0,111111000000,++++++------,0,True,"[[6.6e-05, 36.79484156]]",7,classical,,100
baseline,12,25.853930756716995,25.85393075671699,,2,0.11144495010375977,0.007158041000366211,0.0,101011010010,+-+-++-+--+-,0,True,"[[7.6e-05, 31.13465251], [0.0065, 29.92441585], [0.006948, 28.12826372], [0.007158, 25.85393076]]",8,classical,,100
precond_pen=0.000,12,6.0,31.134652513402997,0.0,2,0.022471904754638672,4.696846008300781e-05,0.0,111111000000,++++++------,0,True,"[[4.7e-05, 31.13465251]]",8,classical,,100
precond_pen=0.200,12,6.0,31.134652513402997,0.2,2,0.028981924057006836,4.696846008300781e-05,0.0,111111000000,++++++------,0,True,"[[4.7e-05, 31.13465251]]",8,classical,,100
precond_pen=0.400,12,6.0,31.134652513402997,0.4,2,0.030682086944580078,5.507469177246094e-05,0.0,111111000000,++++++------,0,True,"[[5.5e-05, 31.13465251]]",8,classical,,100
precond_pen=0.600,12,4.072000000000003,31.134652513402997,0.6,2,0.05150890350341797,5.3882598876953125e-05,0.0,111111000000,++++++------,0,True,"[[5.4e-05, 31.13465251]]",8,classical,,100
