name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,20,91.05430035318493,91.054300353185,,2,3.620699167251587,0.08032417297363281,0.0,00011101100010100111,---+++-++---+-+--+++,0,True,"[[0.000177, 109.3548078], [0.077641, 101.73928921], [0.080324, 91.05430035]]",0,classical,,1000
precond_pen=0.000,20,10.0,109.35480780240086,0.0,2,0.47271299362182617,8.797645568847656e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[8.8e-05, 109.3548078]]",0,classical,,1000
precond_pen=0.200,20,10.0,109.35480780240086,0.2,2,0.32655811309814453,9.512901306152344e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[9.5e-05, 109.3548078]]",0,classical,,1000
precond_pen=0.400,20,10.0,109.35480780240086,0.4,2,0.29108595848083496,9.083747863769531e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[9.1e-05, 109.3548078]]",0,classical,,1000
precond_pen=0.600,20,10.0,109.35480780240086,0.6,2,0.24306416511535645,7.104873657226562e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.1e-05, 109.3548078]]",0,classical,,1000
precond_pen=0.800,20,10.0,109.35480780240086,0.8,2,0.24580788612365723,7.605552673339844e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.6e-05, 109.3548078]]",0,classical,,1000
precond_pen=1.000,20,10.0,109.35480780240086,1.0,2,0.1467289924621582,7.605552673339844e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.6e-05, 109.3548078]]",0,classical,,1000
baseline,20,86.87741285523705,86.87741285523705,,2,3.0620810985565186,1.522557020187378,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,True,"[[8.1e-05, 99.25133438], [0.019805, 89.49026055], [1.318345, 89.15091127], [1.521989, 88.17732453], [1.522258, 88.11235847], [1.522405, 87.80957591], [1.522557, 86.87741286]]",1,classical,,1000
precond_pen=0.000,20,10.0,99.25133437811897,0.0,2,0.2938098907470703,7.891654968261719e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.9e-05, 99.25133438]]",1,classical,,1000
precond_pen=0.200,20,10.0,99.25133437811897,0.2,2,0.19495177268981934,7.295608520507812e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.3e-05, 99.25133438]]",1,classical,,1000
precond_pen=0.400,20,10.0,99.25133437811897,0.4,2,0.1827998161315918,7.295608520507812e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.3e-05, 99.25133438]]",1,classical,,1000
precond_pen=0.600,20,10.0,99.25133437811897,0.6,2,0.27768397331237793,9.012222290039062e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[9e-05, 99.25133438]]",1,classical,,1000
precond_pen=0.800,20,10.0,99.25133437811897,0.8,2,0.2847568988800049,7.605552673339844e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.6e-05, 99.25133438]]",1,classical,,1000
precond_pen=1.000,20,10.0,99.25133437811897,1.0,2,0.1928400993347168,9.894371032714844e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[9.9e-05, 99.25133438]]",1,classical,,1000
baseline,20,86.18601616309802,86.18601616309805,,2,3.6321470737457275,0.028341054916381836,0.0,01001101110100110100,-+--++-+++-+--++-+--,0,True,"[[7.9e-05, 97.10293979], [0.026961, 96.19013799], [0.027718, 94.51580303], [0.028341, 86.18601616]]",2,classical,,1000
precond_pen=0.000,20,10.0,97.102939789368,0.0,2,0.4046759605407715,9.298324584960938e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[9.3e-05, 97.10293979]]",2,classical,,1000
precond_pen=0.200,20,10.0,97.102939789368,0.2,2,0.25630807876586914,0.00010395050048828125,0.0,11111111110000000000,++++++++++----------,0,True,"[[0.000104, 97.10293979]]",2,classical,,1000
precond_pen=0.400,20,10.0,97.102939789368,0.4,2,0.4547560214996338,9.202957153320312e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[9.2e-05, 97.10293979]]",2,classical,,1000
precond_pen=0.600,20,10.0,97.102939789368,0.6,2,0.5025861263275146,0.0001010894775390625,0.0,11111111110000000000,++++++++++----------,0,True,"[[0.000101, 97.10293979]]",2,classical,,1000
precond_pen=0.800,20,10.0,97.102939789368,0.8,2,0.4758110046386719,0.00013899803161621094,0.0,11111111110000000000,++++++++++----------,0,True,"[[0.000139, 97.10293979]]",2,classical,,1000
precond_pen=1.000,20,10.0,97.102939789368,1.0,2,0.172515869140625,7.891654968261719e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.9e-05, 97.10293979]]",2,classical,,1000
baseline,20,85.67646959644996,85.67646959644996,,2,2.702859878540039,0.1076970100402832,0.0,00000110111101100101,-----++-++++-++--+-+,0,True,"[[7.6e-05, 100.2592436], [0.029315, 97.50484607], [0.030175, 96.61527017], [0.031013, 86.8557907], [0.107697, 85.6764696]]",3,classical,,1000
precond_pen=0.000,20,10.0,100.25924359880595,0.0,2,0.22211599349975586,6.794929504394531e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[6.8e-05, 100.2592436]]",3,classical,,1000
precond_pen=0.200,20,10.0,100.25924359880595,0.2,2,0.35732507705688477,7.104873657226562e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.1e-05, 100.2592436]]",3,classical,,1000
precond_pen=0.400,20,10.0,100.25924359880595,0.4,2,0.21781301498413086,7.319450378417969e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.3e-05, 100.2592436]]",3,classical,,1000
precond_pen=0.600,20,10.0,100.25924359880595,0.6,2,0.16102099418640137,7.104873657226562e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.1e-05, 100.2592436]]",3,classical,,1000
precond_pen=0.800,20,10.0,100.25924359880595,0.8,2,0.18311786651611328,6.699562072753906e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[6.7e-05, 100.2592436]]",3,classical,,1000
precond_pen=1.000,20,10.0,100.25924359880595,1.0,2,0.17414593696594238,7.414817810058594e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.4e-05, 100.2592436]]",3,classical,,1000
baseline,20,95.9516514162469,95.95165141624703,,2,4.820410966873169,2.633059024810791,0.0,01001101101001011100,-+--++-++-+--+-+++--,0,True,"[[0.000119, 108.15912238], [0.01712, 105.47468849], [0.017615, 96.22615194], [2.560963, 96.17217929], [2.633059, 95.95165142]]",4,classical,,1000
precond_pen=0.000,20,10.0,108.159122379421,0.0,2,0.23538994789123535,7.104873657226562e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.1e-05, 108.15912238]]",4,classical,,1000
precond_pen=0.200,20,10.0,108.159122379421,0.2,2,0.31441402435302734,6.818771362304688e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[6.8e-05, 108.15912238]]",4,classical,,1000
precond_pen=0.400,20,10.0,108.159122379421,0.4,2,0.17761683464050293,7.104873657226562e-05,0.0,11111111110000000000,++++++++++----------,0,True,"[[7.1e-05, 108.15912238]]",4,classical,,1000
