name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,12,29.140714249706,29.140714249706,,2,0.03305697441101074,0.011939048767089844,0.0,101001100011,+-+--++---++,0,True,"[[0.000169, 40.54893686], [0.005787, 39.67389112], [0.005907, 29.57119286], [0.011939, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.100,12,-1.7372375474770045,30.003405503364,0.1,2,0.03156900405883789,0.0029230117797851562,0.0,011110010100,-++++--+-+--,0,True,"[[0.00011, 40.54893686], [0.002819, 38.07280259], [0.002923, 30.0034055]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,12,-4.246936801667,29.140714249706,0.2,2,0.013232231140136719,0.002904176712036133,0.0,101001100011,+-+--++---++,0,True,"[[0.000109, 40.54893686], [0.002698, 33.07796897], [0.002904, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,12,-5.742691156532002,29.140714249706,0.3,2,0.008234024047851562,0.003350973129272461,0.0,010110011100,-+-++--+++--,0,True,"[[0.000113, 40.54893686], [0.00287, 34.31687722], [0.003219, 30.96296871], [0.003351, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-3.808475996252999,29.140714249706,0.4,2,0.01343393325805664,0.0030469894409179688,0.0,101001100011,+-+--++---++,0,True,"[[0.000109, 40.54893686], [0.002839, 30.0034055], [0.003047, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-2.4426393130550013,29.140714249706,0.5,2,0.010164022445678711,0.0031418800354003906,0.0,101001100011,+-+--++---++,0,True,"[[0.000111, 40.54893686], [0.002849, 35.23580886], [0.003055, 34.02195762], [0.003142, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-1.8153929371350026,29.140714249706,0.6,2,0.018186092376708984,0.003236055374145508,0.0,010110011100,-+-++--+++--,0,True,"[[0.000107, 40.54893686], [0.002834, 34.66668585], [0.002989, 33.10221741], [0.003135, 31.9742864], [0.003236, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-1.483688271134997,29.140714249706,0.7,2,0.01399993896484375,0.0030977725982666016,0.0,010110011100,-+-++--+++--,0,True,"[[0.000107, 40.54893686], [0.002754, 31.79508547], [0.002989, 30.96296871], [0.003098, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-1.2814715145460003,29.140714249706,0.8,2,0.026439905166625977,0.003197908401489258,0.0,010110011100,-+-++--+++--,0,True,"[[0.000108, 40.54893686], [0.002779, 35.84308505], [0.002986, 35.2333157], [0.003109, 31.9742864], [0.003198, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.900,12,-1.1456507402350002,29.140714249706,0.9,2,0.022116899490356445,0.003258943557739258,0.0,101001100011,+-+--++---++,0,True,"[[0.000116, 40.54893686], [0.002834, 35.18214407], [0.003019, 35.22497569], [0.003161, 30.5542826], [0.003259, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,12,-1.0481452427069993,29.140714249706,1.0,2,0.030503034591674805,0.003222942352294922,0.0,101001100011,+-+--++---++,0,True,"[[0.000113, 40.54893686], [0.002903, 32.41328065], [0.003127, 30.5542826], [0.003223, 29.14071425]]",0,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,12,30.928934237627995,30.928934237628017,,2,0.03622794151306152,0.002974987030029297,0.0,111010001001,+++-+---+--+,0,True,"[[0.000108, 38.00991951], [0.002548, 36.19647818], [0.002803, 35.58160603], [0.002975, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.100,12,-1.8821882533410026,30.928934237628017,0.1,2,0.0252377986907959,0.002969980239868164,0.0,000101110110,---+-+++-++-,0,True,"[[0.00011, 38.00991951], [0.00259, 35.82426696], [0.002725, 35.58160603], [0.002884, 33.8186346], [0.00297, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,12,-4.661929920267004,30.928934237628017,0.2,2,0.010129928588867188,0.0031709671020507812,0.0,111010001001,+++-+---+--+,0,True,"[[0.000107, 38.00991951], [0.002895, 35.31846707], [0.003039, 33.8186346], [0.003171, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,12,-6.230035625885,30.928934237628017,0.3,2,0.008059978485107422,0.003056049346923828,0.0,111010001001,+++-+---+--+,0,True,"[[0.000109, 38.00991951], [0.002828, 33.06982996], [0.003056, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-4.230945105180999,30.928934237628017,0.4,2,0.00851297378540039,0.0034661293029785156,0.0,000101110110,---+-+++-++-,0,True,"[[0.000114, 38.00991951], [0.002948, 35.812155], [0.003081, 35.31846707], [0.003342, 33.8186346], [0.003466, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-2.628048789140003,30.928934237628017,0.5,2,0.008076906204223633,0.0033218860626220703,0.0,000101110110,---+-+++-++-,0,True,"[[0.000108, 38.00991951], [0.002902, 36.06022349], [0.003074, 35.58160603], [0.003223, 35.31846707], [0.003322, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-1.9265790950529986,30.928934237628017,0.6,2,0.009400129318237305,0.0032300949096679688,0.0,111010001001,+++-+---+--+,0,True,"[[0.000108, 38.00991951], [0.002844, 35.65590687], [0.00301, 35.31846707], [0.003137, 34.78594174], [0.00323, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-1.5630304380759998,30.928934237628017,0.7,2,0.012475013732910156,0.003108978271484375,0.0,000101110110,---+-+++-++-,0,True,"[[0.000108, 38.00991951], [0.003007, 37.66657305], [0.003109, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-1.3431458907940002,30.928934237628017,0.8,2,0.009723901748657227,0.003042936325073242,0.0,111010001001,+++-+---+--+,0,True,"[[0.000108, 38.00991951], [0.003043, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.900,12,-1.1960438695980038,30.928934237628017,0.9,2,0.010352849960327148,0.0029859542846679688,0.0,000101110110,---+-+++-++-,0,True,"[[0.000107, 38.00991951], [0.002682, 36.46938256], [0.002827, 35.58160603], [0.002986, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,12,-1.090700449693001,30.928934237628017,1.0,2,0.012681007385253906,0.0032050609588623047,0.0,111010001001,+++-+---+--+,0,True,"[[0.000135, 38.00991951], [0.002919, 35.28479411], [0.00307, 33.8186346], [0.003205, 30.92893424]]",1,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,12,28.302801267891017,28.302801267891013,,2,0.027714014053344727,0.0029859542846679688,0.0,100101100011,+--+-++---++,0,True,"[[0.000109, 35.73407755], [0.002787, 32.95554982], [0.002986, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.100,12,-3.142370251443001,28.302801267891013,0.1,2,0.025701045989990234,0.002755880355834961,0.0,011010011100,-++-+--+++--,0,True,"[[0.000108, 35.73407755], [0.002756, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,12,-6.4432115300289965,28.302801267891013,0.2,2,0.008332014083862305,0.0030820369720458984,0.0,011010011100,-++-+--+++--,0,True,"[[0.000112, 35.73407755], [0.002856, 34.21259356], [0.003082, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,12,-7.670511386615001,28.302801267891013,0.3,2,0.006548166275024414,0.0030438899993896484,0.0,100101100011,+--+-++---++,0,True,"[[0.000106, 35.73407755], [0.002851, 30.8143071], [0.003044, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-4.782766987982999,28.302801267891013,0.4,2,0.006947040557861328,0.003008127212524414,0.0,100101100011,+--+-++---++,0,True,"[[0.000106, 35.73407755], [0.002823, 30.8143071], [0.003008, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-2.941039562544998,28.302801267891013,0.5,2,0.007727861404418945,0.0029299259185791016,0.0,100101100011,+--+-++---++,0,True,"[[0.000109, 35.73407755], [0.002822, 35.22343585], [0.00293, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-2.1469892629489973,28.302801267891013,0.6,2,0.008094072341918945,0.0029201507568359375,0.0,100101100011,+--+-++---++,0,True,"[[0.000107, 35.73407755], [0.002816, 35.34434603], [0.00292, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-1.7332798559959954,28.302801267891013,0.7,2,0.009607076644897461,0.0030601024627685547,0.0,100101100011,+--+-++---++,0,True,"[[0.000108, 35.73407755], [0.00294, 34.96980769], [0.00306, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-1.481901182945001,28.302801267891013,0.8,2,0.009348869323730469,0.003010988235473633,0.0,100101100011,+--+-++---++,0,True,"[[0.000109, 35.73407755], [0.002898, 35.00401954], [0.003011, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.900,12,-1.3131775524159979,28.302801267891013,0.9,2,0.008955001831054688,0.0029239654541015625,0.0,100101100011,+--+-++---++,0,True,"[[0.000108, 35.73407755], [0.002822, 35.27779971], [0.002924, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,12,-1.1920648173000004,28.302801267891013,1.0,2,0.013028860092163086,0.002998828887939453,0.0,100101100011,+--+-++---++,0,True,"[[0.000108, 35.73407755], [0.002779, 35.66807635], [0.002909, 35.27779971], [0.002999, 28.30280127]]",2,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,12,29.554639591988007,29.554639591987986,,2,0.03283882141113281,0.0028228759765625,0.0,101100010101,+-++---+-+-+,0,True,"[[0.000108, 38.4387221], [0.002534, 34.80301828], [0.0027, 31.98136565], [0.002823, 29.55463959]]",3,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.100,12,-2.2905176784990005,29.554639591987986,0.1,2,0.026175975799560547,0.0028951168060302734,0.0,010011101010,-+--+++-+-+-,0,True,"[[0.000109, 38.4387221], [0.00257, 35.46861225], [0.002764, 34.51347621], [0.002895, 29.55463959]]",3,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,12,-5.170431445229001,29.554639591987986,0.2,2,0.008481979370117188,0.002964019775390625,0.0,101100010101,+-++---+-+-+,0,True,"[[0.00013, 38.4387221], [0.002676, 33.58501432], [0.002838, 31.98136565], [0.002964, 29.55463959]]",3,quantum,1,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
