name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,seed,layers,data_root
precond_pen=0.600,20,-2.4054995442439946,85.67646959644996,0.6,2,0.4364511966705322,0.03545999526977539,0.0,00000110111101100101,-----++-++++-++--+-+,0,False,3,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-1.9264033463909946,85.67646959644996,0.7,2,0.6009950637817383,0.5399889945983887,0.0,00000110111101100101,-----++-++++-++--+-+,0,False,3,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.6377403770359926,85.67646959644996,0.8,2,0.7463040351867676,0.376924991607666,0.0,00000110111101100101,-----++-++++-++--+-+,0,False,3,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.3064874233210002,85.67646959644996,1.0,2,0.7795069217681885,0.7501580715179443,0.0,11111001000010011010,+++++--+----+--++-+-,0,False,3,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,95.9516514162469,95.95165141624703,,2,1.8975989818572998,1.6217739582061768,0.0,01001101101001011100,-+--++-++-+--+-+++--,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,0.9361803594050144,96.53066340809089,0.0,2,0.6942150592803955,0.40110015869140625,0.0,00001110110011001101,----+++-++--++--++-+,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-5.859670093289994,96.53066340809089,0.2,2,0.47103381156921387,0.03311896324157715,0.0,00001110110011001101,----+++-++--++--++-+,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-9.437186180026002,96.53066340809089,0.3,2,0.24695205688476562,0.006754159927368164,0.0,11110001001100110010,++++---+--++--++--+-,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.173073332960998,96.53066340809089,0.4,2,0.30246591567993164,0.011820077896118164,0.0,11110001001100110010,++++---+--++--++--+-,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.4363671308240002,96.53066340809089,0.5,2,0.44785213470458984,0.014275074005126953,0.0,11110001001100110010,++++---+--++--++--+-,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.362349661201973,96.53066340809089,0.6,2,0.5619289875030518,0.5233919620513916,0.0,11110001001100110010,++++---+--++--++--+-,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-1.8504492882529906,96.53066340809089,0.7,2,0.7541649341583252,0.0159909725189209,0.0,00001110110011001101,----+++-++--++--++-+,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.5615143159670009,96.17217928737297,0.8,2,0.8780560493469238,0.8365421295166016,0.0,00011100110011001101,---+++--++--++--++-+,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.2415893742699975,95.95165141624703,1.0,2,0.9692811965942383,0.9066071510314941,0.0,01001101101001011100,-+--++-++-+--+-+++--,0,False,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,82.85950408443097,82.85950408443104,,2,0.7732241153717041,0.015838146209716797,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
