name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,16,52.153185832214,52.15318583221401,,2,0.5680298805236816,0.03080892562866211,0.0,1100001101100101,++----++-++--+-+,0,False,"[[0.000168, 73.03745402], [0.029421, 71.44549715], [0.029892, 71.17336398], [0.030482, 70.50479998], [0.030809, 52.15318583]]",0,classical,,10000
precond_pen=0.000,16,8.0,73.03745401926405,0.0,2,0.06972217559814453,7.510185241699219e-05,0.0,1111111100000000,++++++++--------,0,False,"[[7.5e-05, 73.03745402]]",0,classical,,10000
precond_pen=0.200,16,8.0,73.03745401926405,0.2,2,0.08356595039367676,8.20159912109375e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.2e-05, 73.03745402]]",0,classical,,10000
precond_pen=0.400,16,8.0,73.03745401926405,0.4,2,0.07952499389648438,8.511543273925781e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.5e-05, 73.03745402]]",0,classical,,10000
precond_pen=0.600,16,8.0,73.03745401926405,0.6,2,0.1128380298614502,7.987022399902344e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8e-05, 73.03745402]]",0,classical,,10000
precond_pen=0.800,16,8.0,73.03745401926405,0.8,2,0.13649916648864746,9.202957153320312e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9.2e-05, 73.03745402]]",0,classical,,10000
precond_pen=1.000,16,8.0,73.03745401926405,1.0,2,0.08043289184570312,9.298324584960938e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9.3e-05, 73.03745402]]",0,classical,,10000
baseline,16,54.52969249298498,54.529692492984985,,2,0.7159278392791748,0.08268380165100098,0.0,1011100110000011,+-+++--++-----++,0,False,"[[9.3e-05, 70.39490808], [0.00499, 65.0505349], [0.006361, 54.72989054], [0.082684, 54.52969249]]",1,classical,,10000
precond_pen=0.000,16,8.0,70.39490808043902,0.0,2,0.09684085845947266,9.703636169433594e-05,0.0,1111111100000000,++++++++--------,0,False,"[[9.7e-05, 70.39490808]]",1,classical,,10000
precond_pen=0.200,16,8.0,70.39490808043902,0.2,2,0.08974695205688477,8.893013000488281e-05,0.0,1111111100000000,++++++++--------,0,False,"[[8.9e-05, 70.39490808]]",1,classical,,10000
