name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family
precond_p=inf,24,-276.0,130.11536850820013,0.0,2,0.005749940872192383,0.004743099212646484,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[2.9e-05, 151.31257109], [0.004743, 130.11536851]]",0,inf,quantum
precond_p=inf,24,-276.0,121.0201417732341,0.0,2,0.0058329105377197266,0.0047380924224853516,0.0,111011010101000000011101,+++-++-+-+-+-------+++-+,0,True,"[[2.7e-05, 151.85993202], [0.004738, 121.02014177]]",1,inf,quantum
precond_p=inf,24,-276.0,119.81107703246302,0.0,2,0.005747079849243164,0.0047130584716796875,0.0,111110010011001000000111,+++++--+--++--+------+++,0,True,"[[3.4e-05, 146.89416462], [0.004713, 119.81107703]]",2,inf,quantum
precond_p=inf,24,-276.0,125.62957739668624,0.0,2,0.006409883499145508,0.005218982696533203,0.0,101010110000111110011000,+-+-+-++----+++++--++---,0,True,"[[2.8e-05, 146.3517384], [0.005219, 125.6295774]]",3,inf,quantum
precond_p=inf,24,-276.0,137.4981912922501,0.0,2,0.008400917053222656,0.0073778629302978516,0.0,110100110101001101010100,++-+--++-+-+--++-+-+-+--,0,True,"[[2.8e-05, 163.78368209], [0.007378, 137.49819129]]",4,inf,quantum
precond_p=inf,24,-276.0,120.60887358807578,0.0,2,0.01172494888305664,0.009577035903930664,0.0,101100000100111110110100,+-++-----+--+++++-++-+--,0,True,"[[2.7e-05, 139.48194045], [0.009577, 120.60887359]]",5,inf,quantum
precond_p=inf,24,-276.0,124.94988981299589,0.0,2,0.010718822479248047,0.009627819061279297,0.0,100011001001101010110110,+---++--+--++-+-+-++-++-,0,True,"[[2.7e-05, 149.48860608], [0.009628, 124.94988981]]",6,inf,quantum
precond_p=inf,24,-276.0,121.48948729551489,0.0,2,0.007731914520263672,0.006636857986450195,0.0,101110101010001100110001,+-+++-+-+-+---++--++---+,0,True,"[[2.7e-05, 149.37512207], [0.006637, 121.4894873]]",7,inf,quantum
precond_p=inf,24,-276.0,121.3115990235448,0.0,2,0.006087064743041992,0.004981040954589844,0.0,111010001101010100011100,+++-+---++-+-+-+---+++--,0,True,"[[2.8e-05, 143.54497724], [0.004981, 121.31159902]]",8,inf,quantum
precond_p=inf,24,-276.0,129.8799297660751,0.0,2,0.0059299468994140625,0.004829883575439453,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,True,"[[2.8e-05, 151.73415711], [0.00483, 129.87992977]]",9,inf,quantum
precond_p=inf,24,-276.0,118.76675420807787,0.0,2,0.00654292106628418,0.005321979522705078,0.0,100111010010111000001011,+--+++-+--+-+++-----+-++,0,True,"[[2.7e-05, 141.22609529], [0.005322, 118.76675421]]",10,inf,quantum
precond_p=inf,24,-276.0,114.27743181760884,0.0,2,0.006580829620361328,0.005295991897583008,0.0,100101101100001101111000,+--+-++-++----++-++++---,0,True,"[[2.8e-05, 147.29621742], [0.005296, 114.27743182]]",11,inf,quantum
precond_p=inf,24,-276.0,125.40906973635619,0.0,2,0.0065310001373291016,0.005326032638549805,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,True,"[[2.7e-05, 141.70885495], [0.005326, 125.40906974]]",12,inf,quantum
precond_p=inf,24,-276.0,128.04737140866703,0.0,2,0.005916118621826172,0.004836082458496094,0.0,111100010110000110011100,++++---+-++----++--+++--,0,True,"[[2.8e-05, 149.73360048], [0.004836, 128.04737141]]",13,inf,quantum
precond_p=inf,24,-276.0,116.52272224785003,0.0,2,0.006342172622680664,0.00528717041015625,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,True,"[[3.4e-05, 142.15361079], [0.005287, 116.52272225]]",14,inf,quantum
precond_p=inf,24,-276.0,132.9408317571441,0.0,2,0.006109952926635742,0.004950046539306641,0.0,100011110001111010001010,+---++++---++++-+---+-+-,0,True,"[[2.8e-05, 152.84927086], [0.00495, 132.94083176]]",15,inf,quantum
precond_p=inf,24,-276.0,117.596022022056,0.0,2,0.00648188591003418,0.005262851715087891,0.0,111011010010100101000101,+++-++-+--+-+--+-+---+-+,0,True,"[[2.8e-05, 136.96958161], [0.005263, 117.59602202]]",16,inf,quantum
precond_p=inf,24,-276.0,117.68792494637,0.0,2,0.006016969680786133,0.004843950271606445,0.0,111100001111001100010010,++++----++++--++---+--+-,0,True,"[[2.8e-05, 138.84937541], [0.004844, 117.68792495]]",17,inf,quantum
precond_p=inf,24,-276.0,123.04507007317197,0.0,2,0.005988121032714844,0.004853010177612305,0.0,100011010011010001101011,+---++-+--++-+---++-+-++,0,True,"[[2.8e-05, 148.87751433], [0.004853, 123.04507007]]",18,inf,quantum
