name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps
baseline,20,91.054300353185,91.054300353185,,2,0.3172779083251953,0.1887218952178955,0.0,11100010011101011000,+++---+--+++-+-++---,0,False,"[[0.000165, 109.3548078], [0.005753, 101.73928921], [0.006038, 100.75620308], [0.006327, 93.35214931], [0.037698, 91.82434876], [0.188722, 91.05430035]]",0,quantum,1,
precond_pen=0.000,20,-0.5195217291859819,91.054300353185,0.0,2,0.14555788040161133,0.003077983856201172,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[0.000114, 109.3548078], [0.002542, 101.73928921], [0.002806, 100.75620308], [0.003078, 91.05430035]]",0,quantum,1,
precond_pen=0.200,20,-8.524642033861008,91.054300353185,0.2,2,0.13083982467651367,0.003918886184692383,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[0.00011, 109.3548078], [0.00335, 103.14920619], [0.003545, 101.73928921], [0.003919, 91.05430035]]",0,quantum,1,
precond_pen=0.300,20,-11.190334870928996,91.054300353185,0.3,2,0.07665514945983887,0.07507205009460449,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[0.000101, 109.3548078], [0.003139, 101.93982026], [0.003363, 101.73928921], [0.003738, 95.23248669], [0.004, 93.85441107], [0.031799, 93.4371303], [0.031879, 92.58481756], [0.075072, 91.05430035]]",0,quantum,1,
precond_pen=0.400,20,-7.597413591566002,91.054300353185,0.4,2,0.035067081451416016,0.013245105743408203,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[0.000101, 109.3548078], [0.003179, 101.29913907], [0.003471, 100.75620308], [0.003713, 99.63779971], [0.00395, 93.85441107], [0.013245, 91.05430035]]",0,quantum,1,
precond_pen=0.500,20,-4.343221003894004,91.054300353185,0.5,2,0.0402369499206543,0.013966798782348633,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[0.0001, 109.3548078], [0.00327, 105.34728482], [0.003487, 101.73928921], [0.003843, 94.40220708], [0.013379, 92.58481756], [0.013967, 91.05430035]]",0,quantum,1,
precond_pen=0.600,20,-2.968652954850006,91.054300353185,0.6,2,0.14165997505187988,0.0038220882415771484,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[0.000103, 109.3548078], [0.003556, 105.02164716], [0.003822, 91.05430035]]",0,quantum,1,
precond_pen=0.700,20,-2.3020373545009907,91.054300353185,0.7,2,0.2446300983428955,0.0040149688720703125,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[9.9e-05, 109.3548078], [0.003403, 105.62064961], [0.003619, 101.73928921], [0.003849, 100.92515202], [0.004015, 91.05430035]]",0,quantum,1,
precond_pen=0.800,20,-1.9159846971640047,91.054300353185,0.8,2,0.2965970039367676,0.004080057144165039,0.0,00011101100010100111,---+++-++---+-+--+++,0,False,"[[0.000104, 109.3548078], [0.00388, 107.75888856], [0.00408, 91.05430035]]",0,quantum,1,
precond_pen=1.000,20,-1.4880237501760085,91.054300353185,1.0,2,0.35987091064453125,0.3593008518218994,0.0,11100010011101011000,+++---+--+++-+-++---,0,False,"[[0.000101, 109.3548078], [0.003639, 107.12340152], [0.003832, 91.82434876], [0.354559, 91.05430035], [0.359301, 91.05430035]]",0,quantum,1,
baseline,20,86.87741285523705,86.87741285523705,,2,0.36258792877197266,0.3617880344390869,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,False,"[[0.000104, 99.25133438], [0.002812, 89.49026055], [0.034215, 88.09944822], [0.19585, 87.42019146], [0.218545, 86.87741286], [0.361788, 86.87741286]]",1,quantum,1,
precond_pen=0.000,20,-0.24086705874699987,86.87741285523705,0.0,2,0.13759088516235352,0.0030040740966796875,0.0,00100100101101011101,--+--+--+-++-+-+++-+,0,False,"[[0.000105, 99.25133438], [0.002785, 97.4941054], [0.003004, 86.87741286]]",1,quantum,1,
precond_pen=0.200,20,-8.424003065644007,86.87741285523705,0.2,2,0.12939119338989258,0.004146099090576172,0.0,00100100101101011101,--+--+--+-++-+-+++-+,0,False,"[[0.000102, 99.25133438], [0.003539, 92.59643881], [0.004146, 86.87741286]]",1,quantum,1,
precond_pen=0.300,20,-10.406700481789999,86.87741285523705,0.3,2,0.08801507949829102,0.003365039825439453,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,False,"[[0.000106, 99.25133438], [0.003365, 86.87741286]]",1,quantum,1,
precond_pen=0.400,20,-6.409014684858,86.87741285523705,0.4,2,0.04062080383300781,0.003931999206542969,0.0,00100100101101011101,--+--+--+-++-+-+++-+,0,False,"[[0.000102, 99.25133438], [0.003178, 97.49266548], [0.003419, 98.09394461], [0.003639, 97.4283973], [0.003932, 86.87741286]]",1,quantum,1,
precond_pen=0.500,20,-3.727196938607996,86.87741285523705,0.5,2,0.052596092224121094,0.004105091094970703,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,False,"[[0.0001, 99.25133438], [0.00344, 96.6584087], [0.003784, 95.2824903], [0.004105, 86.87741286]]",1,quantum,1,
precond_pen=0.600,20,-2.629144339015001,86.87741285523705,0.6,2,0.19421792030334473,0.003570079803466797,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,False,"[[0.000105, 99.25133438], [0.00357, 86.87741286]]",1,quantum,1,
precond_pen=0.700,20,-2.0792016709749994,86.87741285523705,0.7,2,0.25567007064819336,0.0037860870361328125,0.0,11011011010010100010,++-++-++-+--+-+---+-,0,False,"[[0.000101, 99.25133438], [0.003786, 86.87741286]]",1,quantum,1,
