name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,12,29.140714249706004,29.140714249706,,2,0.035629987716674805,0.01053309440612793,0.0,010110011100,-+-++--+++--,0,False,"[[0.000174, 40.54893686], [0.004916, 39.67389112], [0.005036, 29.57119286], [0.010533, 29.14071425]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,12,-10.318594658962997,29.609167782342,0.2,2,0.007580995559692383,0.0034160614013671875,0.0,101001101010,+-+--++-+-+-,0,False,"[[0.000139, 40.54893686], [0.003121, 34.65083333], [0.003416, 29.60916778]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,12,-14.079533893189002,29.140714249706,0.3,2,0.0063860416412353516,0.0019519329071044922,0.0,101001100011,+-+--++---++,0,False,"[[0.000119, 40.54893686], [0.00179, 31.85960152], [0.001952, 29.14071425]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,12,-11.404530278523,29.140714249706,0.4,2,0.005908966064453125,0.002235889434814453,0.0,101001100011,+-+--++---++,0,False,"[[0.000185, 40.54893686], [0.002059, 30.0034055], [0.002236, 29.14071425]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,12,-9.312613931423,29.140714249706,0.5,2,0.00592803955078125,0.002508878707885742,0.0,010110011100,-+-++--+++--,0,False,"[[0.000172, 40.54893686], [0.002327, 30.96296871], [0.002509, 29.14071425]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,12,-7.960330333372002,29.140714249706,0.6,2,0.007086038589477539,0.0021729469299316406,0.0,010110011100,-+-++--+++--,0,False,"[[0.000119, 40.54893686], [0.001897, 31.74216062], [0.002087, 30.96296871], [0.002173, 29.14071425]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,12,-7.041795212947001,29.140714249706,0.7,2,0.0067708492279052734,0.0023179054260253906,0.0,101001100011,+-+--++---++,0,False,"[[0.00012, 40.54893686], [0.002137, 30.0034055], [0.002318, 29.14071425]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,12,-6.786827607902004,29.140714249706,0.8,2,0.006852865219116211,0.002315998077392578,0.0,010110011100,-+-++--+++--,0,False,"[[0.000119, 40.54893686], [0.002029, 33.10221741], [0.002225, 30.96296871], [0.002316, 29.14071425]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,12,-2.8518552197049987,29.140714249706,1.0,2,0.016701936721801758,0.0024738311767578125,0.0,010110011100,-+-++--+++--,0,False,"[[0.000121, 40.54893686], [0.002035, 37.19314272], [0.002247, 36.86684962], [0.002372, 30.20781349], [0.002474, 29.14071425]]",0,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
baseline,12,30.928934237627995,30.928934237628017,,2,0.03880596160888672,0.002279043197631836,0.0,111010001001,+++-+---+--+,0,False,"[[0.000125, 38.00991951], [0.001821, 36.19647818], [0.002106, 35.58160603], [0.002279, 30.92893424]]",1,quantum,3,,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
