seed,layers,sweeps,preconditioner_family,name,penalty,presolve,event_idx,time_sec,orig_obj,running_best_orig_obj
0,1,,quantum,baseline,,True,0,0.000176,216.86669539,216.86669539
0,1,,quantum,baseline,,True,1,0.009697,209.50001618,209.50001618
0,1,,quantum,baseline,,True,2,0.011187,208.20871177,208.20871177
0,1,,quantum,baseline,,True,3,0.011618,202.70027902,202.70027902
0,1,,quantum,baseline,,True,4,0.012253,176.91274938,176.91274938
0,1,,quantum,precond_pen=0.200,0.2,True,0,0.000119,216.86669539,216.86669539
0,1,,quantum,precond_pen=0.200,0.2,True,1,0.007333,209.92844421,209.92844421
0,1,,quantum,precond_pen=0.200,0.2,True,2,0.007796,208.20871177,208.20871177
0,1,,quantum,precond_pen=0.200,0.2,True,3,0.008579,176.91274938,176.91274938
0,1,,quantum,precond_pen=0.300,0.3,True,0,0.000112,216.86669539,216.86669539
0,1,,quantum,precond_pen=0.300,0.3,True,1,0.007325,208.34138921,208.34138921
0,1,,quantum,precond_pen=0.300,0.3,True,2,0.007831,206.65136709,206.65136709
0,1,,quantum,precond_pen=0.300,0.3,True,3,0.008172,206.17140101,206.17140101
0,1,,quantum,precond_pen=0.300,0.3,True,4,0.008761,177.54280956,177.54280956
0,1,,quantum,precond_pen=0.400,0.4,True,0,0.000111,216.86669539,216.86669539
0,1,,quantum,precond_pen=0.400,0.4,True,1,0.00737,206.67001952,206.67001952
0,1,,quantum,precond_pen=0.400,0.4,True,2,0.008276,207.50488835,206.67001952
0,1,,quantum,precond_pen=0.400,0.4,True,3,0.009026,177.07575315,177.07575315
0,1,,quantum,precond_pen=0.500,0.5,True,0,0.000112,216.86669539,216.86669539
0,1,,quantum,precond_pen=0.500,0.5,True,1,0.007608,200.74872369,200.74872369
0,1,,quantum,precond_pen=0.500,0.5,True,2,0.008692,199.58469573,199.58469573
0,1,,quantum,precond_pen=0.500,0.5,True,3,0.009315,176.91274938,176.91274938
0,1,,quantum,precond_pen=0.500,0.5,True,4,0.299496,177.07575315,176.91274938
0,1,,quantum,precond_pen=0.500,0.5,True,5,0.321821,177.07575315,176.91274938
0,1,,quantum,precond_pen=0.700,0.7,True,0,0.000115,216.86669539,216.86669539
0,1,,quantum,precond_pen=0.700,0.7,True,1,0.007967,203.58126883,203.58126883
0,1,,quantum,precond_pen=0.700,0.7,True,2,0.008736,204.15775753,203.58126883
0,1,,quantum,precond_pen=0.700,0.7,True,3,0.009201,177.07575315,177.07575315
0,1,,quantum,precond_pen=0.800,0.8,True,0,0.000115,216.86669539,216.86669539
0,1,,quantum,precond_pen=0.800,0.8,True,1,0.008093,208.9827142,208.9827142
0,1,,quantum,precond_pen=0.800,0.8,True,2,0.008499,176.91274938,176.91274938
0,1,,quantum,precond_pen=1.000,1.0,True,0,0.000116,216.86669539,216.86669539
0,1,,quantum,precond_pen=1.000,1.0,True,1,0.00771,210.36473383,210.36473383
0,1,,quantum,precond_pen=1.000,1.0,True,2,0.008193,176.91274938,176.91274938
1,1,,quantum,baseline,,True,0,0.000118,189.51579027,189.51579027
1,1,,quantum,baseline,,True,1,0.00636,188.53795766,188.53795766
1,1,,quantum,baseline,,True,2,0.00676,165.80522431,165.80522431
1,1,,quantum,baseline,,True,3,0.1087,165.52263042,165.52263042
1,1,,quantum,baseline,,True,4,2.619313,164.80784601,164.80784601
1,1,,quantum,baseline,,True,5,4.081827,164.34075451,164.34075451
1,1,,quantum,baseline,,True,6,4.164104,164.34075451,164.34075451
1,1,,quantum,precond_pen=0.200,0.2,True,0,0.000118,189.51579027,189.51579027
1,1,,quantum,precond_pen=0.200,0.2,True,1,0.007606,180.03414966,180.03414966
1,1,,quantum,precond_pen=0.200,0.2,True,2,0.008876,164.80784601,164.80784601
1,1,,quantum,precond_pen=0.200,0.2,True,3,0.449609,165.16005203,164.80784601
1,1,,quantum,precond_pen=0.200,0.2,True,4,0.449731,164.95918572,164.80784601
1,1,,quantum,precond_pen=0.300,0.3,True,0,0.000113,189.51579027,189.51579027
1,1,,quantum,precond_pen=0.300,0.3,True,1,0.007072,185.48012452,185.48012452
1,1,,quantum,precond_pen=0.300,0.3,True,2,0.007514,184.05686728,184.05686728
1,1,,quantum,precond_pen=0.300,0.3,True,3,0.007843,185.09018839,184.05686728
1,1,,quantum,precond_pen=0.300,0.3,True,4,0.008446,165.77754011,165.77754011
1,1,,quantum,precond_pen=0.300,0.3,True,5,0.035095,164.80784601,164.80784601
1,1,,quantum,precond_pen=0.400,0.4,True,0,0.000113,189.51579027,189.51579027
1,1,,quantum,precond_pen=0.400,0.4,True,1,0.007349,172.23170175,172.23170175
1,1,,quantum,precond_pen=0.400,0.4,True,2,0.008525,165.77754011,165.77754011
1,1,,quantum,precond_pen=0.400,0.4,True,3,0.034109,164.95918572,164.95918572
1,1,,quantum,precond_pen=0.400,0.4,True,4,0.034263,164.80784601,164.80784601
1,1,,quantum,precond_pen=0.500,0.5,True,0,0.000114,189.51579027,189.51579027
1,1,,quantum,precond_pen=0.500,0.5,True,1,0.007309,188.77091187,188.77091187
1,1,,quantum,precond_pen=0.500,0.5,True,2,0.007806,165.77754011,165.77754011
1,1,,quantum,precond_pen=0.500,0.5,True,3,0.035974,164.80784601,164.80784601
1,1,,quantum,precond_pen=0.700,0.7,True,0,0.000114,189.51579027,189.51579027
1,1,,quantum,precond_pen=0.700,0.7,True,1,0.008187,184.75020435,184.75020435
1,1,,quantum,precond_pen=0.700,0.7,True,2,0.00863,166.60795418,166.60795418
1,1,,quantum,precond_pen=0.700,0.7,True,3,0.033235,165.77754011,165.77754011
1,1,,quantum,precond_pen=0.700,0.7,True,4,1.353921,165.16005203,165.16005203
1,1,,quantum,precond_pen=0.700,0.7,True,5,1.466528,164.95918572,164.95918572
1,1,,quantum,precond_pen=0.700,0.7,True,6,1.558796,164.34075451,164.34075451
1,1,,quantum,precond_pen=0.700,0.7,True,7,2.423895,164.34075451,164.34075451
1,1,,quantum,precond_pen=0.800,0.8,True,0,0.000117,189.51579027,189.51579027
1,1,,quantum,precond_pen=0.800,0.8,True,1,0.008183,189.54212498,189.51579027
1,1,,quantum,precond_pen=0.800,0.8,True,2,0.008579,166.60795418,166.60795418
1,1,,quantum,precond_pen=0.800,0.8,True,3,0.029002,165.02502681,165.02502681
1,1,,quantum,precond_pen=0.800,0.8,True,4,1.537038,164.95918572,164.95918572
1,1,,quantum,precond_pen=0.800,0.8,True,5,2.288134,164.80784601,164.80784601
1,1,,quantum,precond_pen=0.800,0.8,True,6,2.499589,164.34075451,164.34075451
1,1,,quantum,precond_pen=1.000,1.0,True,0,0.000118,189.51579027,189.51579027
1,1,,quantum,precond_pen=1.000,1.0,True,1,0.007984,189.42894348,189.42894348
1,1,,quantum,precond_pen=1.000,1.0,True,2,0.008499,164.95918572,164.95918572
1,1,,quantum,precond_pen=1.000,1.0,True,3,1.842831,164.80784601,164.80784601
1,1,,quantum,precond_pen=1.000,1.0,True,4,2.585255,164.34075451,164.34075451
2,1,,quantum,baseline,,True,0,0.000118,184.10834611,184.10834611
2,1,,quantum,baseline,,True,1,0.006718,171.96795728,171.96795728
2,1,,quantum,baseline,,True,2,0.474409,171.37074414,171.37074414
2,1,,quantum,baseline,,True,3,0.527584,167.09271777,167.09271777
2,1,,quantum,baseline,,True,4,0.556743,165.84205169,165.84205169
2,1,,quantum,baseline,,True,5,0.715788,165.7982707,165.7982707
2,1,,quantum,precond_pen=0.200,0.2,True,0,0.000118,184.10834611,184.10834611
2,1,,quantum,precond_pen=0.200,0.2,True,1,0.00838,165.84205169,165.84205169
2,1,,quantum,precond_pen=0.300,0.3,True,0,0.000122,184.10834611,184.10834611
2,1,,quantum,precond_pen=0.300,0.3,True,1,0.007311,179.54183181,179.54183181
2,1,,quantum,precond_pen=0.300,0.3,True,2,0.007899,165.84205169,165.84205169
2,1,,quantum,precond_pen=0.400,0.4,True,0,0.00012,184.10834611,184.10834611
2,1,,quantum,precond_pen=0.400,0.4,True,1,0.00742,182.24633362,182.24633362
2,1,,quantum,precond_pen=0.400,0.4,True,2,0.007917,180.6600011,180.6600011
2,1,,quantum,precond_pen=0.400,0.4,True,3,0.008535,169.51254466,169.51254466
2,1,,quantum,precond_pen=0.400,0.4,True,4,0.03597,167.94246955,167.94246955
2,1,,quantum,precond_pen=0.400,0.4,True,5,0.036249,165.84205169,165.84205169
2,1,,quantum,precond_pen=0.500,0.5,True,0,0.000112,184.10834611,184.10834611
2,1,,quantum,precond_pen=0.500,0.5,True,1,0.007215,180.59489355,180.59489355
2,1,,quantum,precond_pen=0.500,0.5,True,2,0.00788,179.92423851,179.92423851
2,1,,quantum,precond_pen=0.500,0.5,True,3,0.008223,178.99555805,178.99555805
2,1,,quantum,precond_pen=0.500,0.5,True,4,0.008745,167.42468829,167.42468829
2,1,,quantum,precond_pen=0.500,0.5,True,5,0.035896,165.84205169,165.84205169
2,1,,quantum,precond_pen=0.700,0.7,True,0,0.000114,184.10834611,184.10834611
2,1,,quantum,precond_pen=0.700,0.7,True,1,0.008331,182.79224742,182.79224742
2,1,,quantum,precond_pen=0.700,0.7,True,2,0.008705,169.29027616,169.29027616
