name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,mip_gap,x_bits,z_bits,sum_z,seed,layers,data_root
precond_pen=0.300,28,-14.893348867547992,165.84205169187703,0.3,2,0.2454090118408203,7.278002549462787e-05,1010110000111001010001111001,+-+-++----+++--+-+---++++--+,0,2,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.356233611325003,165.84205169187703,0.4,2,0.3171100616455078,0.0,0101001111000110101110000110,-+-+--++++---++-+-+++----++-,0,2,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,169.85007589582415,169.85007589582403,,2,22.071041107177734,0.0,0110110010101100000011010111,-++-++--+-+-++------++-+-+++,0,3,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-14.62029309125898,170.16100371295607,0.2,2,0.5363810062408447,0.0,1001001101010011111100001100,+--+--++-+-+--++++++----++--,0,3,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-16.436388921857997,169.8719339959821,0.3,2,0.39614391326904297,0.0,1001001101010011111100001001,+--+--++-+-+--++++++----+--+,0,3,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.891070205526999,169.8719339959821,0.4,2,0.29959702491760254,0.0,1001001101010011111100001001,+--+--++-+-+--++++++----+--+,0,3,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,185.70475249517395,185.70475249517403,,2,22.275261878967285,0.0,0110100010100111110101000101,-++-+---+-+--+++++-+-+---+-+,0,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-11.44749656350098,185.70475249517403,0.2,2,1.4963059425354004,0.0,0110100010100111110101000101,-++-+---+-+--+++++-+-+---+-+,0,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-14.889914145453002,186.34332473315214,0.3,2,0.42268896102905273,0.0,1111010110010101001010100001,++++-+-++--+-+-+--+-+-+----+,0,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-9.403283801959997,185.70475249517403,0.4,2,0.4689509868621826,0.0,1001011101011000001010111010,+--+-+++-+-++-----+-+-+++-+-,0,4,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,163.0441184787851,163.0441184787851,,2,25.234105110168457,0.0,1000001110101111010001110100,+-----+++-+-++++-+---+++-+--,0,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-13.04671541353798,163.0441184787851,0.2,2,0.7172970771789551,0.0,0111110001010000101110001011,-+++++---+-+----+-+++---+-++,0,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-13.758741188390992,163.0441184787851,0.3,2,0.41557788848876953,0.0,1000001110101111010001110100,+-----+++-+-++++-+---+++-+--,0,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-7.6656189046379914,163.0441184787851,0.4,2,0.4898397922515869,0.0,1000001110101111010001110100,+-----+++-+-++++-+---+++-+--,0,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,171.28420630724403,171.2842063072439,,2,16.392642974853516,0.0,1010011001001111001101001100,+-+--++--+--++++--++-+--++--,0,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-14.74600161264097,171.2842063072439,0.2,2,0.585486888885498,0.0,0101100110110000110010110011,-+-++--++-++----++--+-++--++,0,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-17.319967356559,171.2842063072439,0.3,2,0.33519816398620605,0.0,0101100110110000110010110011,-+-++--++-++----++--+-++--++,0,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-10.135980978345996,171.2842063072439,0.4,2,0.353132963180542,0.0,1010011001001111001101001100,+-+--++--+--++++--++-+--++--,0,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,167.76067416360615,167.76067416360587,,2,22.711232900619507,0.0,1111000111010000011110010001,++++---+++-+-----++++--+---+,0,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-13.02684511355296,167.76067416360587,0.2,2,0.5265569686889648,0.0,1111000111010000011110010001,++++---+++-+-----++++--+---+,0,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-14.873614351005996,167.76067416360587,0.3,2,0.23341917991638184,0.0,0000111000101111100001101110,----+++---+-+++++----++-+++-,0,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.58947536061399,167.76067416360587,0.4,2,0.37668704986572266,0.0,0000111000101111100001101110,----+++---+-+++++----++-+++-,0,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,162.44650091943208,162.44650091943177,,2,17.219253063201904,0.0,1111110000100101100111000001,++++++----+--+-++--+++-----+,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-15.434462552945,163.35473011085386,0.2,2,0.4251840114593506,0.0,1111110000101001100111000001,++++++----+-+--++--+++-----+,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-16.118164805266993,162.44650091943177,0.3,2,0.1986069679260254,0.0,0000001111011010011000111110,------++++-++-+--++---+++++-,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.571989429622002,162.44650091943177,0.4,2,0.310654878616333,0.0,1111110000100101100111000001,++++++----+--+-++--+++-----+,0,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,173.9136263427929,173.91362634279312,,2,26.89600896835327,0.0,0010010011111110000001010111,--+--+--+++++++------+-+-+++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-12.335443272241971,173.91362634279312,0.2,2,0.981266975402832,0.0,1101101100000001111110101000,++-++-++-------++++++-+-+---,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-13.818450379513,173.91362634279312,0.3,2,0.39420485496520996,0.0,0010010011111110000001010111,--+--+--+++++++------+-+-+++,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.072833657267003,173.91362634279312,0.4,2,0.48948097229003906,0.0,1101101100000001111110101000,++-++-++-------++++++-+-+---,0,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,167.41336223744622,167.41336223744608,,2,21.934125900268555,0.0,1000111011100011000010111100,+---+++-+++---++----+-++++--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-14.217533240007018,167.4387554099561,0.2,2,0.5685560703277588,0.0,1000111011100011001010101100,+---+++-+++---++--+-+-+-++--,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-15.689680551146996,167.41336223744608,0.3,2,0.39526891708374023,0.0,0111000100011100111101000011,-+++---+---+++--++++-+----++,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.719284246188003,167.41336223744608,0.4,2,0.47588491439819336,0.0,0111000100011100111101000011,-+++---+---+++--++++-+----++,0,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,154.56207709474037,154.56207709473995,,2,22.33243489265442,0.0,1001000011101101111010110000,+--+----+++-++-++++-+-++----,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-13.996574391853992,154.56207709473995,0.2,2,0.4742469787597656,0.0,1001000011101101111010110000,+--+----+++-++-++++-+-++----,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-13.804364299461994,154.56207709473995,0.3,2,0.2473738193511963,0.0,1001000011101101111010110000,+--+----+++-++-++++-+-++----,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-7.5364670678710155,154.56207709473995,0.4,2,0.3140890598297119,9.068604239607838e-05,0110111100010010000101001111,-++-++++---+--+----+-+--++++,0,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,171.55721592534016,171.55721592534016,,2,30.73903489112854,0.0,0001000011010110111110010011,---+----++-+-++-+++++--+--++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-12.521140593293982,171.55721592534016,0.2,2,0.932542085647583,0.0,0001000011010110111110010011,---+----++-+-++-+++++--+--++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-15.031610650844012,171.55721592534016,0.3,2,0.23688912391662598,7.088498080839389e-05,1110111100101001000001101100,+++-++++--+-+--+-----++-++--,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-9.226520222613999,171.55721592534016,0.4,2,0.3193960189819336,0.0,0001000011010110111110010011,---+----++-+-++-+++++--+--++,0,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,165.52632658703897,165.5263265870391,,2,16.169981002807617,0.0,1101001010110000010110101110,++-+--+-+-++-----+-++-+-+++-,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-17.045748623168997,165.5263265870391,0.2,2,0.392474889755249,0.0,0010110101001111101001010001,--+-++-+-+--+++++-+--+-+---+,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-18.389429424870997,165.5263265870391,0.3,2,0.330035924911499,4.315718062831617e-05,0010110101001111101001010001,--+-++-+-+--+++++-+--+-+---+,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-9.842117730729989,165.5263265870391,0.4,2,0.23955082893371582,0.0,0010110101001111101001010001,--+-++-+-+--+++++-+--+-+---+,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,169.94244263236607,169.94244263236587,,2,29.664008855819702,0.0,0000110010100011110110011011,----++--+-+---++++-++--++-++,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-12.78567955446501,169.94244263236587,0.2,2,0.8567140102386475,0.0,0000110010100011110110011011,----++--+-+---++++-++--++-++,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-14.038740733081998,169.94244263236587,0.3,2,0.39499902725219727,0.0,0000110010100011110110011011,----++--+-+---++++-++--++-++,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.004913768416007,169.94244263236587,0.4,2,0.5393810272216797,0.0,0000110010100011110110011011,----++--+-+---++++-++--++-++,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,176.3499141776072,176.3499141776068,,2,31.005462884902954,0.0,0011011100010001011110011001,--++-+++---+---+-++++--++--+,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-11.613966717769985,176.78884552522496,0.2,2,2.1408441066741943,0.0,0011011100010001011110010101,--++-+++---+---+-++++--+-+-+,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-14.186199288086005,177.084216670759,0.3,2,0.37255406379699707,8.156713040909808e-05,1010011110011100100110010100,+-+--++++--+++--+--++--+-+--,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.059874578005,177.084216670759,0.4,2,0.6832377910614014,0.0,0101100001100011011001101011,-+-++----++---++-++--++-+-++,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,169.04097631270196,169.04097631270193,,2,15.611546039581299,0.0,0011011001001101000000111111,--++-++--+--++-+------++++++,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-12.247338393352003,169.04097631270193,0.2,2,0.9419140815734863,0.0,1100100110110010111111000000,++--+--++-++--+-++++++------,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-14.017907258930004,169.04097631270193,0.3,2,0.29493117332458496,0.0,0011011001001101000000111111,--++-++--+--++-+------++++++,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.19038145359801,169.04097631270193,0.4,2,0.2651338577270508,0.0,1100100110110010111111000000,++--+--++-++--+-++++++------,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,159.9183106165251,159.91831061652513,,2,24.684046983718872,0.0,0011011000000111110101101010,--++-++------+++++-+-++-+-+-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-15.035936599520003,159.91831061652513,0.2,2,0.44295597076416016,0.0,0011011000000111110101101010,--++-++------+++++-+-++-+-+-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-15.621333985949992,159.91831061652513,0.3,2,0.24228501319885254,0.0,0011011000000111110101101010,--++-++------+++++-+-++-+-+-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-7.979642860202004,159.91831061652513,0.4,2,0.42836499214172363,0.0,0011011000000111110101101010,--++-++------+++++-+-++-+-+-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,169.5975957893471,169.59759578934697,,2,26.038548946380615,0.0,1110001010101011011101000010,+++---+-+-+-+-++-+++-+----+-,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-11.185992531400988,169.59759578934697,0.2,2,0.8369770050048828,0.0,1110001010101011011101000010,+++---+-+-+-+-++-+++-+----+-,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-12.655071259412995,169.59759578934697,0.3,2,0.3913390636444092,0.0,0001110101010100100010111101,---+++-+-+-+-+--+---+-++++-+,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-7.528594864169005,169.59759578934697,0.4,2,0.6519370079040527,0.0,1110001010101011011101000010,+++---+-+-+-+-++-+++-+----+-,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,165.55548495012894,165.55548495012914,,2,19.29458212852478,0.0,0011111000000001110011110101,--+++++--------+++--++++-+-+,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-14.155255512578002,165.55548495012914,0.2,2,0.6011230945587158,0.0,0011111000000001110011110101,--+++++--------+++--++++-+-+,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-15.454988616513994,165.55548495012914,0.3,2,0.3518681526184082,0.0,0011111000000001110011110101,--+++++--------+++--++++-+-+,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.55417586542302,165.55548495012914,0.4,2,0.4313490390777588,0.0,0011111000000001110011110101,--+++++--------+++--++++-+-+,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,163.97192166516905,163.97192166516888,,2,21.517894983291626,0.0,1110000001111110011000010110,+++------++++++--++----+-++-,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-12.163896052468012,164.1360755810248,0.2,2,0.8356430530548096,0.0,0001011111000001100111101001,---+-+++++-----++--++++-+--+,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-13.140767254375007,164.1360755810248,0.3,2,0.4497389793395996,0.0,1110100000111110011000010110,+++-+-----+++++--++----+-++-,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-7.273925249173015,163.97192166516888,0.4,2,0.8885462284088135,0.0,1110000001111110011000010110,+++------++++++--++----+-++-,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,164.89426128460195,164.89426128460173,,2,21.608821153640747,0.0,1010111000011001100100111001,+-+-+++----++--++--+--+++--+,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-13.53813681778098,165.02310616348382,0.2,2,0.4997079372406006,0.0,0101000011100110011011100110,-+-+----+++--++--++-+++--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-14.548845959839003,165.02310616348382,0.3,2,0.345703125,0.0,0101000011100110011011100110,-+-+----+++--++--++-+++--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.08463607938199,165.02310616348382,0.4,2,0.41853904724121094,0.0,0101000011100110011011100110,-+-+----+++--++--++-+++--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,164.29344316580202,164.29344316580205,,2,52.74625301361084,0.0,1101100111110001000010100101,++-++--+++++---+----+-+--+-+,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-12.047341359780983,164.66565321971188,0.2,2,0.6471719741821289,0.0,1001100111111001100010100100,+--++--++++++--++---+-+--+--,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-13.035021351909002,164.66565321971188,0.3,2,0.41995692253112793,0.0,0110011000000110011101011011,-++--++------++--+++-+-++-++,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-7.209013937266008,164.29344316580205,0.4,2,0.7126679420471191,0.0,0010011000001110111101011010,--+--++-----+++-++++-+-++-+-,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,173.86364117281119,173.863641172811,,2,24.873789072036743,0.0,0010100010111110110111100000,--+-+---+-+++++-++-++++-----,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-16.444999703642008,173.863641172811,0.2,2,0.5808241367340088,0.0,0010100010111110110111100000,--+-+---+-+++++-++-++++-----,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-19.868616590462008,173.863641172811,0.3,2,0.2452259063720703,0.0,1101011101000001001000011111,++-+-+++-+-----+--+----+++++,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-11.294119467173003,173.863641172811,0.4,2,0.22312521934509277,0.0,1101011101000001001000011111,++-+-+++-+-----+--+----+++++,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,161.80027797472005,161.8002779747203,,2,18.139766931533813,0.0,0101110111000110001101101000,-+-+++-+++---++---++-++-+---,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-15.248146100612992,161.8002779747203,0.2,2,0.4843258857727051,0.0,1010001000111001110010010111,+-+---+---+++--+++--+--+-+++,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-16.059606937479995,161.8002779747203,0.3,2,0.27176403999328613,4.72452179921751e-05,0101110111000110001101101000,-+-+++-+++---++---++-++-+---,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.674686476536,161.8002779747203,0.4,2,0.26976895332336426,0.0,1010001000111001110010010111,+-+---+---+++--+++--+--+-+++,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,174.06175570802083,174.06175570802083,,2,24.13632893562317,0.0,1101000010011110101001010110,++-+----+--++++-+-+--+-+-++-,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-13.231098578868,174.06175570802083,0.2,2,1.008246898651123,0.0,1101000010011110101001010110,++-+----+--++++-+-+--+-+-++-,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-15.509261821581003,174.06175570802083,0.3,2,0.2692291736602783,0.0,1101000010011110101001010110,++-+----+--++++-+-+--+-+-++-,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-9.073204414415017,174.06175570802083,0.4,2,0.38324403762817383,0.0,1101000010011110101001010110,++-+----+--++++-+-+--+-+-++-,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,176.07267351005612,176.0726735100558,,2,37.79060912132263,0.0,0010110110101101011100010010,--+-++-++-+-++-+-+++---+--+-,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-11.340320170776998,177.66415049873186,0.2,2,2.128649950027466,0.0,0011110110010101110110100000,--++++-++--+-+-+++-++-+-----,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-13.721534683134001,176.0726735100558,0.3,2,0.5133118629455566,0.0,1101001001010010100011101101,++-+--+--+-+--+-+---+++-++-+,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-8.270064511718003,176.0726735100558,0.4,2,0.612786054611206,0.0,0010110110101101011100010010,--+-++-++-+-++-+-+++---+--+-,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,177.85045641016814,177.85045641016782,,2,32.32544302940369,0.0,1110111100001010100101100001,+++-++++----+-+-+--+-++----+,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-13.087526459707028,177.89053851007006,0.2,2,1.3740601539611816,0.0,1000000010101011110100101111,+-------+-+-+-++++-+--+-++++,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-16.456422895402003,177.89053851007006,0.3,2,0.2628769874572754,0.0,0111111101010100001011010000,-+++++++-+-+-+----+-++-+----,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-9.995882744811007,177.89053851007006,0.4,2,0.3460719585418701,0.0,1000000010101011110100101111,+-------+-+-+-++++-+--+-++++,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,187.1371085874458,187.13710858744588,,2,35.558279037475586,0.0,1011010101101111000100010001,+-++-+-+-++-++++---+---+---+,0,28,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,28,-11.57120209663897,187.23229070328824,0.2,2,2.668423891067505,0.0,0111001000010110010010101111,-+++--+----+-++--+--+-+-++++,0,28,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,28,-15.352504020418998,187.23229070328824,0.3,2,0.41234397888183594,0.0,1000110111101001101101010000,+---++-++++-+--++-++-+-+----,0,28,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,28,-10.314680260740001,187.23229070328824,0.4,2,0.4304349422454834,0.0,0111001000010110010010101111,-+++--+----+-++--+--+-+-++++,0,28,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,28,168.6271222670059,168.6271222670061,,2,26.37925386428833,0.0,1001001000011101101011110010,+--+--+----+++-++-+-++++--+-,0,29,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
