name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,preconditioner_family,layers,sweeps,data_root
baseline,24,130.1153685081999,130.11536850820013,,2,4.171229839324951,0.010181903839111328,0.0,111001011110010101000001,+++--+-++++--+-+-+-----+,0,True,"[[5.4e-05, 151.31257109], [0.010182, 130.11536851]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,24,12.0,151.31257108623217,0.0,2,0.1710188388824463,0.00010204315185546875,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[0.000102, 151.31257109]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,24,12.0,151.31257108623217,0.2,2,0.15135884284973145,4.792213439941406e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[4.8e-05, 151.31257109]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.400,24,12.0,151.31257108623217,0.4,2,0.10904097557067871,4.291534423828125e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[4.3e-05, 151.31257109]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.600,24,12.0,151.31257108623217,0.6,2,0.21335983276367188,5.888938903808594e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[5.9e-05, 151.31257109]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.800,24,12.0,151.31257108623217,0.8,2,0.09928202629089355,7.200241088867188e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[7.2e-05, 151.31257109]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=1.000,24,12.0,151.31257108623217,1.0,2,0.10640096664428711,4.100799560546875e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[4.1e-05, 151.31257109]]",0,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
baseline,24,121.02014177323395,121.0201417732341,,2,4.789624929428101,0.010952949523925781,0.0,111011010101000000011101,+++-++-+-+-+-------+++-+,0,True,"[[4.6e-05, 151.85993202], [0.010028, 148.32766763], [0.010953, 121.02014177]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.000,24,12.0,151.8599320159979,0.0,2,0.1725471019744873,5.698204040527344e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[5.7e-05, 151.85993202]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
precond_pen=0.200,24,12.0,151.8599320159979,0.2,2,0.13849902153015137,4.792213439941406e-05,0.0,111111111111000000000000,++++++++++++------------,0,True,"[[4.8e-05, 151.85993202]]",1,classical,,10000,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality_new/complete_random
