name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family,data_root
precond_p=inf,12,-66.0,29.140714249706,0.0,2,0.03081798553466797,0.029632091522216797,0.0,101001100011,+-+--++---++,0,False,"[[0.004218, 40.54893686], [0.029632, 29.14071425]]",0,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,30.928934237628017,0.0,2,0.0017418861389160156,0.0012619495391845703,0.0,111010001001,+++-+---+--+,0,False,"[[2.5e-05, 38.00991951], [0.001262, 30.92893424]]",1,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,28.302801267891013,0.0,2,0.0014750957489013672,0.001129150390625,0.0,100101100011,+--+-++---++,0,False,"[[2.5e-05, 35.73407755], [0.001129, 28.30280127]]",2,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,29.554639591987986,0.0,2,0.0014591217041015625,0.0010669231414794922,0.0,101100010101,+-++---+-+-+,0,False,"[[2.4e-05, 38.4387221], [0.001067, 29.55463959]]",3,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,34.902281828326,0.0,2,0.0014910697937011719,0.0010819435119628906,0.0,101101100100,+-++-++--+--,0,False,"[[2.4e-05, 40.7866441], [0.001082, 34.90228183]]",4,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,30.539114130174987,0.0,2,0.0015130043029785156,0.0011169910430908203,0.0,101101010010,+-++-+-+--+-,0,False,"[[2.4e-05, 34.59643996], [0.001117, 30.53911413]]",5,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,25.580235330526,0.0,2,0.0013759136199951172,0.001065969467163086,0.0,111001100100,+++--++--+--,0,False,"[[2.5e-05, 35.12901033], [0.001066, 25.58023533]]",6,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,29.332586888909006,0.0,2,0.0013730525970458984,0.0010581016540527344,0.0,101100001101,+-++----++-+,0,False,"[[2.5e-05, 36.79484156], [0.001058, 29.33258689]]",7,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,25.85393075671699,0.0,2,0.0013260841369628906,0.0010180473327636719,0.0,101011010010,+-+-++-+--+-,0,False,"[[2.4e-05, 31.13465251], [0.001018, 25.85393076]]",8,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,31.316943733904,0.0,2,0.0012619495391845703,0.001004934310913086,0.0,100110011001,+--++--++--+,0,False,"[[2.4e-05, 38.41269099], [0.001005, 31.31694373]]",9,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,32.22902889564102,0.0,2,0.0013878345489501953,0.0010929107666015625,0.0,110100101010,++-+--+-+-+-,0,False,"[[2.5e-05, 35.10711965], [0.001093, 32.2290289]]",10,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,26.105507386333997,0.0,2,0.0013070106506347656,0.0010180473327636719,0.0,101011100010,+-+-+++---+-,0,False,"[[2.4e-05, 35.27436465], [0.001018, 26.10550739]]",11,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,31.635405535752007,0.0,2,0.001277923583984375,0.001001119613647461,0.0,101000011110,+-+----++++-,0,False,"[[2.4e-05, 37.96465164], [0.001001, 31.63540554]]",12,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,31.619695469424986,0.0,2,0.0014100074768066406,0.0010831356048583984,0.0,111010010100,+++-+--+-+--,0,False,"[[2.5e-05, 41.31318214], [0.001083, 31.61969547]]",13,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,33.334908740822,0.0,2,0.0013010501861572266,0.001013040542602539,0.0,100001011011,+----+-++-++,0,False,"[[2.5e-05, 39.35561032], [0.001013, 33.33490874]]",14,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,31.513071873568993,0.0,2,0.0014472007751464844,0.0010631084442138672,0.0,101101000011,+-++-+----++,0,False,"[[2.4e-05, 35.53379112], [0.001063, 31.51307187]]",15,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,32.15421790943102,0.0,2,0.0013279914855957031,0.001035928726196289,0.0,111001011000,+++--+-++---,0,False,"[[2.5e-05, 39.44823873], [0.001036, 32.15421791]]",16,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,26.410639035950012,0.0,2,0.0012772083282470703,0.001007080078125,0.0,111010011000,+++-+--++---,0,False,"[[2.4e-05, 31.80353807], [0.001007, 26.41063904]]",17,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,29.462082536477006,0.0,2,0.0014650821685791016,0.001093149185180664,0.0,111011100000,+++-+++-----,0,False,"[[2.5e-05, 30.71988525], [0.001093, 29.46208254]]",18,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,28.485257828657012,0.0,2,0.0012600421905517578,0.0009930133819580078,0.0,111000110100,+++---++-+--,0,False,"[[2.4e-05, 38.34315014], [0.000993, 28.48525783]]",19,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,24.940013813704,0.0,2,0.0012898445129394531,0.0010199546813964844,0.0,100011001101,+---++--++-+,0,False,"[[2.4e-05, 34.51707049], [0.00102, 24.94001381]]",20,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,28.297260951523988,0.0,2,0.0013430118560791016,0.0010528564453125,0.0,110101110000,++-+-+++----,0,False,"[[2.4e-05, 33.82111204], [0.001053, 28.29726095]]",21,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,31.46318969085599,0.0,2,0.0012810230255126953,0.0009839534759521484,0.0,101001101001,+-+--++-+--+,0,False,"[[2.5e-05, 41.86415609], [0.000984, 31.46318969]]",22,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,29.26731282966503,0.0,2,0.0014050006866455078,0.0010647773742675781,0.0,110000101110,++----+-+++-,0,False,"[[2.5e-05, 36.99680484], [0.001065, 29.26731283]]",23,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,27.366012779499005,0.0,2,0.0012960433959960938,0.0010099411010742188,0.0,100010100111,+---+-+--+++,0,False,"[[2.4e-05, 33.17009917], [0.00101, 27.36601278]]",24,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,23.839154354381986,0.0,2,0.0012679100036621094,0.0010018348693847656,0.0,100101110001,+--+-+++---+,0,False,"[[2.5e-05, 32.71139697], [0.001002, 23.83915435]]",25,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,31.39961392960398,0.0,2,0.0013990402221679688,0.0010819435119628906,0.0,101011100001,+-+-+++----+,0,False,"[[2.4e-05, 34.46082601], [0.001082, 31.39961393]]",26,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,29.389637890219994,0.0,2,0.001271963119506836,0.0010058879852294922,0.0,101101100010,+-++-++---+-,0,False,"[[2.4e-05, 36.55661516], [0.001006, 29.38963789]]",27,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,35.52691409408501,0.0,2,0.0013489723205566406,0.0010619163513183594,0.0,111101010000,++++-+-+----,0,False,"[[2.5e-05, 38.22595012], [0.001062, 35.52691409]]",28,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,26.920281323427005,0.0,2,0.0012919902801513672,0.0010042190551757812,0.0,101001011100,+-+--+-+++--,0,False,"[[2.4e-05, 35.42782907], [0.001004, 26.92028132]]",29,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,29.552613782493996,0.0,2,0.0012750625610351562,0.0010039806365966797,0.0,111100101000,++++--+-+---,0,False,"[[2.4e-05, 36.61229461], [0.001004, 29.55261378]]",30,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,31.03572184738199,0.0,2,0.001361846923828125,0.0010459423065185547,0.0,100111001100,+--+++--++--,0,False,"[[2.5e-05, 33.02833402], [0.001046, 31.03572185]]",31,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,31.987884660914986,0.0,2,0.001268148422241211,0.0010030269622802734,0.0,110010100101,++--+-+--+-+,0,False,"[[2.4e-05, 38.83721329], [0.001003, 31.98788466]]",32,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,30.32313426902201,0.0,2,0.0012819766998291016,0.001004934310913086,0.0,101011101000,+-+-+++-+---,0,False,"[[2.4e-05, 35.88538343], [0.001005, 30.32313427]]",33,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,30.38462525185301,0.0,2,0.0013289451599121094,0.0010559558868408203,0.0,101000011101,+-+----+++-+,0,False,"[[3.1e-05, 39.1354961], [0.001056, 30.38462525]]",34,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,27.600672014513,0.0,2,0.0012810230255126953,0.0009989738464355469,0.0,110110000011,++-++-----++,0,False,"[[2.4e-05, 35.33107351], [0.000999, 27.60067201]]",35,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,25.752627030709,0.0,2,0.001291036605834961,0.0010230541229248047,0.0,101001111000,+-+--++++---,0,False,"[[2.5e-05, 32.41579814], [0.001023, 25.75262703]]",36,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,26.952118493915,0.0,2,0.00138092041015625,0.0010788440704345703,0.0,100010011101,+---+--+++-+,0,False,"[[2.4e-05, 31.24847873], [0.001079, 26.95211849]]",37,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,12,-66.0,26.082382917497,0.0,2,0.0013129711151123047,0.001024007797241211,0.0,101001011100,+-+--+-+++--,0,False,"[[2.4e-05, 31.60966781], [0.001024, 26.08238292]]",38,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
